timestamp,asset_id,winding_temperature,vibration_de,vibration_nde,bearing_temperature,motor_current
2026-04-02 07:00,HSM-M-04,95.61,3.36,3.36,69.53,1378.54
2026-04-02 08:00,HSM-M-04,86.5,3.22,2.64,68.98,1318.32
2026-04-02 09:00,HSM-M-04,89.45,3.02,2.96,68.39,1255.48
2026-04-02 10:00,HSM-M-04,86.26,2.92,3.0,64.98,1292.66
2026-04-02 11:00,HSM-M-04,84.1,2.87,3.16,68.7,1209.69
2026-04-02 12:00,HSM-M-04,85.45,2.4,2.71,61.78,1215.81
2026-04-02 13:00,HSM-M-04,84.3,2.57,2.69,63.78,1119.88
2026-04-02 14:00,HSM-M-04,82.3,2.53,2.62,61.08,1098.22
2026-04-02 15:00,HSM-M-04,79.71,2.55,2.33,58.06,1029.94
2026-04-02 16:00,HSM-M-04,80.81,2.39,2.49,60.81,1111.28
2026-04-02 17:00,HSM-M-04,78.41,2.55,2.32,60.0,1041.87
2026-04-02 18:00,HSM-M-04,80.53,2.21,2.59,59.62,1068.91
2026-04-02 19:00,HSM-M-04,81.97,2.28,2.08,61.16,1053.7
2026-04-02 20:00,HSM-M-04,81.14,2.4,2.47,61.57,1150.8
2026-04-02 21:00,HSM-M-04,81.65,2.31,2.52,62.54,1132.29
2026-04-02 22:00,HSM-M-04,80.91,2.45,2.67,62.05,1110.52
2026-04-02 23:00,HSM-M-04,84.54,2.52,2.7,62.57,1173.3
2026-04-03 00:00,HSM-M-04,83.41,2.49,2.43,63.39,1181.28
2026-04-03 01:00,HSM-M-04,87.51,2.56,2.95,63.61,1174.23
2026-04-03 02:00,HSM-M-04,88.53,2.83,3.2,65.64,1186.93
2026-04-03 03:00,HSM-M-04,86.6,2.79,3.28,69.43,1294.8
2026-04-03 04:00,HSM-M-04,94.65,3.29,3.12,67.41,1323.27
2026-04-03 05:00,HSM-M-04,90.58,3.1,2.83,69.94,1256.84
2026-04-03 06:00,HSM-M-04,86.29,3.21,3.11,69.93,1410.73
2026-04-03 07:00,HSM-M-04,92.03,2.93,2.93,68.33,1383.07
2026-04-03 08:00,HSM-M-04,86.62,3.0,3.11,70.22,1285.13
2026-04-03 09:00,HSM-M-04,90.12,2.79,3.29,67.84,1221.12
2026-04-03 10:00,HSM-M-04,86.16,3.25,3.03,68.26,1256.76
2026-04-03 11:00,HSM-M-04,89.41,2.95,2.97,65.49,1113.57
2026-04-03 12:00,HSM-M-04,87.14,2.66,2.84,65.72,1222.8
2026-04-03 13:00,HSM-M-04,84.4,2.75,2.51,65.56,1115.36
2026-04-03 14:00,HSM-M-04,79.68,2.54,2.37,63.93,1185.2
2026-04-03 15:00,HSM-M-04,80.77,2.21,2.43,59.49,1224.77
2026-04-03 16:00,HSM-M-04,77.2,2.35,2.1,57.28,1145.67
2026-04-03 17:00,HSM-M-04,75.8,2.12,2.36,55.96,1067.19
2026-04-03 18:00,HSM-M-04,79.84,2.39,2.16,60.8,1080.63
2026-04-03 19:00,HSM-M-04,80.09,2.06,2.61,59.22,1114.71
2026-04-03 20:00,HSM-M-04,75.9,2.44,2.49,62.25,1119.78
2026-04-03 21:00,HSM-M-04,85.09,2.32,2.46,61.4,1178.59
2026-04-03 22:00,HSM-M-04,79.28,2.38,2.53,60.66,1085.37
2026-04-03 23:00,HSM-M-04,89.82,2.8,2.36,63.8,1163.97
2026-04-04 00:00,HSM-M-04,88.62,2.58,2.9,61.53,1205.95
2026-04-04 01:00,HSM-M-04,86.33,2.99,2.71,66.09,1217.51
2026-04-04 02:00,HSM-M-04,89.56,3.08,2.99,67.22,1249.59
2026-04-04 03:00,HSM-M-04,85.74,2.93,3.0,68.85,1308.28
2026-04-04 04:00,HSM-M-04,90.67,3.21,3.31,67.37,1268.22
2026-04-04 05:00,HSM-M-04,87.75,3.29,3.2,72.93,1276.33
2026-04-04 06:00,HSM-M-04,93.44,3.34,3.34,67.17,1377.1
2026-04-04 07:00,HSM-M-04,90.0,2.93,2.89,67.79,1318.32
2026-04-04 08:00,HSM-M-04,90.32,2.93,3.07,68.47,1373.26
2026-04-04 09:00,HSM-M-04,91.24,3.37,3.23,67.82,1319.32
2026-04-04 10:00,HSM-M-04,86.25,2.96,2.75,68.01,1194.16
2026-04-04 11:00,HSM-M-04,89.35,2.74,2.71,65.45,1157.7
2026-04-04 12:00,HSM-M-04,85.07,2.5,2.9,69.31,1220.21
2026-04-04 13:00,HSM-M-04,82.81,2.53,2.85,64.69,1166.5
2026-04-04 14:00,HSM-M-04,81.67,2.7,2.55,60.23,1155.52
2026-04-04 15:00,HSM-M-04,77.84,2.44,2.63,60.83,1149.64
2026-04-04 16:00,HSM-M-04,83.13,2.57,2.21,60.38,1191.48
2026-04-04 17:00,HSM-M-04,82.2,2.3,2.47,61.61,1102.56
2026-04-04 18:00,HSM-M-04,76.53,2.46,2.16,59.01,1104.61
2026-04-04 19:00,HSM-M-04,76.08,2.5,2.02,61.73,1166.05
2026-04-04 20:00,HSM-M-04,79.81,2.06,2.34,62.42,1090.11
2026-04-04 21:00,HSM-M-04,77.03,2.25,2.32,59.86,1164.07
2026-04-04 22:00,HSM-M-04,79.62,2.43,2.18,63.15,1062.46
2026-04-04 23:00,HSM-M-04,80.54,2.76,2.4,64.51,1206.9
2026-04-05 00:00,HSM-M-04,87.43,2.93,3.03,69.36,1183.23
2026-04-05 01:00,HSM-M-04,88.95,3.03,2.64,65.65,1182.4
2026-04-05 02:00,HSM-M-04,90.57,2.91,3.22,67.27,1179.89
2026-04-05 03:00,HSM-M-04,88.72,2.77,3.02,66.41,1266.22
2026-04-05 04:00,HSM-M-04,89.58,2.85,3.24,70.01,1237.0
2026-04-05 05:00,HSM-M-04,89.48,3.11,3.41,72.46,1289.32
2026-04-05 06:00,HSM-M-04,90.99,3.13,3.15,68.24,1273.25
2026-04-05 07:00,HSM-M-04,91.72,2.87,2.84,72.46,1314.31
2026-04-05 08:00,HSM-M-04,87.58,3.18,3.04,68.86,1264.98
2026-04-05 09:00,HSM-M-04,86.78,3.09,2.89,69.34,1241.64
2026-04-05 10:00,HSM-M-04,93.93,2.86,3.16,65.41,1193.24
2026-04-05 11:00,HSM-M-04,84.94,2.63,2.78,67.61,1159.76
2026-04-05 12:00,HSM-M-04,88.13,2.78,2.73,64.66,1264.7
2026-04-05 13:00,HSM-M-04,84.16,2.78,2.93,62.38,1127.28
2026-04-05 14:00,HSM-M-04,80.14,2.63,2.46,64.09,1133.58
2026-04-05 15:00,HSM-M-04,82.19,2.19,2.29,64.45,1145.74
2026-04-05 16:00,HSM-M-04,76.26,2.45,2.49,54.68,1161.08
2026-04-05 17:00,HSM-M-04,79.23,2.46,2.33,62.41,1085.72
2026-04-05 18:00,HSM-M-04,77.17,2.32,2.37,61.03,1153.78
2026-04-05 19:00,HSM-M-04,74.78,2.2,2.79,58.38,1009.03
2026-04-05 20:00,HSM-M-04,76.13,2.5,2.47,61.88,1035.41
2026-04-05 21:00,HSM-M-04,80.08,2.59,2.39,58.91,1143.59
2026-04-05 22:00,HSM-M-04,83.13,2.66,2.58,63.77,1172.93
2026-04-05 23:00,HSM-M-04,82.47,2.78,2.58,65.8,1158.88
2026-04-06 00:00,HSM-M-04,83.3,2.51,2.63,65.02,1257.73
2026-04-06 01:00,HSM-M-04,84.11,3.08,3.09,66.59,1176.94
2026-04-06 02:00,HSM-M-04,87.35,2.97,2.96,67.27,1236.34
2026-04-06 03:00,HSM-M-04,86.19,2.95,2.98,66.3,1279.16
2026-04-06 04:00,HSM-M-04,87.8,2.94,3.22,71.51,1326.29
2026-04-06 05:00,HSM-M-04,90.33,3.67,2.98,67.94,1270.51
2026-04-06 06:00,HSM-M-04,91.03,3.36,3.56,66.38,1262.78
2026-04-06 07:00,HSM-M-04,89.25,3.08,3.0,70.99,1214.33
2026-04-06 08:00,HSM-M-04,90.41,2.93,3.13,68.11,1290.94
2026-04-06 09:00,HSM-M-04,87.04,2.83,3.18,68.73,1391.49
2026-04-06 10:00,HSM-M-04,89.5,3.0,2.98,65.52,1339.06
2026-04-06 11:00,HSM-M-04,86.23,2.8,2.93,64.69,1263.38
2026-04-06 12:00,HSM-M-04,84.27,2.39,2.6,65.11,1305.49
2026-04-06 13:00,HSM-M-04,83.82,2.65,2.35,63.05,1153.01
2026-04-06 14:00,HSM-M-04,80.51,2.3,2.47,64.63,1076.8
2026-04-06 15:00,HSM-M-04,84.56,2.21,2.57,62.65,1119.86
2026-04-06 16:00,HSM-M-04,78.18,2.46,2.27,57.33,1124.86
2026-04-06 17:00,HSM-M-04,81.41,2.4,2.29,59.05,1092.37
2026-04-06 18:00,HSM-M-04,81.37,2.27,2.2,61.04,1113.6
2026-04-06 19:00,HSM-M-04,83.92,2.48,2.36,57.56,1048.03
2026-04-06 20:00,HSM-M-04,73.49,2.71,2.38,61.03,1097.92
2026-04-06 21:00,HSM-M-04,79.21,2.68,2.76,61.64,1116.46
2026-04-06 22:00,HSM-M-04,80.8,2.37,2.73,63.33,1220.98
2026-04-06 23:00,HSM-M-04,78.67,2.76,2.32,65.29,1185.67
2026-04-07 00:00,HSM-M-04,86.01,2.7,2.82,67.8,1208.02
2026-04-07 01:00,HSM-M-04,81.37,3.0,3.25,65.87,1159.96
2026-04-07 02:00,HSM-M-04,91.65,2.96,2.84,66.34,1298.36
2026-04-07 03:00,HSM-M-04,94.19,3.29,2.86,66.36,1240.87
2026-04-07 04:00,HSM-M-04,87.82,3.08,3.07,69.47,1255.72
2026-04-07 05:00,HSM-M-04,93.35,2.91,3.02,64.08,1315.41
2026-04-07 06:00,HSM-M-04,89.29,2.82,2.96,72.27,1332.17
2026-04-07 07:00,HSM-M-04,90.1,3.14,3.07,70.83,1255.57
2026-04-07 08:00,HSM-M-04,91.65,3.16,3.13,72.79,1299.2
2026-04-07 09:00,HSM-M-04,87.88,3.2,3.21,69.78,1339.9
2026-04-07 10:00,HSM-M-04,86.84,3.02,2.97,70.87,1268.38
2026-04-07 11:00,HSM-M-04,84.91,2.74,3.02,65.14,1164.2
2026-04-07 12:00,HSM-M-04,88.05,2.74,2.86,67.48,1154.88
2026-04-07 13:00,HSM-M-04,86.22,2.53,2.78,65.55,1195.89
2026-04-07 14:00,HSM-M-04,84.25,2.52,2.44,62.08,1157.16
2026-04-07 15:00,HSM-M-04,82.94,2.64,2.26,60.43,1170.9
2026-04-07 16:00,HSM-M-04,86.95,2.46,2.35,60.75,1079.31
2026-04-07 17:00,HSM-M-04,75.26,1.99,2.22,62.2,1185.85
2026-04-07 18:00,HSM-M-04,79.44,2.16,2.53,63.08,1053.73
2026-04-07 19:00,HSM-M-04,78.46,2.07,2.59,57.6,1173.45
2026-04-07 20:00,HSM-M-04,78.33,2.25,2.54,59.95,1073.36
2026-04-07 21:00,HSM-M-04,76.4,2.26,2.44,60.67,1097.84
2026-04-07 22:00,HSM-M-04,80.5,2.56,2.45,62.38,1253.34
2026-04-07 23:00,HSM-M-04,83.78,3.06,2.63,63.61,1161.55
2026-04-08 00:00,HSM-M-04,79.41,2.63,2.57,65.25,1165.24
2026-04-08 01:00,HSM-M-04,92.05,2.84,2.9,65.2,1180.91
2026-04-08 02:00,HSM-M-04,86.84,2.84,2.98,67.51,1292.07
2026-04-08 03:00,HSM-M-04,87.62,2.98,2.89,65.54,1230.31
2026-04-08 04:00,HSM-M-04,90.23,3.33,3.24,69.99,1219.16
2026-04-08 05:00,HSM-M-04,90.19,3.0,3.12,70.51,1333.55
2026-04-08 06:00,HSM-M-04,89.6,3.06,2.99,74.1,1307.42
2026-04-08 07:00,HSM-M-04,95.62,2.9,3.27,68.62,1312.29
2026-04-08 08:00,HSM-M-04,93.55,3.06,3.19,68.43,1327.31
2026-04-08 09:00,HSM-M-04,86.54,3.15,3.01,71.96,1330.66
2026-04-08 10:00,HSM-M-04,87.24,3.06,2.85,67.63,1285.47
2026-04-08 11:00,HSM-M-04,84.69,2.83,3.01,65.76,1247.38
2026-04-08 12:00,HSM-M-04,84.73,2.74,2.76,64.9,1134.19
2026-04-08 13:00,HSM-M-04,84.08,2.83,2.67,65.87,1146.28
2026-04-08 14:00,HSM-M-04,82.39,2.59,2.39,64.6,1045.61
2026-04-08 15:00,HSM-M-04,82.66,2.41,2.46,58.24,1115.89
2026-04-08 16:00,HSM-M-04,79.08,2.45,2.19,59.92,1080.74
2026-04-08 17:00,HSM-M-04,85.52,2.35,2.51,60.77,1144.85
2026-04-08 18:00,HSM-M-04,76.47,2.28,2.17,60.52,1099.05
2026-04-08 19:00,HSM-M-04,75.17,2.18,2.54,59.53,1118.57
2026-04-08 20:00,HSM-M-04,82.26,2.53,1.94,59.56,1107.19
2026-04-08 21:00,HSM-M-04,85.0,2.3,2.34,62.77,1114.71
2026-04-08 22:00,HSM-M-04,80.42,2.49,2.33,62.8,1120.74
2026-04-08 23:00,HSM-M-04,83.57,2.59,2.58,63.98,1205.65
2026-04-09 00:00,HSM-M-04,82.69,2.8,2.81,64.55,1234.75
2026-04-09 01:00,HSM-M-04,83.9,3.13,2.73,67.41,1186.8
2026-04-09 02:00,HSM-M-04,85.78,3.14,2.8,64.11,1261.76
2026-04-09 03:00,HSM-M-04,93.4,3.08,3.01,69.35,1182.7
2026-04-09 04:00,HSM-M-04,90.24,3.15,3.06,72.52,1250.42
2026-04-09 05:00,HSM-M-04,91.96,3.04,3.13,68.69,1343.08
2026-04-09 06:00,HSM-M-04,89.44,3.13,3.32,69.25,1341.24
2026-04-09 07:00,HSM-M-04,93.64,3.23,3.11,71.65,1337.71
2026-04-09 08:00,HSM-M-04,90.51,3.49,3.59,71.22,1262.14
2026-04-09 09:00,HSM-M-04,90.44,2.84,3.28,69.91,1243.9
2026-04-09 10:00,HSM-M-04,90.17,2.92,3.16,66.03,1199.78
2026-04-09 11:00,HSM-M-04,85.78,2.97,2.86,67.52,1283.3
2026-04-09 12:00,HSM-M-04,80.38,2.53,2.53,64.59,1203.1
2026-04-09 13:00,HSM-M-04,81.17,2.39,2.68,60.42,1151.82
2026-04-09 14:00,HSM-M-04,83.52,2.04,2.13,63.53,1150.82
2026-04-09 15:00,HSM-M-04,83.91,2.32,2.46,59.94,1091.95
2026-04-09 16:00,HSM-M-04,79.63,2.56,2.34,60.98,1061.47
2026-04-09 17:00,HSM-M-04,78.97,2.01,2.33,65.11,1056.83
2026-04-09 18:00,HSM-M-04,79.82,2.03,2.26,58.47,1158.88
2026-04-09 19:00,HSM-M-04,78.87,2.24,2.36,56.28,1160.19
2026-04-09 20:00,HSM-M-04,82.78,2.2,2.65,60.07,1110.49
2026-04-09 21:00,HSM-M-04,80.15,2.32,2.49,63.49,1218.26
2026-04-09 22:00,HSM-M-04,80.71,2.59,2.37,62.31,1144.64
2026-04-09 23:00,HSM-M-04,83.67,2.45,2.46,63.55,1132.14
2026-04-10 00:00,HSM-M-04,87.01,2.88,2.65,67.4,1253.9
2026-04-10 01:00,HSM-M-04,81.32,3.04,2.8,65.8,1281.99
2026-04-10 02:00,HSM-M-04,84.38,2.88,2.68,65.42,1193.67
2026-04-10 03:00,HSM-M-04,88.2,3.32,3.03,67.76,1314.78
2026-04-10 04:00,HSM-M-04,89.4,2.84,3.01,65.95,1243.22
2026-04-10 05:00,HSM-M-04,94.13,3.04,3.38,71.35,1334.39
2026-04-10 06:00,HSM-M-04,95.39,2.88,3.38,70.46,1297.18
2026-04-10 07:00,HSM-M-04,90.51,3.27,3.23,72.45,1311.97
2026-04-10 08:00,HSM-M-04,89.54,3.15,3.19,70.02,1263.87
2026-04-10 09:00,HSM-M-04,90.62,3.02,3.07,70.62,1251.46
2026-04-10 10:00,HSM-M-04,93.65,2.83,3.01,70.06,1276.96
2026-04-10 11:00,HSM-M-04,82.67,3.23,3.18,66.1,1201.71
2026-04-10 12:00,HSM-M-04,87.44,2.85,2.74,65.02,1246.17
2026-04-10 13:00,HSM-M-04,80.88,2.34,2.5,61.29,1165.15
2026-04-10 14:00,HSM-M-04,85.01,2.58,2.45,60.34,1191.68
2026-04-10 15:00,HSM-M-04,80.21,2.63,2.35,63.01,1159.62
2026-04-10 16:00,HSM-M-04,80.38,2.54,2.28,62.44,1154.98
2026-04-10 17:00,HSM-M-04,77.82,2.05,2.62,58.16,1086.29
2026-04-10 18:00,HSM-M-04,78.98,2.7,2.35,58.4,1113.07
2026-04-10 19:00,HSM-M-04,76.93,2.32,2.08,61.92,1073.82
2026-04-10 20:00,HSM-M-04,78.32,2.23,2.42,60.71,1078.15
2026-04-10 21:00,HSM-M-04,84.7,2.44,2.19,61.26,1079.03
2026-04-10 22:00,HSM-M-04,84.95,2.57,2.47,64.1,1123.93
2026-04-10 23:00,HSM-M-04,83.94,2.49,2.65,62.27,1209.02
2026-04-11 00:00,HSM-M-04,86.81,2.92,2.99,68.9,1232.68
2026-04-11 01:00,HSM-M-04,86.83,2.65,3.09,65.86,1132.42
2026-04-11 02:00,HSM-M-04,87.51,3.09,2.94,67.69,1229.89
2026-04-11 03:00,HSM-M-04,87.09,3.02,2.98,67.48,1302.57
2026-04-11 04:00,HSM-M-04,88.43,3.26,3.15,70.96,1274.48
2026-04-11 05:00,HSM-M-04,88.45,3.14,3.13,73.46,1315.95
2026-04-11 06:00,HSM-M-04,90.17,3.31,3.4,69.2,1336.37
2026-04-11 07:00,HSM-M-04,93.71,3.53,3.22,67.1,1270.59
2026-04-11 08:00,HSM-M-04,92.62,3.05,3.01,68.26,1288.76
2026-04-11 09:00,HSM-M-04,92.1,2.9,3.28,71.49,1225.22
2026-04-11 10:00,HSM-M-04,93.42,2.84,3.01,70.38,1256.77
2026-04-11 11:00,HSM-M-04,88.32,2.84,2.96,67.26,1258.54
2026-04-11 12:00,HSM-M-04,85.74,2.36,2.79,65.32,1196.24
2026-04-11 13:00,HSM-M-04,81.56,2.91,2.75,62.87,1229.05
2026-04-11 14:00,HSM-M-04,82.68,2.66,2.33,59.86,1107.1
2026-04-11 15:00,HSM-M-04,77.7,2.33,2.52,58.79,1086.4
2026-04-11 16:00,HSM-M-04,79.34,2.24,2.46,64.91,1111.49
2026-04-11 17:00,HSM-M-04,78.5,2.22,1.99,59.52,1023.99
2026-04-11 18:00,HSM-M-04,74.82,2.23,2.21,60.03,1086.31
2026-04-11 19:00,HSM-M-04,80.9,2.26,2.17,60.12,1090.51
2026-04-11 20:00,HSM-M-04,74.3,2.17,2.42,62.95,1166.61
2026-04-11 21:00,HSM-M-04,80.87,2.8,2.37,66.43,1110.1
2026-04-11 22:00,HSM-M-04,82.86,2.49,2.63,61.6,1126.65
2026-04-11 23:00,HSM-M-04,81.89,2.43,2.48,61.89,1162.45
2026-04-12 00:00,HSM-M-04,86.53,2.83,2.74,67.05,1238.41
2026-04-12 01:00,HSM-M-04,86.55,2.87,2.96,65.07,1259.88
2026-04-12 02:00,HSM-M-04,89.89,3.1,2.79,67.49,1253.02
2026-04-12 03:00,HSM-M-04,87.95,3.07,2.69,67.1,1307.89
2026-04-12 04:00,HSM-M-04,90.32,2.9,3.08,70.84,1300.28
2026-04-12 05:00,HSM-M-04,91.24,2.98,3.09,70.04,1276.84
2026-04-12 06:00,HSM-M-04,94.24,3.04,3.32,70.97,1207.07
2026-04-12 07:00,HSM-M-04,91.18,3.31,3.2,66.28,1361.11
2026-04-12 08:00,HSM-M-04,94.53,3.29,3.15,67.17,1315.27
2026-04-12 09:00,HSM-M-04,88.06,3.14,2.95,69.55,1286.38
2026-04-12 10:00,HSM-M-04,87.66,3.43,2.88,65.36,1213.67
2026-04-12 11:00,HSM-M-04,84.11,2.94,2.59,64.99,1339.83
2026-04-12 12:00,HSM-M-04,84.84,3.01,2.92,61.97,1221.16
2026-04-12 13:00,HSM-M-04,84.54,2.61,2.44,66.29,1188.97
2026-04-12 14:00,HSM-M-04,79.24,2.55,2.64,62.67,1125.02
2026-04-12 15:00,HSM-M-04,80.1,2.44,2.62,60.92,1150.66
2026-04-12 16:00,HSM-M-04,83.3,2.18,2.37,60.55,1123.76
2026-04-12 17:00,HSM-M-04,77.04,2.26,2.19,59.92,1171.09
2026-04-12 18:00,HSM-M-04,78.18,2.62,2.23,60.41,1080.47
2026-04-12 19:00,HSM-M-04,80.59,2.25,2.47,61.31,1117.1
2026-04-12 20:00,HSM-M-04,80.67,2.2,2.41,61.37,1020.9
2026-04-12 21:00,HSM-M-04,79.35,2.55,2.32,61.7,1131.64
2026-04-12 22:00,HSM-M-04,80.88,2.41,2.84,66.38,1135.71
2026-04-12 23:00,HSM-M-04,84.43,2.62,2.64,61.67,1202.97
2026-04-13 00:00,HSM-M-04,83.08,2.59,2.7,69.05,1254.67
2026-04-13 01:00,HSM-M-04,84.81,2.68,2.94,67.04,1246.9
2026-04-13 02:00,HSM-M-04,86.78,3.22,3.07,70.04,1156.37
2026-04-13 03:00,HSM-M-04,89.84,3.05,2.93,67.56,1283.7
2026-04-13 04:00,HSM-M-04,90.44,3.23,2.97,70.51,1323.2
2026-04-13 05:00,HSM-M-04,89.7,3.08,3.52,68.61,1337.4
2026-04-13 06:00,HSM-M-04,89.97,3.18,3.09,68.75,1220.8
2026-04-13 07:00,HSM-M-04,95.41,3.05,3.02,68.99,1355.14
2026-04-13 08:00,HSM-M-04,92.46,3.11,3.04,68.51,1323.87
2026-04-13 09:00,HSM-M-04,90.57,2.85,3.36,70.75,1337.64
2026-04-13 10:00,HSM-M-04,87.4,2.61,2.85,68.34,1290.94
2026-04-13 11:00,HSM-M-04,80.7,3.13,2.87,66.66,1283.31
2026-04-13 12:00,HSM-M-04,87.88,2.6,2.78,66.24,1214.48
2026-04-13 13:00,HSM-M-04,85.73,2.86,2.48,63.96,1192.47
2026-04-13 14:00,HSM-M-04,81.46,2.54,2.53,63.08,1165.99
2026-04-13 15:00,HSM-M-04,84.22,2.46,2.56,59.45,1070.55
2026-04-13 16:00,HSM-M-04,76.92,2.06,2.4,60.87,1087.43
2026-04-13 17:00,HSM-M-04,80.17,2.37,2.23,57.97,1126.42
2026-04-13 18:00,HSM-M-04,82.19,2.05,2.35,62.41,1068.97
2026-04-13 19:00,HSM-M-04,73.77,2.22,2.2,60.5,1121.56
2026-04-13 20:00,HSM-M-04,78.74,2.73,2.55,59.08,1096.28
2026-04-13 21:00,HSM-M-04,80.28,2.31,2.45,62.96,1147.39
2026-04-13 22:00,HSM-M-04,82.05,2.5,2.4,63.97,1072.62
2026-04-13 23:00,HSM-M-04,83.38,2.65,2.81,65.58,1188.84
2026-04-14 00:00,HSM-M-04,87.45,2.7,2.86,64.91,1249.44
2026-04-14 01:00,HSM-M-04,90.53,2.61,2.87,69.44,1294.42
2026-04-14 02:00,HSM-M-04,89.26,2.95,3.08,61.31,1311.09
2026-04-14 03:00,HSM-M-04,94.43,2.84,3.17,71.78,1246.35
2026-04-14 04:00,HSM-M-04,87.16,3.5,3.17,69.83,1282.7
2026-04-14 05:00,HSM-M-04,92.01,3.4,2.92,71.63,1266.73
2026-04-14 06:00,HSM-M-04,89.8,3.04,3.1,65.98,1347.41
2026-04-14 07:00,HSM-M-04,92.3,2.98,3.01,71.85,1388.08
2026-04-14 08:00,HSM-M-04,87.86,3.09,2.78,73.32,1297.84
2026-04-14 09:00,HSM-M-04,92.51,3.08,2.84,70.23,1184.17
2026-04-14 10:00,HSM-M-04,88.68,3.0,3.16,66.85,1266.26
2026-04-14 11:00,HSM-M-04,89.5,2.93,2.85,66.04,1251.94
2026-04-14 12:00,HSM-M-04,88.45,2.78,2.4,62.01,1212.9
2026-04-14 13:00,HSM-M-04,83.52,2.8,2.4,62.14,1199.57
2026-04-14 14:00,HSM-M-04,82.17,2.54,2.64,65.11,1142.94
2026-04-14 15:00,HSM-M-04,82.58,2.61,2.11,59.15,1144.66
2026-04-14 16:00,HSM-M-04,76.59,2.33,2.43,61.95,1065.45
2026-04-14 17:00,HSM-M-04,79.7,2.65,2.06,62.18,1160.8
2026-04-14 18:00,HSM-M-04,79.11,2.4,2.06,60.87,1134.76
2026-04-14 19:00,HSM-M-04,78.46,2.47,2.36,58.74,1050.65
2026-04-14 20:00,HSM-M-04,73.76,2.24,2.53,59.22,1138.08
2026-04-14 21:00,HSM-M-04,79.19,2.31,2.28,60.06,1149.27
2026-04-14 22:00,HSM-M-04,79.65,2.42,2.72,63.23,1098.15
2026-04-14 23:00,HSM-M-04,79.97,2.87,3.08,63.74,1146.17
2026-04-15 00:00,HSM-M-04,82.14,2.88,2.55,64.67,1134.8
2026-04-15 01:00,HSM-M-04,92.2,2.71,2.66,65.45,1313.77
2026-04-15 02:00,HSM-M-04,85.13,2.91,2.95,67.75,1246.53
2026-04-15 03:00,HSM-M-04,85.28,3.3,3.01,69.75,1279.34
2026-04-15 04:00,HSM-M-04,89.1,3.16,3.08,68.74,1292.06
2026-04-15 05:00,HSM-M-04,93.38,3.0,3.06,69.55,1323.44
2026-04-15 06:00,HSM-M-04,94.49,3.38,3.08,67.66,1298.18
2026-04-15 07:00,HSM-M-04,92.27,3.33,3.26,72.17,1326.52
2026-04-15 08:00,HSM-M-04,92.16,3.5,3.16,70.57,1311.55
2026-04-15 09:00,HSM-M-04,87.25,3.38,3.03,66.27,1311.51
2026-04-15 10:00,HSM-M-04,90.14,3.48,2.96,66.44,1192.34
