timestamp,asset_id,vibration,bearing_temperature,motor_current,inlet_pressure
2026-04-05 05:00,SP-IDF-01,4.21,63.67,379.22,-903.31
2026-04-05 06:00,SP-IDF-01,3.76,67.72,373.8,-894.52
2026-04-05 07:00,SP-IDF-01,4.47,64.36,393.03,-871.67
2026-04-05 08:00,SP-IDF-01,3.84,65.05,376.64,-882.42
2026-04-05 09:00,SP-IDF-01,3.94,63.69,401.34,-896.01
2026-04-05 10:00,SP-IDF-01,3.72,62.54,356.84,-984.44
2026-04-05 11:00,SP-IDF-01,3.65,55.2,367.31,-954.72
2026-04-05 12:00,SP-IDF-01,3.27,63.26,335.04,-930.38
2026-04-05 13:00,SP-IDF-01,3.17,56.27,337.65,-983.19
2026-04-05 14:00,SP-IDF-01,2.92,59.39,323.31,-973.93
2026-04-05 15:00,SP-IDF-01,2.89,58.12,323.28,-976.86
2026-04-05 16:00,SP-IDF-01,3.19,54.96,306.55,-998.22
2026-04-05 17:00,SP-IDF-01,2.96,56.69,321.83,-1010.47
2026-04-05 18:00,SP-IDF-01,2.39,56.39,296.92,-1000.46
2026-04-05 19:00,SP-IDF-01,2.97,59.07,302.35,-1020.02
2026-04-05 20:00,SP-IDF-01,2.85,57.63,318.35,-962.41
2026-04-05 21:00,SP-IDF-01,2.93,56.12,325.42,-971.37
2026-04-05 22:00,SP-IDF-01,3.11,57.08,303.12,-995.62
2026-04-05 23:00,SP-IDF-01,3.67,57.98,324.97,-1018.25
2026-04-06 00:00,SP-IDF-01,3.24,62.09,331.87,-951.56
2026-04-06 01:00,SP-IDF-01,3.61,58.23,353.45,-915.63
2026-04-06 02:00,SP-IDF-01,3.86,62.07,385.46,-914.43
2026-04-06 03:00,SP-IDF-01,4.07,64.23,387.46,-928.9
2026-04-06 04:00,SP-IDF-01,4.18,68.43,365.89,-875.29
2026-04-06 05:00,SP-IDF-01,4.65,64.6,369.52,-911.92
2026-04-06 06:00,SP-IDF-01,3.99,62.43,350.18,-890.7
2026-04-06 07:00,SP-IDF-01,4.15,64.15,381.68,-875.46
2026-04-06 08:00,SP-IDF-01,3.4,64.81,355.12,-912.01
2026-04-06 09:00,SP-IDF-01,3.59,63.87,353.47,-901.98
2026-04-06 10:00,SP-IDF-01,3.85,58.14,348.44,-935.93
2026-04-06 11:00,SP-IDF-01,3.75,60.73,342.99,-963.6
2026-04-06 12:00,SP-IDF-01,3.12,63.24,309.0,-931.81
2026-04-06 13:00,SP-IDF-01,3.61,56.08,324.41,-955.53
2026-04-06 14:00,SP-IDF-01,3.07,60.23,323.58,-982.87
2026-04-06 15:00,SP-IDF-01,3.0,55.97,313.34,-1075.51
2026-04-06 16:00,SP-IDF-01,2.71,50.97,293.45,-1004.63
2026-04-06 17:00,SP-IDF-01,2.8,58.61,292.16,-1059.8
2026-04-06 18:00,SP-IDF-01,2.84,52.5,297.28,-999.74
2026-04-06 19:00,SP-IDF-01,3.19,55.44,292.6,-1014.03
2026-04-06 20:00,SP-IDF-01,3.28,54.87,312.15,-969.23
2026-04-06 21:00,SP-IDF-01,3.08,54.78,319.57,-1014.61
2026-04-06 22:00,SP-IDF-01,4.27,55.73,314.75,-990.7
2026-04-06 23:00,SP-IDF-01,3.28,57.43,336.08,-970.9
2026-04-07 00:00,SP-IDF-01,3.37,61.6,343.6,-941.38
2026-04-07 01:00,SP-IDF-01,3.63,59.14,355.17,-914.35
2026-04-07 02:00,SP-IDF-01,3.66,61.24,360.36,-921.21
2026-04-07 03:00,SP-IDF-01,3.44,61.52,367.6,-918.68
2026-04-07 04:00,SP-IDF-01,3.57,65.94,357.08,-869.0
2026-04-07 05:00,SP-IDF-01,4.51,68.29,356.21,-932.82
2026-04-07 06:00,SP-IDF-01,4.37,63.72,383.3,-900.56
2026-04-07 07:00,SP-IDF-01,4.52,64.2,380.27,-860.09
2026-04-07 08:00,SP-IDF-01,4.09,62.54,356.81,-913.93
2026-04-07 09:00,SP-IDF-01,4.09,63.99,371.1,-866.98
2026-04-07 10:00,SP-IDF-01,3.85,59.13,335.76,-970.81
2026-04-07 11:00,SP-IDF-01,3.72,60.23,347.28,-957.45
2026-04-07 12:00,SP-IDF-01,3.18,57.6,333.37,-966.01
2026-04-07 13:00,SP-IDF-01,3.78,60.12,324.67,-961.17
2026-04-07 14:00,SP-IDF-01,3.07,60.94,326.55,-1022.58
2026-04-07 15:00,SP-IDF-01,3.22,52.88,328.02,-1003.05
2026-04-07 16:00,SP-IDF-01,2.76,54.79,319.76,-996.45
2026-04-07 17:00,SP-IDF-01,3.06,54.2,301.71,-1024.02
2026-04-07 18:00,SP-IDF-01,2.73,54.22,297.94,-1016.12
2026-04-07 19:00,SP-IDF-01,2.85,54.42,288.09,-995.91
2026-04-07 20:00,SP-IDF-01,2.97,58.4,327.74,-972.94
2026-04-07 21:00,SP-IDF-01,3.18,53.83,322.38,-942.62
2026-04-07 22:00,SP-IDF-01,2.92,58.36,342.62,-978.63
2026-04-07 23:00,SP-IDF-01,3.26,61.05,347.07,-960.96
2026-04-08 00:00,SP-IDF-01,3.06,59.7,306.96,-933.23
2026-04-08 01:00,SP-IDF-01,3.61,61.98,342.04,-955.74
2026-04-08 02:00,SP-IDF-01,4.55,63.67,328.45,-913.68
2026-04-08 03:00,SP-IDF-01,3.66,62.32,351.99,-906.93
2026-04-08 04:00,SP-IDF-01,4.1,66.96,378.19,-886.85
2026-04-08 05:00,SP-IDF-01,4.14,64.03,390.83,-881.09
2026-04-08 06:00,SP-IDF-01,4.31,66.87,358.72,-869.74
2026-04-08 07:00,SP-IDF-01,4.07,63.9,375.01,-887.07
2026-04-08 08:00,SP-IDF-01,4.2,62.39,359.82,-873.65
2026-04-08 09:00,SP-IDF-01,3.82,62.62,370.17,-898.32
2026-04-08 10:00,SP-IDF-01,3.89,59.57,350.64,-876.86
2026-04-08 11:00,SP-IDF-01,3.36,59.44,364.57,-924.65
2026-04-08 12:00,SP-IDF-01,3.37,64.89,341.01,-899.97
2026-04-08 13:00,SP-IDF-01,4.0,56.69,330.13,-984.92
2026-04-08 14:00,SP-IDF-01,3.36,60.08,333.4,-991.34
2026-04-08 15:00,SP-IDF-01,3.07,56.97,318.29,-1006.17
2026-04-08 16:00,SP-IDF-01,3.31,53.32,300.98,-1011.32
2026-04-08 17:00,SP-IDF-01,2.58,58.65,308.7,-1040.6
2026-04-08 18:00,SP-IDF-01,3.09,56.29,293.21,-978.2
2026-04-08 19:00,SP-IDF-01,2.77,54.41,301.73,-1006.43
2026-04-08 20:00,SP-IDF-01,3.09,57.71,302.43,-988.75
2026-04-08 21:00,SP-IDF-01,3.1,55.63,341.53,-996.16
2026-04-08 22:00,SP-IDF-01,2.62,59.53,293.43,-960.54
2026-04-08 23:00,SP-IDF-01,3.3,55.21,340.03,-963.59
2026-04-09 00:00,SP-IDF-01,3.57,60.56,363.06,-964.61
2026-04-09 01:00,SP-IDF-01,3.39,57.05,353.69,-904.71
2026-04-09 02:00,SP-IDF-01,3.74,62.16,342.34,-896.04
2026-04-09 03:00,SP-IDF-01,3.66,62.18,356.13,-925.37
2026-04-09 04:00,SP-IDF-01,3.79,65.98,371.54,-898.15
2026-04-09 05:00,SP-IDF-01,3.61,63.31,387.41,-901.55
2026-04-09 06:00,SP-IDF-01,4.53,61.92,383.48,-907.35
2026-04-09 07:00,SP-IDF-01,4.42,66.26,351.33,-877.27
2026-04-09 08:00,SP-IDF-01,4.31,65.05,369.18,-862.69
2026-04-09 09:00,SP-IDF-01,4.38,65.25,380.14,-944.03
2026-04-09 10:00,SP-IDF-01,3.83,62.96,370.54,-895.65
2026-04-09 11:00,SP-IDF-01,3.83,59.64,339.67,-921.65
2026-04-09 12:00,SP-IDF-01,3.53,61.76,359.27,-960.71
2026-04-09 13:00,SP-IDF-01,3.46,58.99,333.89,-979.86
2026-04-09 14:00,SP-IDF-01,3.41,56.73,305.03,-1018.88
2026-04-09 15:00,SP-IDF-01,3.16,54.55,316.65,-1004.01
2026-04-09 16:00,SP-IDF-01,3.05,55.06,304.78,-1026.11
2026-04-09 17:00,SP-IDF-01,2.82,57.96,292.91,-1032.79
2026-04-09 18:00,SP-IDF-01,2.85,54.38,298.18,-995.13
2026-04-09 19:00,SP-IDF-01,2.86,55.97,267.74,-1020.93
2026-04-09 20:00,SP-IDF-01,3.04,55.5,323.18,-1009.63
2026-04-09 21:00,SP-IDF-01,3.5,61.12,315.35,-1011.8
2026-04-09 22:00,SP-IDF-01,3.0,58.97,323.28,-948.96
2026-04-09 23:00,SP-IDF-01,3.33,58.59,297.51,-945.58
2026-04-10 00:00,SP-IDF-01,3.64,61.39,345.93,-931.86
2026-04-10 01:00,SP-IDF-01,3.49,57.57,347.18,-946.74
2026-04-10 02:00,SP-IDF-01,3.87,61.83,349.94,-945.09
2026-04-10 03:00,SP-IDF-01,4.01,63.52,379.6,-935.55
2026-04-10 04:00,SP-IDF-01,4.18,65.74,386.49,-894.51
2026-04-10 05:00,SP-IDF-01,3.77,64.05,364.8,-857.33
2026-04-10 06:00,SP-IDF-01,4.36,66.7,395.87,-886.12
2026-04-10 07:00,SP-IDF-01,3.71,70.44,374.54,-913.65
2026-04-10 08:00,SP-IDF-01,3.91,61.32,347.16,-915.61
2026-04-10 09:00,SP-IDF-01,4.06,66.73,364.23,-901.59
2026-04-10 10:00,SP-IDF-01,4.08,64.34,350.19,-919.16
2026-04-10 11:00,SP-IDF-01,3.45,61.0,335.24,-903.43
2026-04-10 12:00,SP-IDF-01,3.58,58.99,336.3,-952.48
2026-04-10 13:00,SP-IDF-01,2.89,59.83,315.44,-988.79
2026-04-10 14:00,SP-IDF-01,2.99,58.37,339.2,-982.95
2026-04-10 15:00,SP-IDF-01,2.83,58.67,332.07,-1049.83
2026-04-10 16:00,SP-IDF-01,3.09,57.09,288.17,-1008.48
2026-04-10 17:00,SP-IDF-01,3.29,54.05,319.05,-1021.74
2026-04-10 18:00,SP-IDF-01,3.14,56.25,300.71,-1015.25
2026-04-10 19:00,SP-IDF-01,2.68,52.65,323.86,-963.8
2026-04-10 20:00,SP-IDF-01,3.25,52.68,301.05,-988.22
2026-04-10 21:00,SP-IDF-01,3.17,57.07,319.46,-1003.23
2026-04-10 22:00,SP-IDF-01,3.07,59.29,329.96,-946.41
2026-04-10 23:00,SP-IDF-01,3.14,56.21,328.5,-928.58
2026-04-11 00:00,SP-IDF-01,2.98,59.94,353.53,-965.68
2026-04-11 01:00,SP-IDF-01,3.83,60.17,336.41,-924.4
2026-04-11 02:00,SP-IDF-01,3.93,63.33,378.63,-857.63
2026-04-11 03:00,SP-IDF-01,4.01,64.29,350.69,-883.58
2026-04-11 04:00,SP-IDF-01,3.59,64.74,359.84,-853.6
2026-04-11 05:00,SP-IDF-01,3.97,63.75,377.73,-884.79
2026-04-11 06:00,SP-IDF-01,4.2,63.96,373.05,-856.69
2026-04-11 07:00,SP-IDF-01,4.11,66.11,358.45,-866.87
2026-04-11 08:00,SP-IDF-01,4.55,66.97,356.01,-903.35
2026-04-11 09:00,SP-IDF-01,3.67,61.69,335.61,-894.85
2026-04-11 10:00,SP-IDF-01,3.79,62.58,356.89,-926.48
2026-04-11 11:00,SP-IDF-01,3.28,59.04,313.83,-890.38
2026-04-11 12:00,SP-IDF-01,3.46,58.61,346.79,-911.51
2026-04-11 13:00,SP-IDF-01,3.43,56.89,339.57,-968.49
2026-04-11 14:00,SP-IDF-01,3.27,59.19,333.15,-985.78
2026-04-11 15:00,SP-IDF-01,3.41,55.51,297.42,-1044.04
2026-04-11 16:00,SP-IDF-01,2.76,57.27,314.97,-1003.41
2026-04-11 17:00,SP-IDF-01,2.8,54.28,312.07,-1013.33
2026-04-11 18:00,SP-IDF-01,2.84,54.41,294.03,-981.18
2026-04-11 19:00,SP-IDF-01,3.35,54.66,294.1,-984.33
2026-04-11 20:00,SP-IDF-01,2.84,56.75,302.05,-1002.34
2026-04-11 21:00,SP-IDF-01,3.47,58.32,277.82,-1008.61
2026-04-11 22:00,SP-IDF-01,3.26,60.18,313.86,-959.48
2026-04-11 23:00,SP-IDF-01,3.43,59.78,326.01,-952.12
2026-04-12 00:00,SP-IDF-01,3.69,61.58,341.88,-930.38
2026-04-12 01:00,SP-IDF-01,3.83,60.25,349.17,-888.98
2026-04-12 02:00,SP-IDF-01,3.84,62.37,349.85,-941.03
2026-04-12 03:00,SP-IDF-01,3.73,62.21,362.37,-902.79
2026-04-12 04:00,SP-IDF-01,3.87,63.74,336.02,-889.24
2026-04-12 05:00,SP-IDF-01,4.21,65.08,379.6,-860.06
2026-04-12 06:00,SP-IDF-01,4.39,65.99,371.19,-900.15
2026-04-12 07:00,SP-IDF-01,4.14,64.03,352.03,-931.01
2026-04-12 08:00,SP-IDF-01,4.35,70.36,360.48,-897.59
2026-04-12 09:00,SP-IDF-01,4.47,65.96,378.1,-930.55
2026-04-12 10:00,SP-IDF-01,3.54,63.04,382.06,-928.95
2026-04-12 11:00,SP-IDF-01,3.76,58.71,333.93,-905.89
2026-04-12 12:00,SP-IDF-01,3.44,62.04,322.21,-965.9
2026-04-12 13:00,SP-IDF-01,2.81,58.98,331.03,-958.78
2026-04-12 14:00,SP-IDF-01,2.77,58.45,335.22,-994.18
2026-04-12 15:00,SP-IDF-01,3.35,56.57,316.21,-961.65
2026-04-12 16:00,SP-IDF-01,2.67,52.95,295.29,-1030.08
2026-04-12 17:00,SP-IDF-01,2.74,56.21,303.15,-1026.83
2026-04-12 18:00,SP-IDF-01,2.9,55.47,296.38,-1013.27
2026-04-12 19:00,SP-IDF-01,2.77,57.33,279.25,-1002.45
2026-04-12 20:00,SP-IDF-01,2.63,52.32,298.17,-1043.73
2026-04-12 21:00,SP-IDF-01,2.9,58.39,335.2,-1024.46
2026-04-12 22:00,SP-IDF-01,3.1,56.66,319.57,-976.95
2026-04-12 23:00,SP-IDF-01,3.24,59.14,329.75,-985.03
2026-04-13 00:00,SP-IDF-01,3.31,59.5,333.36,-910.5
2026-04-13 01:00,SP-IDF-01,3.48,61.19,355.68,-897.07
2026-04-13 02:00,SP-IDF-01,3.84,61.32,382.01,-935.45
2026-04-13 03:00,SP-IDF-01,3.99,64.8,332.27,-883.02
2026-04-13 04:00,SP-IDF-01,3.81,64.73,366.21,-877.37
2026-04-13 05:00,SP-IDF-01,4.06,66.75,382.95,-888.45
2026-04-13 06:00,SP-IDF-01,4.59,65.35,367.66,-870.55
2026-04-13 07:00,SP-IDF-01,4.21,65.31,370.99,-876.56
2026-04-13 08:00,SP-IDF-01,4.22,63.28,357.61,-922.76
2026-04-13 09:00,SP-IDF-01,3.87,64.0,363.52,-909.18
2026-04-13 10:00,SP-IDF-01,3.92,59.84,361.01,-923.67
2026-04-13 11:00,SP-IDF-01,3.7,63.62,343.35,-940.5
2026-04-13 12:00,SP-IDF-01,3.57,62.96,333.76,-946.16
2026-04-13 13:00,SP-IDF-01,3.69,59.21,335.62,-942.44
2026-04-13 14:00,SP-IDF-01,2.77,58.51,341.24,-1007.06
2026-04-13 15:00,SP-IDF-01,2.86,55.19,352.32,-979.91
2026-04-13 16:00,SP-IDF-01,3.28,55.8,308.44,-1028.89
2026-04-13 17:00,SP-IDF-01,3.0,52.7,314.25,-1001.76
2026-04-13 18:00,SP-IDF-01,3.12,54.56,343.57,-1035.79
2026-04-13 19:00,SP-IDF-01,2.82,53.38,304.18,-1052.67
2026-04-13 20:00,SP-IDF-01,3.3,53.24,316.3,-1028.46
2026-04-13 21:00,SP-IDF-01,2.91,59.82,321.89,-998.84
2026-04-13 22:00,SP-IDF-01,3.02,56.07,337.0,-974.23
2026-04-13 23:00,SP-IDF-01,3.49,58.52,343.51,-953.87
2026-04-14 00:00,SP-IDF-01,3.7,64.36,348.1,-919.66
2026-04-14 01:00,SP-IDF-01,3.43,63.54,353.91,-934.18
2026-04-14 02:00,SP-IDF-01,4.06,63.2,364.07,-948.52
2026-04-14 03:00,SP-IDF-01,3.97,62.76,379.06,-873.7
2026-04-14 04:00,SP-IDF-01,4.02,65.68,370.15,-920.4
2026-04-14 05:00,SP-IDF-01,4.29,60.72,386.48,-872.78
2026-04-14 06:00,SP-IDF-01,4.0,63.65,373.64,-874.95
2026-04-14 07:00,SP-IDF-01,4.11,65.67,382.06,-913.16
2026-04-14 08:00,SP-IDF-01,3.93,63.94,371.31,-901.61
2026-04-14 09:00,SP-IDF-01,4.31,64.62,371.9,-900.21
2026-04-14 10:00,SP-IDF-01,4.22,60.29,366.85,-923.52
2026-04-14 11:00,SP-IDF-01,3.53,61.72,344.15,-994.94
2026-04-14 12:00,SP-IDF-01,4.05,60.91,330.09,-954.07
2026-04-14 13:00,SP-IDF-01,3.25,59.5,323.06,-981.82
2026-04-14 14:00,SP-IDF-01,3.1,54.94,319.78,-974.21
2026-04-14 15:00,SP-IDF-01,3.03,57.85,326.4,-985.16
2026-04-14 16:00,SP-IDF-01,3.23,55.14,312.87,-998.88
2026-04-14 17:00,SP-IDF-01,3.02,55.52,291.23,-1054.33
2026-04-14 18:00,SP-IDF-01,2.47,55.34,315.98,-984.95
2026-04-14 19:00,SP-IDF-01,2.91,53.46,290.29,-984.92
2026-04-14 20:00,SP-IDF-01,3.06,54.96,301.21,-993.25
2026-04-14 21:00,SP-IDF-01,3.4,52.74,289.85,-958.55
2026-04-14 22:00,SP-IDF-01,3.51,59.38,317.22,-979.53
2026-04-14 23:00,SP-IDF-01,3.11,59.76,336.86,-974.1
2026-04-15 00:00,SP-IDF-01,3.96,59.61,337.33,-914.09
2026-04-15 01:00,SP-IDF-01,3.46,61.63,337.15,-927.12
2026-04-15 02:00,SP-IDF-01,3.94,64.28,369.92,-926.66
2026-04-15 03:00,SP-IDF-01,3.67,64.8,348.32,-877.36
2026-04-15 04:00,SP-IDF-01,4.08,68.41,383.21,-885.31
2026-04-15 05:00,SP-IDF-01,4.24,65.56,356.29,-880.04
2026-04-15 06:00,SP-IDF-01,4.33,61.92,353.64,-864.67
2026-04-15 07:00,SP-IDF-01,4.36,61.22,392.23,-893.72
2026-04-15 08:00,SP-IDF-01,3.83,66.45,373.92,-864.68
2026-04-15 09:00,SP-IDF-01,3.8,61.82,362.15,-917.61
2026-04-15 10:00,SP-IDF-01,4.06,64.4,343.5,-898.14
2026-04-15 11:00,SP-IDF-01,3.97,62.43,342.9,-947.47
2026-04-15 12:00,SP-IDF-01,3.21,59.4,336.86,-913.17
2026-04-15 13:00,SP-IDF-01,3.21,57.08,320.11,-949.36
2026-04-15 14:00,SP-IDF-01,2.89,57.03,316.37,-971.02
2026-04-15 15:00,SP-IDF-01,3.07,57.51,338.56,-990.42
2026-04-15 16:00,SP-IDF-01,2.69,56.29,311.69,-1019.12
2026-04-15 17:00,SP-IDF-01,2.76,53.83,306.61,-988.49
2026-04-15 18:00,SP-IDF-01,3.47,51.28,289.03,-1015.31
2026-04-15 19:00,SP-IDF-01,2.82,54.87,318.53,-986.24
2026-04-15 20:00,SP-IDF-01,3.18,56.17,290.41,-1028.12
2026-04-15 21:00,SP-IDF-01,2.92,57.39,292.64,-1007.76
2026-04-15 22:00,SP-IDF-01,3.29,60.54,328.59,-963.91
2026-04-15 23:00,SP-IDF-01,3.18,59.62,307.63,-976.01
2026-04-16 00:00,SP-IDF-01,3.74,63.22,358.35,-926.25
2026-04-16 01:00,SP-IDF-01,3.29,58.24,367.26,-977.86
2026-04-16 02:00,SP-IDF-01,4.17,62.53,365.4,-923.56
2026-04-16 03:00,SP-IDF-01,3.47,60.22,348.06,-888.33
2026-04-16 04:00,SP-IDF-01,4.02,64.69,363.1,-906.21
2026-04-16 05:00,SP-IDF-01,4.06,64.32,374.12,-904.35
2026-04-16 06:00,SP-IDF-01,4.49,65.7,379.58,-872.95
2026-04-16 07:00,SP-IDF-01,4.95,64.48,379.38,-890.39
2026-04-16 08:00,SP-IDF-01,3.94,65.08,373.37,-865.14
2026-04-16 09:00,SP-IDF-01,3.97,61.19,383.53,-924.46
2026-04-16 10:00,SP-IDF-01,3.78,63.3,374.23,-906.89
2026-04-16 11:00,SP-IDF-01,3.31,65.15,353.61,-883.73
2026-04-16 12:00,SP-IDF-01,3.11,61.91,318.03,-952.21
2026-04-16 13:00,SP-IDF-01,3.6,60.09,364.32,-949.84
