timestamp,asset_id,oscillation_frequency,hydraulic_pressure,mould_level_dev,oil_temperature
2026-04-05 10:00,CCM-OSC-03,168.01,127.48,0.42,45.0
2026-04-05 11:00,CCM-OSC-03,146.55,119.64,0.58,44.76
2026-04-05 12:00,CCM-OSC-03,158.76,122.17,0.07,47.67
2026-04-05 13:00,CCM-OSC-03,162.03,125.45,-0.42,44.7
2026-04-05 14:00,CCM-OSC-03,139.49,114.5,-0.73,42.97
2026-04-05 15:00,CCM-OSC-03,140.86,120.63,-1.31,44.84
2026-04-05 16:00,CCM-OSC-03,136.3,118.65,-0.64,42.1
2026-04-05 17:00,CCM-OSC-03,129.64,111.83,-1.53,43.53
2026-04-05 18:00,CCM-OSC-03,129.6,117.65,-1.21,43.02
2026-04-05 19:00,CCM-OSC-03,135.73,108.98,-1.67,43.53
2026-04-05 20:00,CCM-OSC-03,133.97,120.4,-0.8,42.31
2026-04-05 21:00,CCM-OSC-03,139.05,122.84,-0.1,42.4
2026-04-05 22:00,CCM-OSC-03,138.35,118.14,-1.48,42.8
2026-04-05 23:00,CCM-OSC-03,146.42,122.71,0.18,44.29
2026-04-06 00:00,CCM-OSC-03,142.27,126.64,0.82,44.42
2026-04-06 01:00,CCM-OSC-03,153.33,124.85,0.89,45.87
2026-04-06 02:00,CCM-OSC-03,154.83,129.81,0.96,45.68
2026-04-06 03:00,CCM-OSC-03,158.59,133.15,0.9,47.45
2026-04-06 04:00,CCM-OSC-03,174.73,137.01,1.36,47.58
2026-04-06 05:00,CCM-OSC-03,158.0,133.08,1.43,47.75
2026-04-06 06:00,CCM-OSC-03,164.23,137.16,0.94,47.42
2026-04-06 07:00,CCM-OSC-03,159.3,126.27,1.37,50.32
2026-04-06 08:00,CCM-OSC-03,175.95,126.85,0.81,48.07
2026-04-06 09:00,CCM-OSC-03,166.77,140.84,1.05,47.18
2026-04-06 10:00,CCM-OSC-03,165.64,122.54,0.98,47.01
2026-04-06 11:00,CCM-OSC-03,157.69,128.09,-0.49,43.78
2026-04-06 12:00,CCM-OSC-03,159.37,130.75,-0.61,46.41
2026-04-06 13:00,CCM-OSC-03,147.97,117.0,-0.4,44.4
2026-04-06 14:00,CCM-OSC-03,141.56,118.96,-0.93,43.03
2026-04-06 15:00,CCM-OSC-03,141.47,120.72,-0.97,43.72
2026-04-06 16:00,CCM-OSC-03,129.9,116.76,-1.78,41.57
2026-04-06 17:00,CCM-OSC-03,146.3,113.54,-1.41,41.36
2026-04-06 18:00,CCM-OSC-03,132.52,117.86,-1.56,42.02
2026-04-06 19:00,CCM-OSC-03,125.41,118.3,-1.18,42.02
2026-04-06 20:00,CCM-OSC-03,139.86,112.89,-1.15,41.71
2026-04-06 21:00,CCM-OSC-03,137.34,115.59,-1.04,42.89
2026-04-06 22:00,CCM-OSC-03,144.67,117.37,0.13,43.28
2026-04-06 23:00,CCM-OSC-03,141.93,123.61,-1.22,44.45
2026-04-07 00:00,CCM-OSC-03,143.66,117.78,0.44,44.92
2026-04-07 01:00,CCM-OSC-03,151.72,123.67,-0.46,46.44
2026-04-07 02:00,CCM-OSC-03,144.27,126.32,0.12,47.36
2026-04-07 03:00,CCM-OSC-03,161.08,130.42,0.6,46.58
2026-04-07 04:00,CCM-OSC-03,169.36,129.34,0.88,48.48
2026-04-07 05:00,CCM-OSC-03,167.26,122.36,0.78,47.17
2026-04-07 06:00,CCM-OSC-03,165.96,136.69,0.95,48.08
2026-04-07 07:00,CCM-OSC-03,170.82,128.64,1.35,47.41
2026-04-07 08:00,CCM-OSC-03,171.45,135.15,0.8,47.66
2026-04-07 09:00,CCM-OSC-03,174.85,128.05,1.69,46.47
2026-04-07 10:00,CCM-OSC-03,153.68,129.02,0.89,46.82
2026-04-07 11:00,CCM-OSC-03,156.07,126.51,0.13,47.26
2026-04-07 12:00,CCM-OSC-03,152.03,132.07,0.4,46.22
2026-04-07 13:00,CCM-OSC-03,132.59,115.32,0.02,42.61
2026-04-07 14:00,CCM-OSC-03,149.52,125.29,-1.23,44.11
2026-04-07 15:00,CCM-OSC-03,147.27,114.68,-0.12,43.7
2026-04-07 16:00,CCM-OSC-03,136.71,117.72,-1.03,43.13
2026-04-07 17:00,CCM-OSC-03,135.08,112.77,-0.78,41.23
2026-04-07 18:00,CCM-OSC-03,130.09,114.85,-0.85,43.0
2026-04-07 19:00,CCM-OSC-03,134.88,119.02,-1.38,42.49
2026-04-07 20:00,CCM-OSC-03,129.08,116.07,-1.69,44.79
2026-04-07 21:00,CCM-OSC-03,133.88,119.71,-0.7,43.59
2026-04-07 22:00,CCM-OSC-03,139.25,121.52,-1.02,43.57
2026-04-07 23:00,CCM-OSC-03,145.41,121.57,-1.13,45.71
2026-04-08 00:00,CCM-OSC-03,141.95,128.71,-0.65,45.58
2026-04-08 01:00,CCM-OSC-03,159.6,118.63,-0.37,43.29
2026-04-08 02:00,CCM-OSC-03,157.32,126.37,0.45,46.5
2026-04-08 03:00,CCM-OSC-03,168.51,131.1,1.63,45.14
2026-04-08 04:00,CCM-OSC-03,169.51,129.2,0.96,48.9
2026-04-08 05:00,CCM-OSC-03,172.37,134.63,0.97,47.97
2026-04-08 06:00,CCM-OSC-03,151.6,136.34,1.25,46.33
2026-04-08 07:00,CCM-OSC-03,168.42,133.75,0.79,47.04
2026-04-08 08:00,CCM-OSC-03,167.18,131.96,0.86,46.65
2026-04-08 09:00,CCM-OSC-03,158.1,134.53,0.9,47.45
2026-04-08 10:00,CCM-OSC-03,161.02,128.05,0.78,47.08
2026-04-08 11:00,CCM-OSC-03,151.59,132.08,0.74,47.88
2026-04-08 12:00,CCM-OSC-03,150.48,126.05,-0.04,45.07
2026-04-08 13:00,CCM-OSC-03,138.25,122.88,0.3,45.66
2026-04-08 14:00,CCM-OSC-03,140.03,119.97,-0.62,44.49
2026-04-08 15:00,CCM-OSC-03,127.23,122.81,-0.67,43.35
2026-04-08 16:00,CCM-OSC-03,139.93,113.09,-1.58,43.27
2026-04-08 17:00,CCM-OSC-03,128.75,114.83,-1.6,43.29
2026-04-08 18:00,CCM-OSC-03,138.58,117.12,-1.21,40.86
2026-04-08 19:00,CCM-OSC-03,128.21,115.12,0.17,42.24
2026-04-08 20:00,CCM-OSC-03,133.58,122.89,-0.42,43.43
2026-04-08 21:00,CCM-OSC-03,145.97,121.29,-0.64,44.41
2026-04-08 22:00,CCM-OSC-03,134.31,117.77,-0.2,44.94
2026-04-08 23:00,CCM-OSC-03,149.44,125.12,0.15,43.82
2026-04-09 00:00,CCM-OSC-03,145.91,130.72,-0.28,44.47
2026-04-09 01:00,CCM-OSC-03,148.97,131.37,0.68,44.66
2026-04-09 02:00,CCM-OSC-03,160.62,129.09,0.35,46.73
2026-04-09 03:00,CCM-OSC-03,162.5,131.75,0.4,45.52
2026-04-09 04:00,CCM-OSC-03,151.14,139.1,1.63,46.48
2026-04-09 05:00,CCM-OSC-03,178.41,139.08,1.46,46.85
2026-04-09 06:00,CCM-OSC-03,169.38,136.69,1.43,46.32
2026-04-09 07:00,CCM-OSC-03,166.32,135.9,1.58,48.93
2026-04-09 08:00,CCM-OSC-03,164.89,135.33,0.66,48.01
2026-04-09 09:00,CCM-OSC-03,154.69,133.79,0.72,48.94
2026-04-09 10:00,CCM-OSC-03,162.36,122.46,0.29,45.48
2026-04-09 11:00,CCM-OSC-03,169.03,133.53,-0.04,45.03
2026-04-09 12:00,CCM-OSC-03,140.06,126.07,0.57,45.13
2026-04-09 13:00,CCM-OSC-03,147.95,120.37,0.28,45.18
2026-04-09 14:00,CCM-OSC-03,155.78,114.23,-0.54,43.78
2026-04-09 15:00,CCM-OSC-03,136.73,114.46,-0.61,43.16
2026-04-09 16:00,CCM-OSC-03,132.52,117.89,-0.33,43.13
2026-04-09 17:00,CCM-OSC-03,128.96,116.14,-0.55,44.36
2026-04-09 18:00,CCM-OSC-03,123.13,113.5,-0.73,42.96
2026-04-09 19:00,CCM-OSC-03,141.19,116.33,-1.92,41.42
2026-04-09 20:00,CCM-OSC-03,146.81,118.68,-0.34,43.01
2026-04-09 21:00,CCM-OSC-03,150.98,119.61,-1.24,41.74
2026-04-09 22:00,CCM-OSC-03,129.87,115.24,-0.61,42.7
2026-04-09 23:00,CCM-OSC-03,147.65,119.1,-0.77,43.11
2026-04-10 00:00,CCM-OSC-03,148.58,125.45,-0.41,45.57
2026-04-10 01:00,CCM-OSC-03,159.25,130.18,0.67,46.42
2026-04-10 02:00,CCM-OSC-03,156.53,128.75,0.73,45.94
2026-04-10 03:00,CCM-OSC-03,166.03,124.43,0.18,46.75
2026-04-10 04:00,CCM-OSC-03,172.08,139.38,1.29,45.38
2026-04-10 05:00,CCM-OSC-03,164.47,141.19,1.64,45.33
2026-04-10 06:00,CCM-OSC-03,163.21,130.24,0.82,48.27
2026-04-10 07:00,CCM-OSC-03,164.92,134.94,0.67,47.99
2026-04-10 08:00,CCM-OSC-03,153.42,127.9,0.39,46.81
2026-04-10 09:00,CCM-OSC-03,161.67,134.57,1.52,45.94
2026-04-10 10:00,CCM-OSC-03,171.3,127.81,0.6,44.8
2026-04-10 11:00,CCM-OSC-03,161.51,125.69,0.59,44.38
2026-04-10 12:00,CCM-OSC-03,144.79,125.91,0.19,45.3
2026-04-10 13:00,CCM-OSC-03,146.32,123.65,0.28,44.17
2026-04-10 14:00,CCM-OSC-03,148.87,119.01,0.99,45.21
2026-04-10 15:00,CCM-OSC-03,147.17,117.47,-0.94,42.63
2026-04-10 16:00,CCM-OSC-03,126.67,113.06,-0.87,44.51
2026-04-10 17:00,CCM-OSC-03,139.02,116.37,-1.21,42.82
2026-04-10 18:00,CCM-OSC-03,121.37,115.82,-1.01,43.27
2026-04-10 19:00,CCM-OSC-03,135.99,115.42,-0.5,42.2
2026-04-10 20:00,CCM-OSC-03,128.68,116.55,-0.33,44.53
2026-04-10 21:00,CCM-OSC-03,141.04,127.26,-1.0,43.83
2026-04-10 22:00,CCM-OSC-03,141.7,122.03,-0.32,43.13
2026-04-10 23:00,CCM-OSC-03,149.29,118.52,-1.1,44.83
2026-04-11 00:00,CCM-OSC-03,152.44,122.59,-0.5,44.02
2026-04-11 01:00,CCM-OSC-03,146.74,125.39,-0.41,45.55
2026-04-11 02:00,CCM-OSC-03,160.48,135.5,0.55,45.65
2026-04-11 03:00,CCM-OSC-03,161.01,131.84,1.19,45.59
2026-04-11 04:00,CCM-OSC-03,169.34,130.41,1.1,46.56
2026-04-11 05:00,CCM-OSC-03,160.47,133.16,0.5,45.6
2026-04-11 06:00,CCM-OSC-03,172.71,129.28,0.68,47.02
2026-04-11 07:00,CCM-OSC-03,161.68,126.02,1.18,47.81
2026-04-11 08:00,CCM-OSC-03,156.72,134.3,2.21,48.4
2026-04-11 09:00,CCM-OSC-03,155.24,130.56,0.78,47.83
2026-04-11 10:00,CCM-OSC-03,159.52,129.39,1.1,47.89
2026-04-11 11:00,CCM-OSC-03,161.76,129.94,-0.71,45.83
2026-04-11 12:00,CCM-OSC-03,138.42,128.27,-0.02,43.75
2026-04-11 13:00,CCM-OSC-03,150.92,126.38,-0.26,44.04
2026-04-11 14:00,CCM-OSC-03,144.48,122.05,-0.73,43.74
2026-04-11 15:00,CCM-OSC-03,139.06,114.51,0.12,43.68
2026-04-11 16:00,CCM-OSC-03,135.06,119.57,-2.0,42.62
2026-04-11 17:00,CCM-OSC-03,126.58,117.3,-1.69,41.32
2026-04-11 18:00,CCM-OSC-03,128.67,116.81,-2.19,42.46
2026-04-11 19:00,CCM-OSC-03,132.12,116.08,-2.14,43.62
2026-04-11 20:00,CCM-OSC-03,128.41,113.38,-2.01,43.77
2026-04-11 21:00,CCM-OSC-03,139.62,128.28,-0.74,43.09
2026-04-11 22:00,CCM-OSC-03,147.48,124.92,-1.14,43.79
2026-04-11 23:00,CCM-OSC-03,133.4,124.5,-0.67,44.6
2026-04-12 00:00,CCM-OSC-03,143.05,122.1,-0.5,46.79
2026-04-12 01:00,CCM-OSC-03,149.86,122.37,-0.04,44.88
2026-04-12 02:00,CCM-OSC-03,163.25,125.64,0.42,45.99
2026-04-12 03:00,CCM-OSC-03,160.37,136.64,1.36,48.55
2026-04-12 04:00,CCM-OSC-03,155.99,132.37,0.74,46.86
2026-04-12 05:00,CCM-OSC-03,180.1,130.59,1.03,46.7
2026-04-12 06:00,CCM-OSC-03,176.82,139.74,1.16,49.28
2026-04-12 07:00,CCM-OSC-03,159.45,132.2,0.86,46.67
2026-04-12 08:00,CCM-OSC-03,162.09,133.53,0.54,46.92
2026-04-12 09:00,CCM-OSC-03,162.3,129.64,1.53,46.93
2026-04-12 10:00,CCM-OSC-03,171.29,131.85,0.09,46.42
2026-04-12 11:00,CCM-OSC-03,160.96,125.34,0.0,46.99
2026-04-12 12:00,CCM-OSC-03,154.78,118.02,-1.13,43.17
2026-04-12 13:00,CCM-OSC-03,143.41,124.57,0.05,44.56
2026-04-12 14:00,CCM-OSC-03,136.22,117.01,-0.55,43.39
2026-04-12 15:00,CCM-OSC-03,131.48,121.53,-1.32,41.44
2026-04-12 16:00,CCM-OSC-03,150.39,114.7,-1.29,42.24
2026-04-12 17:00,CCM-OSC-03,120.72,117.43,-0.75,44.26
2026-04-12 18:00,CCM-OSC-03,133.0,115.45,-0.82,42.17
2026-04-12 19:00,CCM-OSC-03,131.87,114.88,-1.1,41.05
2026-04-12 20:00,CCM-OSC-03,149.23,121.05,-0.42,43.09
2026-04-12 21:00,CCM-OSC-03,134.18,117.5,-0.49,42.3
2026-04-12 22:00,CCM-OSC-03,154.03,119.97,-1.85,43.4
2026-04-12 23:00,CCM-OSC-03,154.3,125.69,-0.06,44.72
2026-04-13 00:00,CCM-OSC-03,146.09,128.76,-0.97,45.57
2026-04-13 01:00,CCM-OSC-03,167.26,131.06,0.47,45.84
2026-04-13 02:00,CCM-OSC-03,154.36,124.26,0.98,45.14
2026-04-13 03:00,CCM-OSC-03,152.82,130.84,0.02,45.35
2026-04-13 04:00,CCM-OSC-03,166.71,137.64,0.89,47.96
2026-04-13 05:00,CCM-OSC-03,165.79,136.89,1.83,46.81
2026-04-13 06:00,CCM-OSC-03,157.7,138.11,1.87,46.49
2026-04-13 07:00,CCM-OSC-03,171.26,134.12,0.74,47.76
2026-04-13 08:00,CCM-OSC-03,151.34,134.1,1.54,47.01
2026-04-13 09:00,CCM-OSC-03,174.06,128.54,0.44,46.67
2026-04-13 10:00,CCM-OSC-03,154.28,123.19,0.33,43.95
2026-04-13 11:00,CCM-OSC-03,156.5,123.29,0.58,45.14
2026-04-13 12:00,CCM-OSC-03,151.12,120.76,-0.35,45.44
2026-04-13 13:00,CCM-OSC-03,148.59,120.2,-0.4,46.07
2026-04-13 14:00,CCM-OSC-03,137.15,123.25,-0.83,44.32
2026-04-13 15:00,CCM-OSC-03,139.57,119.21,-0.55,44.01
2026-04-13 16:00,CCM-OSC-03,126.79,119.38,-1.2,42.01
2026-04-13 17:00,CCM-OSC-03,140.44,115.04,-1.39,42.72
2026-04-13 18:00,CCM-OSC-03,114.75,114.94,-1.03,43.36
2026-04-13 19:00,CCM-OSC-03,135.25,117.71,-1.49,42.96
2026-04-13 20:00,CCM-OSC-03,128.5,114.83,-1.08,43.93
2026-04-13 21:00,CCM-OSC-03,147.99,119.13,-0.97,42.35
2026-04-13 22:00,CCM-OSC-03,133.42,115.47,-1.49,44.74
2026-04-13 23:00,CCM-OSC-03,143.6,127.23,0.1,45.94
2026-04-14 00:00,CCM-OSC-03,145.98,127.41,0.17,43.0
2026-04-14 01:00,CCM-OSC-03,159.3,133.21,0.51,45.22
2026-04-14 02:00,CCM-OSC-03,172.24,130.63,1.14,48.78
2026-04-14 03:00,CCM-OSC-03,160.91,123.64,0.83,46.24
2026-04-14 04:00,CCM-OSC-03,173.66,128.65,0.94,48.52
2026-04-14 05:00,CCM-OSC-03,176.07,137.01,1.16,47.67
2026-04-14 06:00,CCM-OSC-03,180.27,135.72,0.94,46.35
2026-04-14 07:00,CCM-OSC-03,174.6,136.89,0.9,46.23
2026-04-14 08:00,CCM-OSC-03,173.56,134.29,1.61,47.44
2026-04-14 09:00,CCM-OSC-03,151.16,131.79,0.11,45.24
2026-04-14 10:00,CCM-OSC-03,144.15,126.09,0.75,47.05
2026-04-14 11:00,CCM-OSC-03,152.36,128.42,1.12,45.71
2026-04-14 12:00,CCM-OSC-03,160.1,120.63,-0.72,45.46
2026-04-14 13:00,CCM-OSC-03,148.06,125.37,0.45,45.01
2026-04-14 14:00,CCM-OSC-03,132.78,118.37,-0.4,42.21
2026-04-14 15:00,CCM-OSC-03,130.21,114.12,-1.15,43.36
2026-04-14 16:00,CCM-OSC-03,140.22,116.66,-0.62,42.29
2026-04-14 17:00,CCM-OSC-03,133.21,116.76,-0.99,42.23
2026-04-14 18:00,CCM-OSC-03,142.96,113.98,-1.88,42.61
2026-04-14 19:00,CCM-OSC-03,141.42,118.61,-1.32,42.1
2026-04-14 20:00,CCM-OSC-03,133.52,116.92,-0.91,41.87
2026-04-14 21:00,CCM-OSC-03,132.3,118.6,-0.64,42.56
2026-04-14 22:00,CCM-OSC-03,124.5,118.87,-0.86,45.15
2026-04-14 23:00,CCM-OSC-03,149.63,121.8,0.27,44.21
2026-04-15 00:00,CCM-OSC-03,149.41,122.73,0.86,46.05
2026-04-15 01:00,CCM-OSC-03,147.01,131.48,0.6,46.81
2026-04-15 02:00,CCM-OSC-03,152.72,129.95,0.92,44.1
2026-04-15 03:00,CCM-OSC-03,160.47,133.49,1.19,48.87
2026-04-15 04:00,CCM-OSC-03,174.06,136.28,1.27,47.0
2026-04-15 05:00,CCM-OSC-03,162.97,134.53,2.21,45.5
2026-04-15 06:00,CCM-OSC-03,165.96,128.92,1.66,47.68
2026-04-15 07:00,CCM-OSC-03,154.44,136.36,1.69,47.24
2026-04-15 08:00,CCM-OSC-03,171.85,130.82,0.92,48.24
2026-04-15 09:00,CCM-OSC-03,159.52,137.08,1.72,45.97
2026-04-15 10:00,CCM-OSC-03,158.92,127.7,-0.07,46.44
2026-04-15 11:00,CCM-OSC-03,142.39,127.91,-0.36,45.75
2026-04-15 12:00,CCM-OSC-03,162.41,125.87,-0.41,44.69
2026-04-15 13:00,CCM-OSC-03,144.17,120.78,-0.55,44.49
2026-04-15 14:00,CCM-OSC-03,131.58,126.55,-1.4,43.81
2026-04-15 15:00,CCM-OSC-03,126.51,120.03,-0.65,44.85
2026-04-15 16:00,CCM-OSC-03,158.52,124.21,-1.07,43.1
2026-04-15 17:00,CCM-OSC-03,146.36,119.01,-1.51,43.04
2026-04-15 18:00,CCM-OSC-03,134.73,118.08,-1.79,43.43
2026-04-15 19:00,CCM-OSC-03,143.06,115.96,-1.49,40.29
2026-04-15 20:00,CCM-OSC-03,137.53,113.8,-1.8,41.43
2026-04-15 21:00,CCM-OSC-03,141.42,112.93,-0.75,44.34
2026-04-15 22:00,CCM-OSC-03,148.17,120.42,-0.37,42.1
2026-04-15 23:00,CCM-OSC-03,143.27,119.02,0.09,45.04
2026-04-16 00:00,CCM-OSC-03,157.16,123.99,0.53,44.81
2026-04-16 01:00,CCM-OSC-03,158.47,128.15,0.16,45.95
2026-04-16 02:00,CCM-OSC-03,157.78,133.07,0.13,45.96
2026-04-16 03:00,CCM-OSC-03,158.95,126.9,1.41,47.04
2026-04-16 04:00,CCM-OSC-03,184.39,128.19,2.62,45.24
2026-04-16 05:00,CCM-OSC-03,168.67,134.49,1.17,46.87
2026-04-16 06:00,CCM-OSC-03,168.86,132.09,0.86,46.75
2026-04-16 07:00,CCM-OSC-03,166.1,132.89,1.67,46.02
2026-04-16 08:00,CCM-OSC-03,161.9,133.01,0.78,47.46
2026-04-16 09:00,CCM-OSC-03,162.22,135.72,1.45,48.31
2026-04-16 10:00,CCM-OSC-03,163.73,132.57,0.44,46.48
