timestamp,asset_id,winding_temperature,vibration_de,vibration_nde,bearing_temperature,motor_current
2026-04-03 11:00,HSM-M-05,86.1,2.85,3.09,65.81,1241.86
2026-04-03 12:00,HSM-M-05,87.17,2.87,2.93,68.81,1155.23
2026-04-03 13:00,HSM-M-05,79.42,2.53,2.3,60.52,1117.45
2026-04-03 14:00,HSM-M-05,83.17,2.48,2.57,62.53,1139.05
2026-04-03 15:00,HSM-M-05,79.26,2.57,2.46,61.12,1135.33
2026-04-03 16:00,HSM-M-05,77.89,2.24,2.21,61.6,1202.21
2026-04-03 17:00,HSM-M-05,80.37,2.04,2.11,61.5,1168.37
2026-04-03 18:00,HSM-M-05,76.92,2.6,2.45,60.15,1187.74
2026-04-03 19:00,HSM-M-05,77.29,2.23,2.21,59.03,1046.15
2026-04-03 20:00,HSM-M-05,81.19,2.52,2.08,62.59,1099.04
2026-04-03 21:00,HSM-M-05,79.32,2.07,2.56,63.96,1114.73
2026-04-03 22:00,HSM-M-05,84.53,2.28,2.58,66.22,1079.38
2026-04-03 23:00,HSM-M-05,85.26,2.6,2.73,65.02,1191.65
2026-04-04 00:00,HSM-M-05,85.79,2.57,2.82,64.81,1243.18
2026-04-04 01:00,HSM-M-05,83.7,3.2,2.74,68.7,1151.45
2026-04-04 02:00,HSM-M-05,88.24,2.91,2.91,67.88,1261.15
2026-04-04 03:00,HSM-M-05,92.43,3.29,3.16,70.2,1238.7
2026-04-04 04:00,HSM-M-05,90.46,3.24,2.85,71.38,1300.04
2026-04-04 05:00,HSM-M-05,94.48,2.93,3.29,71.13,1277.06
2026-04-04 06:00,HSM-M-05,91.23,3.1,3.15,69.4,1303.4
2026-04-04 07:00,HSM-M-05,87.92,3.16,2.99,68.86,1258.42
2026-04-04 08:00,HSM-M-05,90.15,3.18,3.42,65.89,1287.88
2026-04-04 09:00,HSM-M-05,85.95,3.0,2.86,65.14,1220.35
2026-04-04 10:00,HSM-M-05,86.12,2.67,3.13,67.3,1262.44
2026-04-04 11:00,HSM-M-05,84.83,2.97,3.09,68.36,1216.37
2026-04-04 12:00,HSM-M-05,86.48,2.56,2.96,62.26,1171.63
2026-04-04 13:00,HSM-M-05,81.05,2.71,2.63,63.89,1104.39
2026-04-04 14:00,HSM-M-05,83.92,2.53,2.46,59.04,1167.13
2026-04-04 15:00,HSM-M-05,79.04,2.47,2.14,59.91,1136.61
2026-04-04 16:00,HSM-M-05,83.88,2.56,2.3,62.44,1172.9
2026-04-04 17:00,HSM-M-05,75.33,2.42,2.43,60.32,1043.79
2026-04-04 18:00,HSM-M-05,77.96,2.44,2.3,59.22,1151.58
2026-04-04 19:00,HSM-M-05,80.23,2.2,2.11,62.34,1138.71
2026-04-04 20:00,HSM-M-05,80.05,2.21,2.27,59.9,1080.26
2026-04-04 21:00,HSM-M-05,81.41,2.47,2.32,60.82,1158.55
2026-04-04 22:00,HSM-M-05,79.51,2.95,2.42,61.64,1202.5
2026-04-04 23:00,HSM-M-05,80.74,2.38,2.56,63.7,1181.49
2026-04-05 00:00,HSM-M-05,83.71,2.7,3.0,63.22,1229.24
2026-04-05 01:00,HSM-M-05,88.08,3.25,2.66,64.91,1214.86
2026-04-05 02:00,HSM-M-05,89.8,2.86,2.98,67.93,1315.57
2026-04-05 03:00,HSM-M-05,90.42,2.86,2.84,68.86,1295.55
2026-04-05 04:00,HSM-M-05,86.72,2.88,3.36,72.63,1257.98
2026-04-05 05:00,HSM-M-05,87.15,3.06,3.29,75.48,1242.08
2026-04-05 06:00,HSM-M-05,93.45,2.86,3.12,72.23,1272.46
2026-04-05 07:00,HSM-M-05,92.56,3.37,3.07,70.92,1409.72
2026-04-05 08:00,HSM-M-05,90.65,3.26,3.0,68.53,1333.93
2026-04-05 09:00,HSM-M-05,90.85,2.78,3.43,66.67,1269.63
2026-04-05 10:00,HSM-M-05,85.59,3.03,3.24,65.83,1172.67
2026-04-05 11:00,HSM-M-05,85.72,2.77,2.66,63.1,1233.03
2026-04-05 12:00,HSM-M-05,85.9,2.64,2.64,65.45,1193.64
2026-04-05 13:00,HSM-M-05,82.51,2.49,2.52,61.86,1218.06
2026-04-05 14:00,HSM-M-05,84.23,2.32,2.45,65.74,1107.13
2026-04-05 15:00,HSM-M-05,77.54,2.59,2.19,60.33,1164.31
2026-04-05 16:00,HSM-M-05,77.76,2.14,2.23,62.24,1183.44
2026-04-05 17:00,HSM-M-05,75.61,1.94,2.46,61.01,1058.84
2026-04-05 18:00,HSM-M-05,77.05,2.46,2.17,63.14,1090.36
2026-04-05 19:00,HSM-M-05,78.76,2.46,2.48,62.4,1064.69
2026-04-05 20:00,HSM-M-05,80.92,2.47,2.43,58.11,1156.05
2026-04-05 21:00,HSM-M-05,81.39,2.39,2.67,58.95,1073.88
2026-04-05 22:00,HSM-M-05,83.54,2.47,2.64,62.46,1161.23
2026-04-05 23:00,HSM-M-05,84.62,2.54,2.54,64.96,1154.89
2026-04-06 00:00,HSM-M-05,84.24,2.63,2.91,66.37,1248.91
2026-04-06 01:00,HSM-M-05,84.65,2.86,2.86,66.92,1231.57
2026-04-06 02:00,HSM-M-05,88.96,3.13,3.17,66.03,1265.2
2026-04-06 03:00,HSM-M-05,89.24,2.81,3.25,68.52,1291.41
2026-04-06 04:00,HSM-M-05,84.07,3.33,3.16,67.36,1269.82
2026-04-06 05:00,HSM-M-05,89.33,3.21,3.19,69.35,1270.11
2026-04-06 06:00,HSM-M-05,92.18,3.33,2.84,74.45,1286.7
2026-04-06 07:00,HSM-M-05,88.02,3.38,3.34,72.47,1255.72
2026-04-06 08:00,HSM-M-05,90.67,3.13,3.12,68.52,1305.41
2026-04-06 09:00,HSM-M-05,88.1,3.15,3.11,67.97,1265.53
2026-04-06 10:00,HSM-M-05,89.67,2.8,3.23,68.88,1294.94
2026-04-06 11:00,HSM-M-05,83.85,2.82,3.29,65.87,1223.15
2026-04-06 12:00,HSM-M-05,84.08,2.96,2.71,64.23,1172.42
2026-04-06 13:00,HSM-M-05,83.48,2.72,2.52,64.5,1148.05
2026-04-06 14:00,HSM-M-05,81.64,2.62,2.3,64.91,1190.79
2026-04-06 15:00,HSM-M-05,81.61,2.31,2.28,59.11,1143.59
2026-04-06 16:00,HSM-M-05,78.87,2.33,2.43,61.37,1135.43
2026-04-06 17:00,HSM-M-05,79.51,2.17,2.2,60.04,1159.04
2026-04-06 18:00,HSM-M-05,81.65,2.24,2.39,60.27,1111.73
2026-04-06 19:00,HSM-M-05,79.46,2.23,2.47,56.23,1121.05
2026-04-06 20:00,HSM-M-05,77.57,2.44,2.24,59.07,1078.04
2026-04-06 21:00,HSM-M-05,83.1,2.68,2.23,61.91,1184.88
2026-04-06 22:00,HSM-M-05,83.39,2.42,2.29,60.79,1141.45
2026-04-06 23:00,HSM-M-05,86.23,2.58,2.59,67.35,1161.56
2026-04-07 00:00,HSM-M-05,85.27,2.47,2.54,63.59,1195.38
2026-04-07 01:00,HSM-M-05,80.67,2.65,2.82,67.34,1198.16
2026-04-07 02:00,HSM-M-05,88.28,3.02,3.12,67.55,1257.03
2026-04-07 03:00,HSM-M-05,91.33,3.09,3.19,69.05,1248.18
2026-04-07 04:00,HSM-M-05,91.55,2.8,3.23,69.35,1329.63
2026-04-07 05:00,HSM-M-05,90.22,3.07,3.33,70.76,1356.64
2026-04-07 06:00,HSM-M-05,87.88,2.98,3.21,69.16,1256.35
2026-04-07 07:00,HSM-M-05,92.44,3.13,3.24,70.5,1279.06
2026-04-07 08:00,HSM-M-05,92.09,3.12,3.24,72.74,1269.27
2026-04-07 09:00,HSM-M-05,89.37,3.09,2.96,67.44,1289.16
2026-04-07 10:00,HSM-M-05,88.13,3.01,2.97,66.84,1334.37
2026-04-07 11:00,HSM-M-05,84.76,2.42,2.71,68.64,1115.2
2026-04-07 12:00,HSM-M-05,90.22,2.78,2.57,64.79,1193.5
2026-04-07 13:00,HSM-M-05,82.26,2.66,2.43,62.7,1233.0
2026-04-07 14:00,HSM-M-05,82.16,2.71,2.39,65.92,1105.15
2026-04-07 15:00,HSM-M-05,81.22,2.52,2.49,63.06,1154.66
2026-04-07 16:00,HSM-M-05,82.13,2.51,2.74,57.63,1161.5
2026-04-07 17:00,HSM-M-05,74.88,2.7,2.33,64.53,1089.13
2026-04-07 18:00,HSM-M-05,80.31,2.43,2.5,59.05,1120.67
2026-04-07 19:00,HSM-M-05,76.55,2.5,2.41,62.17,1105.06
2026-04-07 20:00,HSM-M-05,76.55,2.51,2.29,66.82,1122.43
2026-04-07 21:00,HSM-M-05,79.58,2.31,2.46,64.17,1075.1
2026-04-07 22:00,HSM-M-05,78.96,2.63,2.6,64.59,1186.27
2026-04-07 23:00,HSM-M-05,83.05,2.56,2.81,61.78,1210.37
2026-04-08 00:00,HSM-M-05,81.51,2.64,2.69,61.42,1213.59
2026-04-08 01:00,HSM-M-05,91.24,2.74,2.99,66.72,1219.72
2026-04-08 02:00,HSM-M-05,87.07,2.5,2.82,65.13,1249.35
2026-04-08 03:00,HSM-M-05,88.8,3.03,3.34,69.91,1245.48
2026-04-08 04:00,HSM-M-05,89.87,3.08,2.89,70.39,1337.56
2026-04-08 05:00,HSM-M-05,92.7,3.2,2.93,72.87,1275.09
2026-04-08 06:00,HSM-M-05,90.05,3.1,3.23,72.86,1253.63
2026-04-08 07:00,HSM-M-05,91.26,3.05,3.37,70.61,1304.58
2026-04-08 08:00,HSM-M-05,88.1,2.94,3.29,69.06,1255.06
2026-04-08 09:00,HSM-M-05,84.89,3.1,3.36,68.66,1253.37
2026-04-08 10:00,HSM-M-05,91.08,3.18,2.88,65.09,1334.82
2026-04-08 11:00,HSM-M-05,85.69,2.97,2.88,66.07,1178.39
2026-04-08 12:00,HSM-M-05,83.34,2.99,2.7,65.36,1241.35
2026-04-08 13:00,HSM-M-05,78.56,3.03,2.7,61.89,1165.97
2026-04-08 14:00,HSM-M-05,84.5,2.64,2.52,63.83,1160.86
2026-04-08 15:00,HSM-M-05,79.03,2.44,2.63,67.66,1179.47
2026-04-08 16:00,HSM-M-05,76.91,2.34,2.17,58.23,1142.18
2026-04-08 17:00,HSM-M-05,77.99,2.56,2.63,59.96,1165.67
2026-04-08 18:00,HSM-M-05,77.39,2.33,2.38,57.79,1097.96
2026-04-08 19:00,HSM-M-05,79.46,2.16,2.44,62.12,1145.22
2026-04-08 20:00,HSM-M-05,81.54,2.54,2.34,58.26,1176.42
2026-04-08 21:00,HSM-M-05,81.18,2.29,2.26,60.39,1165.18
2026-04-08 22:00,HSM-M-05,83.79,2.77,2.68,62.94,1143.44
2026-04-08 23:00,HSM-M-05,87.78,2.5,2.77,64.89,1158.25
2026-04-09 00:00,HSM-M-05,86.04,2.66,2.66,64.86,1208.93
2026-04-09 01:00,HSM-M-05,81.85,3.01,2.77,65.01,1243.98
2026-04-09 02:00,HSM-M-05,88.08,3.05,2.64,68.92,1248.7
2026-04-09 03:00,HSM-M-05,95.04,2.9,3.09,69.95,1333.07
2026-04-09 04:00,HSM-M-05,88.83,3.45,2.87,71.41,1304.97
2026-04-09 05:00,HSM-M-05,90.58,3.12,3.14,68.3,1328.89
2026-04-09 06:00,HSM-M-05,91.31,3.45,3.33,71.99,1273.09
2026-04-09 07:00,HSM-M-05,94.2,3.41,3.22,68.52,1346.21
2026-04-09 08:00,HSM-M-05,87.24,3.42,3.12,71.13,1274.83
2026-04-09 09:00,HSM-M-05,89.3,2.93,3.14,66.91,1279.16
2026-04-09 10:00,HSM-M-05,88.69,3.23,3.11,69.0,1297.46
2026-04-09 11:00,HSM-M-05,87.51,2.88,3.02,66.01,1250.17
2026-04-09 12:00,HSM-M-05,88.78,2.6,2.9,64.09,1177.21
2026-04-09 13:00,HSM-M-05,89.41,2.65,2.42,63.44,1178.72
2026-04-09 14:00,HSM-M-05,82.77,2.69,2.53,63.46,1083.17
2026-04-09 15:00,HSM-M-05,82.74,2.41,2.52,61.39,1147.91
2026-04-09 16:00,HSM-M-05,79.95,2.12,2.45,60.86,1092.81
2026-04-09 17:00,HSM-M-05,76.49,2.37,2.57,59.83,1088.65
2026-04-09 18:00,HSM-M-05,80.34,2.51,2.37,58.67,1116.41
2026-04-09 19:00,HSM-M-05,76.11,2.23,2.82,59.43,1045.38
2026-04-09 20:00,HSM-M-05,81.47,2.52,2.5,62.3,1094.58
2026-04-09 21:00,HSM-M-05,80.66,2.33,2.67,62.78,1128.56
2026-04-09 22:00,HSM-M-05,81.99,2.52,2.31,60.87,1140.83
2026-04-09 23:00,HSM-M-05,86.22,2.75,2.57,63.81,1172.79
2026-04-10 00:00,HSM-M-05,86.57,3.04,3.04,64.39,1180.47
2026-04-10 01:00,HSM-M-05,85.79,2.81,2.84,63.23,1269.1
2026-04-10 02:00,HSM-M-05,84.77,2.79,2.84,70.45,1310.29
2026-04-10 03:00,HSM-M-05,90.21,3.06,3.24,66.91,1337.5
2026-04-10 04:00,HSM-M-05,88.38,2.96,3.34,68.82,1313.19
2026-04-10 05:00,HSM-M-05,90.24,3.28,3.07,70.73,1333.84
2026-04-10 06:00,HSM-M-05,94.42,3.17,3.04,71.88,1290.15
2026-04-10 07:00,HSM-M-05,89.93,2.95,3.14,72.92,1301.85
2026-04-10 08:00,HSM-M-05,92.66,3.13,3.2,71.67,1248.03
2026-04-10 09:00,HSM-M-05,88.7,2.86,3.03,70.25,1325.0
2026-04-10 10:00,HSM-M-05,88.95,2.89,3.5,63.56,1265.27
2026-04-10 11:00,HSM-M-05,86.68,3.08,2.84,67.99,1201.1
2026-04-10 12:00,HSM-M-05,84.55,2.34,2.83,68.01,1105.75
2026-04-10 13:00,HSM-M-05,84.61,2.57,2.69,63.48,1210.87
2026-04-10 14:00,HSM-M-05,82.8,2.52,2.33,61.29,1078.09
2026-04-10 15:00,HSM-M-05,82.19,2.4,2.36,61.18,1073.96
2026-04-10 16:00,HSM-M-05,81.91,2.65,2.09,58.5,1167.06
2026-04-10 17:00,HSM-M-05,77.44,2.2,2.41,60.35,1074.14
2026-04-10 18:00,HSM-M-05,75.38,2.18,2.14,61.63,1107.62
2026-04-10 19:00,HSM-M-05,75.44,2.08,2.26,59.96,1138.53
2026-04-10 20:00,HSM-M-05,78.95,2.33,2.56,63.34,1117.16
2026-04-10 21:00,HSM-M-05,82.42,2.3,2.6,59.22,1192.24
2026-04-10 22:00,HSM-M-05,83.67,2.7,2.56,64.49,1160.34
2026-04-10 23:00,HSM-M-05,86.32,2.35,2.41,66.06,1200.69
2026-04-11 00:00,HSM-M-05,81.27,3.11,2.59,64.35,1256.5
2026-04-11 01:00,HSM-M-05,87.03,2.8,2.82,65.78,1172.61
2026-04-11 02:00,HSM-M-05,88.48,2.48,3.21,64.71,1280.86
2026-04-11 03:00,HSM-M-05,88.58,2.86,3.16,67.72,1253.96
2026-04-11 04:00,HSM-M-05,93.11,3.18,3.17,66.99,1261.32
2026-04-11 05:00,HSM-M-05,87.55,3.12,3.51,70.55,1288.87
2026-04-11 06:00,HSM-M-05,96.81,3.37,3.38,69.41,1317.06
2026-04-11 07:00,HSM-M-05,92.76,3.2,3.03,69.72,1264.91
2026-04-11 08:00,HSM-M-05,90.19,3.46,3.03,68.76,1322.15
2026-04-11 09:00,HSM-M-05,94.45,2.88,3.04,68.18,1194.43
2026-04-11 10:00,HSM-M-05,91.02,2.94,2.98,67.88,1303.53
2026-04-11 11:00,HSM-M-05,87.84,3.05,2.89,68.87,1232.61
2026-04-11 12:00,HSM-M-05,80.01,2.75,3.0,64.35,1243.47
2026-04-11 13:00,HSM-M-05,83.29,2.54,2.4,62.38,1150.12
2026-04-11 14:00,HSM-M-05,87.29,2.52,2.55,58.44,1142.15
2026-04-11 15:00,HSM-M-05,80.84,2.39,2.31,62.8,1070.46
2026-04-11 16:00,HSM-M-05,81.86,2.37,2.32,59.87,1120.82
2026-04-11 17:00,HSM-M-05,76.56,2.48,2.55,59.39,1158.89
2026-04-11 18:00,HSM-M-05,76.97,2.03,2.31,59.83,1136.27
2026-04-11 19:00,HSM-M-05,78.58,2.28,2.31,61.91,1076.94
2026-04-11 20:00,HSM-M-05,82.06,2.58,2.38,60.04,1180.84
2026-04-11 21:00,HSM-M-05,78.87,2.24,2.47,62.35,1157.01
2026-04-11 22:00,HSM-M-05,79.83,2.55,2.2,65.74,1242.54
2026-04-11 23:00,HSM-M-05,81.78,2.48,2.61,65.38,1210.71
2026-04-12 00:00,HSM-M-05,88.41,2.79,2.92,62.68,1259.64
2026-04-12 01:00,HSM-M-05,87.5,2.74,2.93,63.57,1239.79
2026-04-12 02:00,HSM-M-05,86.78,2.78,3.13,63.7,1289.93
2026-04-12 03:00,HSM-M-05,92.24,3.08,3.09,69.03,1220.17
2026-04-12 04:00,HSM-M-05,92.37,2.99,3.2,72.71,1240.16
2026-04-12 05:00,HSM-M-05,92.34,3.11,3.08,67.54,1296.23
2026-04-12 06:00,HSM-M-05,89.73,3.35,3.16,68.17,1279.67
2026-04-12 07:00,HSM-M-05,93.29,3.1,3.33,69.4,1294.35
2026-04-12 08:00,HSM-M-05,94.49,3.05,3.08,74.54,1262.61
2026-04-12 09:00,HSM-M-05,89.64,2.77,3.27,67.56,1269.47
2026-04-12 10:00,HSM-M-05,88.92,2.98,2.89,68.8,1226.92
2026-04-12 11:00,HSM-M-05,84.85,2.86,3.01,64.96,1200.22
2026-04-12 12:00,HSM-M-05,81.94,2.62,2.89,64.75,1168.42
2026-04-12 13:00,HSM-M-05,83.95,2.84,2.82,62.47,1199.87
2026-04-12 14:00,HSM-M-05,81.82,2.41,2.55,63.04,1121.23
2026-04-12 15:00,HSM-M-05,79.22,2.49,2.48,63.05,1153.71
2026-04-12 16:00,HSM-M-05,81.83,2.52,2.04,62.15,1092.58
2026-04-12 17:00,HSM-M-05,77.05,2.23,2.29,55.95,1060.5
2026-04-12 18:00,HSM-M-05,77.8,2.2,2.4,59.52,1152.64
2026-04-12 19:00,HSM-M-05,80.68,1.89,2.44,59.34,1107.44
2026-04-12 20:00,HSM-M-05,74.66,2.33,2.33,58.77,1098.9
2026-04-12 21:00,HSM-M-05,77.95,2.55,2.4,62.95,1139.27
2026-04-12 22:00,HSM-M-05,81.75,2.52,2.4,61.51,1160.26
2026-04-12 23:00,HSM-M-05,84.33,2.62,2.9,62.28,1159.95
2026-04-13 00:00,HSM-M-05,84.94,2.99,2.9,64.67,1138.66
2026-04-13 01:00,HSM-M-05,87.1,2.63,2.84,65.84,1185.25
2026-04-13 02:00,HSM-M-05,84.96,3.15,2.9,65.17,1205.97
2026-04-13 03:00,HSM-M-05,89.76,2.96,3.32,67.87,1268.72
2026-04-13 04:00,HSM-M-05,90.14,3.2,2.95,67.41,1294.4
2026-04-13 05:00,HSM-M-05,91.83,3.06,2.86,69.58,1239.62
2026-04-13 06:00,HSM-M-05,93.42,3.21,3.14,69.08,1266.28
2026-04-13 07:00,HSM-M-05,92.2,3.11,2.98,73.86,1329.74
2026-04-13 08:00,HSM-M-05,93.49,3.12,3.49,67.37,1250.63
2026-04-13 09:00,HSM-M-05,87.28,3.24,3.02,66.8,1253.51
2026-04-13 10:00,HSM-M-05,88.89,2.91,3.07,69.62,1256.7
2026-04-13 11:00,HSM-M-05,89.51,2.88,3.21,68.17,1256.59
2026-04-13 12:00,HSM-M-05,84.15,2.6,2.82,64.53,1194.27
2026-04-13 13:00,HSM-M-05,79.14,2.79,2.63,63.43,1147.84
2026-04-13 14:00,HSM-M-05,83.31,2.28,2.8,63.64,1141.49
2026-04-13 15:00,HSM-M-05,82.71,2.05,2.44,62.1,1002.35
2026-04-13 16:00,HSM-M-05,80.63,2.19,2.39,58.89,1140.99
2026-04-13 17:00,HSM-M-05,77.87,2.56,2.56,60.88,1148.03
2026-04-13 18:00,HSM-M-05,80.35,2.35,2.07,60.62,1120.31
2026-04-13 19:00,HSM-M-05,78.61,2.33,2.27,57.62,1151.03
2026-04-13 20:00,HSM-M-05,81.08,2.23,2.44,59.27,1129.28
2026-04-13 21:00,HSM-M-05,84.22,2.69,2.44,64.71,1115.4
2026-04-13 22:00,HSM-M-05,83.55,2.51,2.5,60.51,1186.36
2026-04-13 23:00,HSM-M-05,84.52,2.77,2.92,62.5,1134.01
2026-04-14 00:00,HSM-M-05,85.84,2.6,2.98,66.79,1222.51
2026-04-14 01:00,HSM-M-05,85.23,2.68,2.65,70.01,1200.26
2026-04-14 02:00,HSM-M-05,89.22,3.02,3.02,69.36,1238.07
2026-04-14 03:00,HSM-M-05,89.39,3.02,2.75,67.81,1305.89
2026-04-14 04:00,HSM-M-05,87.71,3.29,3.13,65.61,1322.61
2026-04-14 05:00,HSM-M-05,90.92,3.12,3.09,70.09,1305.97
2026-04-14 06:00,HSM-M-05,89.55,3.44,2.98,72.82,1305.48
2026-04-14 07:00,HSM-M-05,95.27,3.52,2.9,72.58,1294.31
2026-04-14 08:00,HSM-M-05,92.8,3.13,2.9,68.81,1210.37
2026-04-14 09:00,HSM-M-05,90.23,3.13,3.18,68.0,1270.26
2026-04-14 10:00,HSM-M-05,85.87,3.13,3.42,63.9,1255.54
2026-04-14 11:00,HSM-M-05,88.85,3.03,2.81,63.63,1222.82
2026-04-14 12:00,HSM-M-05,88.95,2.87,2.41,63.56,1147.24
2026-04-14 13:00,HSM-M-05,80.57,2.55,2.93,63.19,1168.46
2026-04-14 14:00,HSM-M-05,84.67,2.33,2.09,62.87,1185.08
2026-04-14 15:00,HSM-M-05,76.32,2.45,2.43,59.14,1083.6
2026-04-14 16:00,HSM-M-05,82.07,2.55,2.63,60.69,1143.81
2026-04-14 17:00,HSM-M-05,79.08,2.45,2.22,63.07,1147.02
2026-04-14 18:00,HSM-M-05,81.32,2.33,2.4,58.43,1076.11
2026-04-14 19:00,HSM-M-05,81.98,1.98,2.03,62.12,1113.16
2026-04-14 20:00,HSM-M-05,77.13,2.33,2.08,58.51,1112.89
2026-04-14 21:00,HSM-M-05,76.63,2.5,2.53,62.1,1157.01
2026-04-14 22:00,HSM-M-05,84.38,2.55,2.45,60.07,1200.36
2026-04-14 23:00,HSM-M-05,79.92,2.76,2.48,65.56,1120.08
2026-04-15 00:00,HSM-M-05,85.1,3.05,2.71,65.68,1165.93
2026-04-15 01:00,HSM-M-05,82.65,3.14,2.45,66.68,1236.04
2026-04-15 02:00,HSM-M-05,89.75,2.78,3.22,69.82,1260.68
2026-04-15 03:00,HSM-M-05,92.52,2.89,2.71,68.64,1239.07
2026-04-15 04:00,HSM-M-05,90.13,3.04,3.09,71.07,1306.99
2026-04-15 05:00,HSM-M-05,92.51,3.08,3.11,69.9,1319.24
2026-04-15 06:00,HSM-M-05,89.7,2.91,3.23,70.16,1315.87
2026-04-15 07:00,HSM-M-05,93.57,3.27,3.13,69.19,1276.63
2026-04-15 08:00,HSM-M-05,89.23,2.99,2.92,66.39,1228.85
2026-04-15 09:00,HSM-M-05,87.8,3.07,3.19,69.46,1300.74
2026-04-15 10:00,HSM-M-05,85.52,3.14,2.79,67.7,1177.95
