timestamp,asset_id,winding_temperature,vibration_de,vibration_nde,bearing_temperature,motor_current
2026-04-03 14:00,HSM-M-03,81.79,2.41,2.57,63.72,1118.67
2026-04-03 15:00,HSM-M-03,78.61,2.58,2.32,63.56,1067.47
2026-04-03 16:00,HSM-M-03,81.55,2.57,2.39,59.66,1095.83
2026-04-03 17:00,HSM-M-03,80.26,2.37,2.3,63.49,1174.35
2026-04-03 18:00,HSM-M-03,77.37,2.16,2.32,60.39,1031.92
2026-04-03 19:00,HSM-M-03,75.86,2.47,2.24,61.99,1095.12
2026-04-03 20:00,HSM-M-03,86.38,2.28,2.6,61.16,1053.28
2026-04-03 21:00,HSM-M-03,78.09,2.39,2.75,62.64,1138.58
2026-04-03 22:00,HSM-M-03,76.35,2.62,2.63,62.68,1204.14
2026-04-03 23:00,HSM-M-03,82.84,2.69,2.86,63.87,1172.34
2026-04-04 00:00,HSM-M-03,84.56,2.86,2.64,62.89,1179.09
2026-04-04 01:00,HSM-M-03,82.61,2.8,2.7,62.68,1218.06
2026-04-04 02:00,HSM-M-03,91.01,3.04,3.16,69.67,1169.79
2026-04-04 03:00,HSM-M-03,87.19,3.48,3.21,68.05,1302.23
2026-04-04 04:00,HSM-M-03,85.15,3.25,2.94,71.93,1243.24
2026-04-04 05:00,HSM-M-03,91.29,3.26,3.48,70.89,1288.34
2026-04-04 06:00,HSM-M-03,92.34,3.05,3.13,68.67,1318.65
2026-04-04 07:00,HSM-M-03,88.91,3.26,3.22,71.67,1344.29
2026-04-04 08:00,HSM-M-03,90.88,2.78,3.0,69.95,1311.99
2026-04-04 09:00,HSM-M-03,91.14,3.26,3.0,69.29,1305.5
2026-04-04 10:00,HSM-M-03,85.82,2.76,3.01,64.04,1241.41
2026-04-04 11:00,HSM-M-03,85.76,3.06,2.73,66.48,1319.83
2026-04-04 12:00,HSM-M-03,86.87,2.88,2.7,61.27,1183.93
2026-04-04 13:00,HSM-M-03,85.26,2.63,2.44,66.56,1217.45
2026-04-04 14:00,HSM-M-03,85.78,2.56,2.47,64.95,1132.98
2026-04-04 15:00,HSM-M-03,79.95,2.4,2.29,64.02,1139.2
2026-04-04 16:00,HSM-M-03,78.42,2.25,2.36,60.11,1121.49
2026-04-04 17:00,HSM-M-03,78.67,2.49,2.25,61.84,1087.75
2026-04-04 18:00,HSM-M-03,76.43,2.53,2.33,58.64,1130.6
2026-04-04 19:00,HSM-M-03,76.68,2.38,2.36,60.22,1081.96
2026-04-04 20:00,HSM-M-03,81.13,2.53,2.28,62.58,1142.43
2026-04-04 21:00,HSM-M-03,77.57,2.57,2.38,60.34,1117.93
2026-04-04 22:00,HSM-M-03,81.05,2.8,2.68,64.21,1169.67
2026-04-04 23:00,HSM-M-03,85.04,2.36,2.47,61.47,1179.06
2026-04-05 00:00,HSM-M-03,87.83,2.8,2.66,61.05,1242.29
2026-04-05 01:00,HSM-M-03,84.51,2.79,3.19,63.33,1198.34
2026-04-05 02:00,HSM-M-03,86.22,3.0,2.9,63.35,1230.35
2026-04-05 03:00,HSM-M-03,89.94,2.99,2.92,65.13,1307.19
2026-04-05 04:00,HSM-M-03,92.07,3.23,2.99,68.38,1310.5
2026-04-05 05:00,HSM-M-03,91.32,2.99,3.23,67.31,1246.82
2026-04-05 06:00,HSM-M-03,90.34,3.25,3.36,72.86,1312.93
2026-04-05 07:00,HSM-M-03,92.2,3.01,3.19,71.45,1206.86
2026-04-05 08:00,HSM-M-03,92.9,2.74,3.09,68.07,1355.99
2026-04-05 09:00,HSM-M-03,92.71,3.02,3.02,65.84,1356.88
2026-04-05 10:00,HSM-M-03,87.17,3.08,2.93,69.32,1331.45
2026-04-05 11:00,HSM-M-03,85.43,2.74,3.0,66.69,1244.81
2026-04-05 12:00,HSM-M-03,91.25,2.73,2.69,63.84,1225.22
2026-04-05 13:00,HSM-M-03,77.87,2.17,2.68,63.89,1132.88
2026-04-05 14:00,HSM-M-03,86.24,2.64,2.31,60.31,1127.05
2026-04-05 15:00,HSM-M-03,84.86,2.4,2.42,58.7,1160.85
2026-04-05 16:00,HSM-M-03,79.31,2.44,2.7,63.0,1091.74
2026-04-05 17:00,HSM-M-03,76.06,2.34,2.25,59.73,1060.1
2026-04-05 18:00,HSM-M-03,79.04,2.49,2.27,60.41,1156.0
2026-04-05 19:00,HSM-M-03,77.53,2.33,2.39,59.94,1093.6
2026-04-05 20:00,HSM-M-03,73.87,2.16,2.16,60.41,1077.86
2026-04-05 21:00,HSM-M-03,83.63,2.49,2.43,59.12,1178.2
2026-04-05 22:00,HSM-M-03,82.21,2.6,2.79,64.91,1161.03
2026-04-05 23:00,HSM-M-03,84.7,2.63,2.68,62.91,1115.33
2026-04-06 00:00,HSM-M-03,84.6,2.48,2.92,64.22,1188.2
2026-04-06 01:00,HSM-M-03,86.62,3.08,2.72,68.22,1193.83
2026-04-06 02:00,HSM-M-03,86.14,2.81,3.5,65.27,1295.53
2026-04-06 03:00,HSM-M-03,90.6,3.09,3.2,70.63,1257.88
2026-04-06 04:00,HSM-M-03,93.82,3.3,3.16,67.22,1287.4
2026-04-06 05:00,HSM-M-03,96.2,3.4,2.96,69.66,1246.6
2026-04-06 06:00,HSM-M-03,90.08,3.45,3.23,71.18,1304.27
2026-04-06 07:00,HSM-M-03,88.38,3.07,3.18,70.52,1265.26
2026-04-06 08:00,HSM-M-03,91.53,3.02,3.06,68.28,1276.91
2026-04-06 09:00,HSM-M-03,88.04,2.74,3.07,66.74,1294.68
2026-04-06 10:00,HSM-M-03,88.61,2.82,3.19,69.19,1176.31
2026-04-06 11:00,HSM-M-03,87.37,2.79,3.09,67.26,1260.48
2026-04-06 12:00,HSM-M-03,83.99,2.78,2.87,64.36,1211.19
2026-04-06 13:00,HSM-M-03,81.78,2.7,2.4,63.26,1189.23
2026-04-06 14:00,HSM-M-03,79.76,2.81,2.32,64.16,1160.77
2026-04-06 15:00,HSM-M-03,82.49,2.67,2.35,62.16,1078.21
2026-04-06 16:00,HSM-M-03,82.76,2.39,2.22,59.9,1118.64
2026-04-06 17:00,HSM-M-03,75.64,2.13,2.49,60.43,1089.82
2026-04-06 18:00,HSM-M-03,81.69,2.16,1.99,59.1,1037.28
2026-04-06 19:00,HSM-M-03,76.92,2.34,2.63,57.35,1043.19
2026-04-06 20:00,HSM-M-03,81.2,2.5,2.26,60.75,1155.9
2026-04-06 21:00,HSM-M-03,81.49,2.47,2.71,61.56,1116.2
2026-04-06 22:00,HSM-M-03,78.89,2.71,2.58,64.48,1204.9
2026-04-06 23:00,HSM-M-03,81.49,3.09,2.61,62.21,1174.91
2026-04-07 00:00,HSM-M-03,88.96,2.62,2.67,66.74,1225.98
2026-04-07 01:00,HSM-M-03,81.63,2.78,2.69,63.31,1269.61
2026-04-07 02:00,HSM-M-03,94.2,2.72,3.06,65.52,1204.8
2026-04-07 03:00,HSM-M-03,91.9,3.21,3.11,71.51,1297.38
2026-04-07 04:00,HSM-M-03,93.49,3.0,2.95,69.61,1225.61
2026-04-07 05:00,HSM-M-03,86.48,3.13,3.63,70.87,1284.4
2026-04-07 06:00,HSM-M-03,93.76,3.23,3.18,72.13,1310.69
2026-04-07 07:00,HSM-M-03,92.82,3.17,3.22,69.61,1313.15
2026-04-07 08:00,HSM-M-03,89.36,2.96,3.13,72.5,1301.03
2026-04-07 09:00,HSM-M-03,88.4,3.06,3.13,66.21,1247.23
2026-04-07 10:00,HSM-M-03,84.46,2.92,2.79,64.48,1202.77
2026-04-07 11:00,HSM-M-03,88.52,2.88,3.02,67.35,1197.78
2026-04-07 12:00,HSM-M-03,81.62,2.68,3.14,64.69,1231.32
2026-04-07 13:00,HSM-M-03,79.97,2.23,2.63,65.36,1149.74
2026-04-07 14:00,HSM-M-03,83.48,2.53,2.3,62.67,1135.54
2026-04-07 15:00,HSM-M-03,76.33,2.52,2.53,63.14,1152.26
2026-04-07 16:00,HSM-M-03,83.2,2.23,1.91,60.49,1109.51
2026-04-07 17:00,HSM-M-03,76.07,2.42,2.35,58.21,1073.79
2026-04-07 18:00,HSM-M-03,75.61,2.62,2.13,56.88,1078.71
2026-04-07 19:00,HSM-M-03,83.49,2.13,2.46,64.01,1113.57
2026-04-07 20:00,HSM-M-03,75.75,2.42,2.23,62.91,1129.56
2026-04-07 21:00,HSM-M-03,81.27,2.4,2.59,65.15,1120.03
2026-04-07 22:00,HSM-M-03,87.61,2.65,2.73,62.59,1142.39
2026-04-07 23:00,HSM-M-03,79.29,2.55,2.73,63.44,1176.7
2026-04-08 00:00,HSM-M-03,85.04,2.38,2.83,64.87,1158.02
2026-04-08 01:00,HSM-M-03,85.77,2.65,3.21,66.72,1208.55
2026-04-08 02:00,HSM-M-03,89.97,2.97,3.0,66.98,1251.44
2026-04-08 03:00,HSM-M-03,92.85,2.94,3.11,70.3,1292.2
2026-04-08 04:00,HSM-M-03,88.28,3.22,3.25,69.71,1215.95
2026-04-08 05:00,HSM-M-03,94.17,3.33,3.14,73.19,1306.01
2026-04-08 06:00,HSM-M-03,91.24,3.34,3.09,71.78,1378.87
2026-04-08 07:00,HSM-M-03,89.09,3.09,3.01,72.41,1254.83
2026-04-08 08:00,HSM-M-03,92.89,3.35,3.15,69.49,1370.39
2026-04-08 09:00,HSM-M-03,88.08,3.28,2.74,70.77,1247.29
2026-04-08 10:00,HSM-M-03,91.3,3.03,2.78,72.05,1265.1
2026-04-08 11:00,HSM-M-03,80.02,3.05,2.97,67.58,1190.2
2026-04-08 12:00,HSM-M-03,84.36,2.64,2.81,66.34,1207.88
2026-04-08 13:00,HSM-M-03,81.85,2.73,2.36,64.03,1170.54
2026-04-08 14:00,HSM-M-03,83.19,2.43,2.49,65.09,1142.99
2026-04-08 15:00,HSM-M-03,81.52,2.55,2.33,63.22,1051.71
2026-04-08 16:00,HSM-M-03,78.18,2.32,2.55,58.27,1116.63
2026-04-08 17:00,HSM-M-03,80.36,2.45,2.57,58.08,1129.09
2026-04-08 18:00,HSM-M-03,75.85,2.66,2.27,60.84,1163.13
2026-04-08 19:00,HSM-M-03,79.58,2.21,2.65,59.75,1091.43
2026-04-08 20:00,HSM-M-03,78.81,2.16,2.52,61.03,1140.31
2026-04-08 21:00,HSM-M-03,81.13,2.38,2.74,61.23,1101.18
2026-04-08 22:00,HSM-M-03,78.2,2.68,2.73,62.59,1158.65
2026-04-08 23:00,HSM-M-03,79.54,2.73,2.89,66.19,1191.27
2026-04-09 00:00,HSM-M-03,83.03,2.71,2.31,68.42,1209.65
2026-04-09 01:00,HSM-M-03,92.34,3.11,2.92,68.13,1251.14
2026-04-09 02:00,HSM-M-03,90.09,2.71,2.89,67.85,1275.16
2026-04-09 03:00,HSM-M-03,92.99,3.13,2.98,71.58,1225.53
2026-04-09 04:00,HSM-M-03,90.69,3.25,3.4,67.37,1286.03
2026-04-09 05:00,HSM-M-03,89.94,2.96,2.91,68.1,1331.5
2026-04-09 06:00,HSM-M-03,87.98,3.26,3.07,71.32,1381.69
2026-04-09 07:00,HSM-M-03,94.48,3.19,3.44,69.37,1292.76
2026-04-09 08:00,HSM-M-03,88.3,2.66,3.02,66.39,1328.27
2026-04-09 09:00,HSM-M-03,87.33,3.1,2.82,67.1,1261.72
2026-04-09 10:00,HSM-M-03,86.43,2.8,3.06,71.58,1239.01
2026-04-09 11:00,HSM-M-03,89.48,2.59,2.83,66.21,1259.62
2026-04-09 12:00,HSM-M-03,82.06,2.93,2.8,63.41,1237.42
2026-04-09 13:00,HSM-M-03,83.28,2.81,2.87,59.53,1134.2
2026-04-09 14:00,HSM-M-03,81.52,2.56,2.12,62.58,1121.67
2026-04-09 15:00,HSM-M-03,82.2,2.29,2.36,63.0,1096.36
2026-04-09 16:00,HSM-M-03,81.2,2.27,2.62,64.48,1121.39
2026-04-09 17:00,HSM-M-03,80.07,2.27,2.24,61.21,1106.83
2026-04-09 18:00,HSM-M-03,81.97,2.21,2.1,62.2,1119.68
2026-04-09 19:00,HSM-M-03,78.64,2.01,2.46,61.16,1105.91
2026-04-09 20:00,HSM-M-03,84.79,2.35,2.42,58.59,1171.3
2026-04-09 21:00,HSM-M-03,80.65,2.16,2.26,64.01,1130.41
2026-04-09 22:00,HSM-M-03,81.42,2.49,2.92,57.85,1109.16
2026-04-09 23:00,HSM-M-03,83.39,2.66,2.67,66.96,1143.07
2026-04-10 00:00,HSM-M-03,83.48,2.57,2.55,65.51,1187.23
2026-04-10 01:00,HSM-M-03,86.64,2.82,3.09,67.61,1255.36
2026-04-10 02:00,HSM-M-03,92.46,3.29,3.09,68.61,1208.64
2026-04-10 03:00,HSM-M-03,85.98,2.92,2.96,63.81,1312.28
2026-04-10 04:00,HSM-M-03,87.04,3.21,3.29,68.88,1269.28
2026-04-10 05:00,HSM-M-03,88.01,3.35,3.32,70.1,1306.11
2026-04-10 06:00,HSM-M-03,94.82,2.91,3.27,70.93,1235.98
2026-04-10 07:00,HSM-M-03,93.9,3.14,2.95,69.67,1252.33
2026-04-10 08:00,HSM-M-03,89.79,3.34,3.08,68.24,1331.58
2026-04-10 09:00,HSM-M-03,90.23,3.21,3.18,68.18,1343.31
2026-04-10 10:00,HSM-M-03,84.6,2.93,3.05,69.82,1188.49
2026-04-10 11:00,HSM-M-03,85.34,2.66,2.88,61.5,1220.1
2026-04-10 12:00,HSM-M-03,84.45,2.94,2.77,68.98,1157.91
2026-04-10 13:00,HSM-M-03,81.09,2.57,2.5,62.38,1165.48
2026-04-10 14:00,HSM-M-03,82.1,2.7,2.36,61.43,1176.42
2026-04-10 15:00,HSM-M-03,82.22,2.49,2.11,60.92,1120.09
2026-04-10 16:00,HSM-M-03,78.19,2.46,2.31,59.88,1079.21
2026-04-10 17:00,HSM-M-03,80.93,2.13,2.22,62.71,1091.08
2026-04-10 18:00,HSM-M-03,79.2,2.44,2.55,60.66,1101.5
2026-04-10 19:00,HSM-M-03,82.14,2.28,2.31,58.62,1065.24
2026-04-10 20:00,HSM-M-03,75.51,2.34,2.41,58.78,1120.44
2026-04-10 21:00,HSM-M-03,85.37,2.56,2.68,64.02,1147.03
2026-04-10 22:00,HSM-M-03,81.35,2.75,2.33,62.63,1168.29
2026-04-10 23:00,HSM-M-03,84.51,2.77,2.83,63.03,1151.36
2026-04-11 00:00,HSM-M-03,84.97,2.66,2.81,70.35,1206.81
2026-04-11 01:00,HSM-M-03,85.33,2.9,3.05,64.24,1236.43
2026-04-11 02:00,HSM-M-03,88.39,2.96,2.98,70.4,1221.28
2026-04-11 03:00,HSM-M-03,85.22,2.75,3.18,68.12,1260.08
2026-04-11 04:00,HSM-M-03,89.1,3.31,2.98,66.62,1296.55
2026-04-11 05:00,HSM-M-03,87.88,3.06,3.2,72.39,1266.18
2026-04-11 06:00,HSM-M-03,92.1,3.43,3.22,71.45,1314.22
2026-04-11 07:00,HSM-M-03,90.58,3.1,2.98,72.44,1307.11
2026-04-11 08:00,HSM-M-03,92.66,3.01,3.26,69.82,1355.31
2026-04-11 09:00,HSM-M-03,90.37,2.86,3.25,66.53,1311.81
2026-04-11 10:00,HSM-M-03,89.73,2.96,2.88,66.64,1213.76
2026-04-11 11:00,HSM-M-03,85.43,2.63,3.09,66.1,1226.84
2026-04-11 12:00,HSM-M-03,82.84,2.73,2.98,65.27,1190.38
2026-04-11 13:00,HSM-M-03,87.65,2.29,2.45,63.61,1192.97
2026-04-11 14:00,HSM-M-03,82.08,2.47,2.42,66.26,1159.89
2026-04-11 15:00,HSM-M-03,77.29,2.43,2.55,60.99,1181.46
2026-04-11 16:00,HSM-M-03,84.31,2.66,2.54,62.19,1158.73
2026-04-11 17:00,HSM-M-03,80.32,2.21,2.19,62.36,1068.82
2026-04-11 18:00,HSM-M-03,83.53,2.6,2.34,56.03,1067.07
2026-04-11 19:00,HSM-M-03,77.72,2.48,2.3,56.66,1090.62
2026-04-11 20:00,HSM-M-03,80.35,2.33,2.61,62.36,1138.54
2026-04-11 21:00,HSM-M-03,80.96,2.27,2.49,58.95,1065.99
2026-04-11 22:00,HSM-M-03,82.94,2.41,2.77,61.25,1124.65
2026-04-11 23:00,HSM-M-03,84.79,2.99,2.5,62.44,1291.72
2026-04-12 00:00,HSM-M-03,86.56,2.75,2.84,66.01,1181.93
2026-04-12 01:00,HSM-M-03,82.33,2.67,2.67,67.23,1249.75
2026-04-12 02:00,HSM-M-03,87.5,3.17,3.15,64.93,1250.82
2026-04-12 03:00,HSM-M-03,91.51,3.03,3.23,73.09,1308.14
2026-04-12 04:00,HSM-M-03,88.79,3.02,3.31,68.32,1342.68
2026-04-12 05:00,HSM-M-03,92.17,2.9,3.33,69.83,1348.61
2026-04-12 06:00,HSM-M-03,91.85,3.13,2.65,72.35,1275.09
2026-04-12 07:00,HSM-M-03,92.98,3.14,3.23,67.62,1248.19
2026-04-12 08:00,HSM-M-03,90.41,3.12,3.2,70.79,1315.07
2026-04-12 09:00,HSM-M-03,90.83,3.25,3.15,70.04,1250.39
2026-04-12 10:00,HSM-M-03,88.03,3.3,2.54,66.61,1239.53
2026-04-12 11:00,HSM-M-03,87.71,2.89,2.98,63.77,1266.54
2026-04-12 12:00,HSM-M-03,88.01,2.77,2.98,64.67,1231.41
2026-04-12 13:00,HSM-M-03,82.32,2.37,2.76,63.28,1192.17
2026-04-12 14:00,HSM-M-03,81.19,2.47,2.39,64.12,1156.72
2026-04-12 15:00,HSM-M-03,81.35,2.3,2.69,61.05,1152.93
2026-04-12 16:00,HSM-M-03,82.43,2.49,2.57,62.7,1099.56
2026-04-12 17:00,HSM-M-03,77.77,2.12,2.21,58.51,1102.62
2026-04-12 18:00,HSM-M-03,77.86,2.6,2.36,62.35,1059.71
2026-04-12 19:00,HSM-M-03,81.94,2.52,2.19,58.74,1087.55
2026-04-12 20:00,HSM-M-03,80.67,2.51,2.46,60.71,1146.38
2026-04-12 21:00,HSM-M-03,83.93,2.56,2.53,62.09,1132.76
2026-04-12 22:00,HSM-M-03,84.82,2.39,2.48,60.46,1197.63
2026-04-12 23:00,HSM-M-03,83.0,2.46,2.61,61.93,1138.85
2026-04-13 00:00,HSM-M-03,84.49,2.66,2.87,68.3,1241.76
2026-04-13 01:00,HSM-M-03,89.22,2.61,2.93,70.97,1195.12
2026-04-13 02:00,HSM-M-03,89.97,2.89,2.93,70.33,1312.39
2026-04-13 03:00,HSM-M-03,93.26,2.94,3.35,68.04,1220.42
2026-04-13 04:00,HSM-M-03,91.52,3.14,3.21,71.58,1307.36
2026-04-13 05:00,HSM-M-03,89.86,2.96,3.43,68.63,1291.46
2026-04-13 06:00,HSM-M-03,93.27,3.16,2.79,68.75,1363.54
2026-04-13 07:00,HSM-M-03,90.35,3.34,3.4,69.68,1266.26
2026-04-13 08:00,HSM-M-03,91.56,3.28,3.25,66.89,1310.07
2026-04-13 09:00,HSM-M-03,89.41,3.21,3.05,73.37,1230.51
2026-04-13 10:00,HSM-M-03,89.2,2.9,2.79,67.0,1292.29
2026-04-13 11:00,HSM-M-03,87.28,2.75,2.96,69.27,1292.96
2026-04-13 12:00,HSM-M-03,87.53,3.27,2.99,63.81,1200.38
2026-04-13 13:00,HSM-M-03,80.47,2.53,2.28,62.57,1089.34
2026-04-13 14:00,HSM-M-03,79.72,2.97,2.42,58.45,1070.21
2026-04-13 15:00,HSM-M-03,80.61,2.61,2.53,59.6,1189.74
2026-04-13 16:00,HSM-M-03,80.04,2.32,2.38,62.07,1182.43
2026-04-13 17:00,HSM-M-03,79.95,2.35,2.3,58.5,1039.45
2026-04-13 18:00,HSM-M-03,74.69,2.11,2.41,59.77,1121.58
2026-04-13 19:00,HSM-M-03,74.65,2.42,2.43,58.66,1117.06
2026-04-13 20:00,HSM-M-03,83.38,2.49,2.26,58.54,1087.81
2026-04-13 21:00,HSM-M-03,77.63,2.1,2.47,61.54,1030.21
2026-04-13 22:00,HSM-M-03,81.42,2.41,2.27,61.53,1161.14
2026-04-13 23:00,HSM-M-03,86.98,2.67,2.54,66.06,1151.17
2026-04-14 00:00,HSM-M-03,88.02,2.61,2.99,64.48,1207.51
2026-04-14 01:00,HSM-M-03,83.88,2.74,2.69,60.61,1241.63
2026-04-14 02:00,HSM-M-03,89.87,2.9,2.89,66.32,1286.35
2026-04-14 03:00,HSM-M-03,87.85,3.02,3.0,67.09,1245.55
2026-04-14 04:00,HSM-M-03,90.84,3.45,3.09,66.34,1236.65
2026-04-14 05:00,HSM-M-03,88.97,3.08,3.05,68.97,1338.09
2026-04-14 06:00,HSM-M-03,91.52,3.19,2.85,70.75,1273.8
2026-04-14 07:00,HSM-M-03,88.61,2.97,3.37,66.56,1274.61
2026-04-14 08:00,HSM-M-03,89.81,3.27,2.92,68.04,1309.29
2026-04-14 09:00,HSM-M-03,88.56,2.96,3.2,64.18,1321.39
2026-04-14 10:00,HSM-M-03,88.8,3.02,2.94,67.41,1226.02
2026-04-14 11:00,HSM-M-03,89.54,3.14,3.0,66.22,1258.24
2026-04-14 12:00,HSM-M-03,82.37,2.98,2.84,66.64,1190.83
2026-04-14 13:00,HSM-M-03,84.38,2.77,2.34,62.85,1110.51
2026-04-14 14:00,HSM-M-03,80.11,2.43,2.68,63.67,1129.84
2026-04-14 15:00,HSM-M-03,78.61,2.68,2.31,61.86,1124.71
2026-04-14 16:00,HSM-M-03,77.77,2.45,2.47,61.57,1172.72
2026-04-14 17:00,HSM-M-03,74.51,2.37,2.62,60.14,1097.82
2026-04-14 18:00,HSM-M-03,81.21,2.09,2.31,62.32,1009.76
2026-04-14 19:00,HSM-M-03,79.08,2.41,2.43,62.84,1163.35
2026-04-14 20:00,HSM-M-03,76.64,2.39,2.5,56.92,1235.08
2026-04-14 21:00,HSM-M-03,78.51,2.58,2.86,60.86,1104.13
2026-04-14 22:00,HSM-M-03,82.43,2.46,2.34,62.28,1211.6
2026-04-14 23:00,HSM-M-03,80.07,2.74,2.4,62.4,1161.77
2026-04-15 00:00,HSM-M-03,87.01,2.7,2.5,66.06,1199.55
2026-04-15 01:00,HSM-M-03,81.5,2.95,2.84,68.06,1201.21
2026-04-15 02:00,HSM-M-03,86.77,3.18,2.98,71.44,1271.71
2026-04-15 03:00,HSM-M-03,88.31,3.26,3.18,69.95,1262.29
2026-04-15 04:00,HSM-M-03,95.74,3.1,3.34,69.28,1302.2
2026-04-15 05:00,HSM-M-03,92.62,3.29,2.91,67.14,1388.47
2026-04-15 06:00,HSM-M-03,94.11,3.02,3.31,70.24,1316.11
2026-04-15 07:00,HSM-M-03,90.55,3.21,3.05,67.64,1321.54
2026-04-15 08:00,HSM-M-03,89.65,3.18,3.18,69.47,1307.6
2026-04-15 09:00,HSM-M-03,90.01,3.18,3.12,66.44,1258.82
2026-04-15 10:00,HSM-M-03,89.42,3.07,2.81,68.48,1203.07
