timestamp,asset_id,winding_temperature,vibration_de,vibration_nde,bearing_temperature,motor_current
2026-04-09 02:00,HSM-M-02,84.48,3.22,2.55,70.98,1158.47
2026-04-09 03:00,HSM-M-02,89.93,2.99,3.18,69.88,1245.65
2026-04-09 04:00,HSM-M-02,85.88,2.94,3.48,70.4,1255.2
2026-04-09 05:00,HSM-M-02,91.23,3.16,2.64,69.1,1280.44
2026-04-09 06:00,HSM-M-02,93.56,3.37,3.19,67.99,1276.68
2026-04-09 07:00,HSM-M-02,86.84,3.13,3.13,68.89,1283.12
2026-04-09 08:00,HSM-M-02,83.48,3.03,2.89,71.11,1307.21
2026-04-09 09:00,HSM-M-02,88.77,2.77,3.06,68.94,1285.57
2026-04-09 10:00,HSM-M-02,89.85,2.86,2.81,71.26,1266.5
2026-04-09 11:00,HSM-M-02,81.96,2.89,2.99,68.62,1231.65
2026-04-09 12:00,HSM-M-02,83.82,2.88,3.0,68.39,1168.62
2026-04-09 13:00,HSM-M-02,85.08,2.69,2.87,61.41,1208.46
2026-04-09 14:00,HSM-M-02,81.43,2.82,2.76,62.54,1151.42
2026-04-09 15:00,HSM-M-02,80.06,2.28,2.46,59.34,1056.04
2026-04-09 16:00,HSM-M-02,77.66,1.98,2.32,60.21,1075.14
2026-04-09 17:00,HSM-M-02,79.22,2.48,2.54,60.02,1121.11
2026-04-09 18:00,HSM-M-02,77.23,2.6,2.17,62.53,1070.99
2026-04-09 19:00,HSM-M-02,79.82,2.12,2.27,59.47,1076.89
2026-04-09 20:00,HSM-M-02,80.02,2.22,2.25,59.99,1078.44
2026-04-09 21:00,HSM-M-02,81.37,2.48,2.21,61.84,1131.07
2026-04-09 22:00,HSM-M-02,80.02,2.78,2.51,66.04,1168.78
2026-04-09 23:00,HSM-M-02,87.98,2.69,2.93,60.86,1160.62
2026-04-10 00:00,HSM-M-02,88.98,2.96,2.78,63.82,1201.85
2026-04-10 01:00,HSM-M-02,86.76,2.6,2.72,66.71,1215.56
2026-04-10 02:00,HSM-M-02,83.07,3.21,2.99,71.5,1228.61
2026-04-10 03:00,HSM-M-02,91.37,2.97,3.08,69.13,1274.65
2026-04-10 04:00,HSM-M-02,92.02,3.24,3.13,71.53,1291.0
2026-04-10 05:00,HSM-M-02,93.08,3.3,3.14,73.65,1333.55
2026-04-10 06:00,HSM-M-02,91.01,3.4,3.3,71.39,1232.23
2026-04-10 07:00,HSM-M-02,95.82,3.1,3.29,70.1,1327.9
2026-04-10 08:00,HSM-M-02,93.88,3.08,3.07,71.19,1259.11
2026-04-10 09:00,HSM-M-02,92.6,2.82,3.11,67.96,1297.83
2026-04-10 10:00,HSM-M-02,89.59,3.1,2.81,69.32,1280.16
2026-04-10 11:00,HSM-M-02,83.38,2.46,2.64,64.45,1280.95
2026-04-10 12:00,HSM-M-02,84.08,2.94,2.82,64.6,1189.88
2026-04-10 13:00,HSM-M-02,83.79,2.73,2.26,63.93,1143.24
2026-04-10 14:00,HSM-M-02,79.12,2.3,2.42,63.29,1146.94
2026-04-10 15:00,HSM-M-02,76.94,2.58,2.41,61.85,1129.38
2026-04-10 16:00,HSM-M-02,81.62,2.48,1.97,57.66,1101.39
2026-04-10 17:00,HSM-M-02,78.13,2.3,2.13,57.47,1069.24
2026-04-10 18:00,HSM-M-02,80.09,2.06,2.4,59.83,1079.5
2026-04-10 19:00,HSM-M-02,80.74,2.3,2.37,59.63,1057.63
2026-04-10 20:00,HSM-M-02,78.76,2.64,2.3,61.26,1167.48
2026-04-10 21:00,HSM-M-02,81.12,2.41,2.46,58.78,1143.01
2026-04-10 22:00,HSM-M-02,86.62,2.6,2.54,60.35,1188.36
2026-04-10 23:00,HSM-M-02,83.92,2.41,2.53,61.64,1153.18
2026-04-11 00:00,HSM-M-02,81.93,2.85,2.89,64.4,1182.82
2026-04-11 01:00,HSM-M-02,84.34,2.84,2.78,67.08,1175.7
2026-04-11 02:00,HSM-M-02,88.83,2.71,3.02,63.01,1213.96
2026-04-11 03:00,HSM-M-02,90.58,3.06,3.68,69.12,1226.0
2026-04-11 04:00,HSM-M-02,90.73,3.49,3.21,66.34,1276.48
2026-04-11 05:00,HSM-M-02,90.61,3.26,3.21,68.47,1290.7
2026-04-11 06:00,HSM-M-02,92.44,2.74,3.21,71.83,1320.6
2026-04-11 07:00,HSM-M-02,92.05,3.31,3.18,71.98,1309.71
2026-04-11 08:00,HSM-M-02,91.35,3.05,2.81,65.24,1292.55
2026-04-11 09:00,HSM-M-02,91.94,3.0,2.95,65.12,1279.42
2026-04-11 10:00,HSM-M-02,85.67,2.89,3.0,66.85,1233.44
2026-04-11 11:00,HSM-M-02,83.77,3.13,2.9,68.86,1159.02
2026-04-11 12:00,HSM-M-02,85.81,2.75,2.48,65.87,1223.21
2026-04-11 13:00,HSM-M-02,79.32,2.48,2.7,64.48,1137.51
2026-04-11 14:00,HSM-M-02,83.4,2.55,2.6,61.48,1191.37
2026-04-11 15:00,HSM-M-02,80.45,2.6,2.32,60.15,1112.28
2026-04-11 16:00,HSM-M-02,79.75,2.31,2.64,58.05,1071.49
2026-04-11 17:00,HSM-M-02,78.58,2.26,2.29,60.91,1118.35
2026-04-11 18:00,HSM-M-02,80.24,2.61,2.53,61.28,1140.27
2026-04-11 19:00,HSM-M-02,83.31,2.35,2.26,61.97,1132.56
2026-04-11 20:00,HSM-M-02,77.55,2.19,2.7,60.15,1142.88
2026-04-11 21:00,HSM-M-02,75.93,2.21,2.62,59.32,1222.94
2026-04-11 22:00,HSM-M-02,80.5,2.43,2.76,60.92,1175.64
2026-04-11 23:00,HSM-M-02,86.84,2.58,2.77,65.86,1196.53
2026-04-12 00:00,HSM-M-02,86.12,2.49,2.6,62.06,1194.41
2026-04-12 01:00,HSM-M-02,85.62,2.72,2.99,65.91,1225.34
2026-04-12 02:00,HSM-M-02,87.67,3.02,2.73,66.56,1190.69
2026-04-12 03:00,HSM-M-02,88.47,3.13,3.39,68.12,1223.45
2026-04-12 04:00,HSM-M-02,91.0,2.92,3.41,66.95,1315.41
2026-04-12 05:00,HSM-M-02,90.31,3.12,3.08,71.3,1286.26
2026-04-12 06:00,HSM-M-02,89.6,3.17,2.98,74.86,1315.68
2026-04-12 07:00,HSM-M-02,90.32,2.97,3.25,70.09,1293.39
2026-04-12 08:00,HSM-M-02,93.28,3.13,3.2,64.9,1241.55
2026-04-12 09:00,HSM-M-02,89.98,3.06,3.03,65.93,1298.63
2026-04-12 10:00,HSM-M-02,82.0,3.15,2.98,69.73,1283.52
2026-04-12 11:00,HSM-M-02,89.3,3.05,2.87,62.5,1234.13
2026-04-12 12:00,HSM-M-02,83.95,2.67,2.83,65.63,1190.29
2026-04-12 13:00,HSM-M-02,86.37,2.41,2.61,63.19,1158.58
2026-04-12 14:00,HSM-M-02,79.36,2.68,2.88,63.66,1131.21
2026-04-12 15:00,HSM-M-02,78.4,2.39,2.59,59.22,1161.59
2026-04-12 16:00,HSM-M-02,78.41,2.39,2.24,59.35,1074.91
2026-04-12 17:00,HSM-M-02,83.84,2.33,2.09,63.65,1112.38
2026-04-12 18:00,HSM-M-02,78.75,2.63,2.53,60.53,1088.42
2026-04-12 19:00,HSM-M-02,76.17,2.47,2.34,58.65,1153.87
2026-04-12 20:00,HSM-M-02,84.38,2.67,2.32,60.87,1051.49
2026-04-12 21:00,HSM-M-02,79.26,2.28,2.6,63.88,1246.62
2026-04-12 22:00,HSM-M-02,83.44,2.67,2.72,61.87,1196.12
2026-04-12 23:00,HSM-M-02,89.05,2.69,2.61,63.73,1260.2
2026-04-13 00:00,HSM-M-02,84.42,2.45,2.69,66.03,1206.26
2026-04-13 01:00,HSM-M-02,85.3,3.04,3.01,66.7,1222.0
2026-04-13 02:00,HSM-M-02,87.4,2.78,3.02,65.18,1298.48
2026-04-13 03:00,HSM-M-02,93.16,2.97,2.99,71.04,1268.71
2026-04-13 04:00,HSM-M-02,90.59,2.8,3.25,72.9,1284.22
2026-04-13 05:00,HSM-M-02,90.86,3.09,3.27,71.12,1222.86
2026-04-13 06:00,HSM-M-02,89.0,3.21,3.18,72.61,1308.43
2026-04-13 07:00,HSM-M-02,87.16,3.43,3.42,69.66,1262.68
2026-04-13 08:00,HSM-M-02,93.97,2.97,3.26,71.36,1305.95
2026-04-13 09:00,HSM-M-02,92.44,2.77,3.38,66.55,1247.87
2026-04-13 10:00,HSM-M-02,83.02,2.78,2.81,70.36,1235.35
2026-04-13 11:00,HSM-M-02,85.93,2.93,2.83,65.83,1226.71
2026-04-13 12:00,HSM-M-02,87.52,2.79,2.69,65.2,1185.97
2026-04-13 13:00,HSM-M-02,82.95,2.63,3.04,62.39,1198.29
2026-04-13 14:00,HSM-M-02,83.74,2.5,2.64,59.35,1113.7
2026-04-13 15:00,HSM-M-02,78.13,2.49,2.63,60.54,1122.16
2026-04-13 16:00,HSM-M-02,75.61,2.27,2.21,61.94,1074.14
2026-04-13 17:00,HSM-M-02,74.68,2.47,2.34,58.41,1192.05
2026-04-13 18:00,HSM-M-02,76.55,2.08,2.08,58.35,1073.46
2026-04-13 19:00,HSM-M-02,75.64,2.33,2.4,60.44,1036.01
2026-04-13 20:00,HSM-M-02,81.31,2.41,2.34,64.2,1112.76
2026-04-13 21:00,HSM-M-02,76.58,2.07,2.56,65.7,1120.55
2026-04-13 22:00,HSM-M-02,81.43,2.88,2.53,62.53,1067.8
2026-04-13 23:00,HSM-M-02,81.96,2.78,2.46,61.97,1065.15
2026-04-14 00:00,HSM-M-02,84.73,2.63,2.81,65.59,1195.56
2026-04-14 01:00,HSM-M-02,87.03,2.79,2.98,64.1,1230.4
2026-04-14 02:00,HSM-M-02,88.73,2.74,3.27,66.13,1243.29
2026-04-14 03:00,HSM-M-02,87.35,2.73,3.11,69.05,1278.67
2026-04-14 04:00,HSM-M-02,93.55,3.06,2.85,71.92,1247.85
2026-04-14 05:00,HSM-M-02,93.89,3.08,3.3,71.35,1338.34
2026-04-14 06:00,HSM-M-02,89.8,3.22,3.14,68.75,1268.41
2026-04-14 07:00,HSM-M-02,90.95,3.21,3.17,69.91,1302.13
2026-04-14 08:00,HSM-M-02,84.16,3.11,2.88,72.03,1286.28
2026-04-14 09:00,HSM-M-02,89.04,2.8,3.17,68.37,1245.58
2026-04-14 10:00,HSM-M-02,90.53,2.78,3.01,66.93,1158.07
2026-04-14 11:00,HSM-M-02,85.91,2.9,2.67,63.47,1169.63
2026-04-14 12:00,HSM-M-02,88.9,2.5,2.59,65.72,1256.38
2026-04-14 13:00,HSM-M-02,84.31,2.3,2.48,62.09,1195.71
2026-04-14 14:00,HSM-M-02,78.54,2.54,2.76,60.0,1163.46
2026-04-14 15:00,HSM-M-02,80.14,2.45,2.38,60.1,1140.53
2026-04-14 16:00,HSM-M-02,78.76,2.44,2.28,59.97,1107.93
2026-04-14 17:00,HSM-M-02,78.42,1.96,2.23,61.59,1086.87
2026-04-14 18:00,HSM-M-02,79.59,2.41,2.43,59.47,1106.56
2026-04-14 19:00,HSM-M-02,77.27,2.22,2.26,60.09,1111.8
2026-04-14 20:00,HSM-M-02,76.4,2.53,2.71,61.34,1162.31
2026-04-14 21:00,HSM-M-02,79.54,2.71,2.4,61.41,1126.83
2026-04-14 22:00,HSM-M-02,79.1,2.37,2.6,64.5,1175.75
2026-04-14 23:00,HSM-M-02,81.87,2.73,2.75,64.91,1201.89
2026-04-15 00:00,HSM-M-02,80.29,2.79,2.92,65.4,1228.47
2026-04-15 01:00,HSM-M-02,85.92,3.03,2.72,65.76,1270.3
2026-04-15 02:00,HSM-M-02,89.9,2.93,3.14,69.26,1251.55
2026-04-15 03:00,HSM-M-02,84.94,3.09,2.93,65.21,1349.0
2026-04-15 04:00,HSM-M-02,92.95,3.01,3.26,69.39,1223.14
2026-04-15 05:00,HSM-M-02,92.49,3.14,3.26,69.58,1305.13
2026-04-15 06:00,HSM-M-02,85.02,3.02,3.0,71.13,1348.62
2026-04-15 07:00,HSM-M-02,90.27,3.28,3.19,70.19,1349.54
2026-04-15 08:00,HSM-M-02,91.29,3.19,3.43,66.44,1370.35
2026-04-15 09:00,HSM-M-02,90.56,2.86,2.87,67.6,1306.69
2026-04-15 10:00,HSM-M-02,86.65,3.03,2.78,66.07,1299.41
