timestamp,asset_id,oscillation_frequency,hydraulic_pressure,mould_level_dev,oil_temperature
2026-04-04 02:00,CCM-OSC-04,164.07,127.63,0.58,45.99
2026-04-04 03:00,CCM-OSC-04,156.37,127.31,1.01,47.98
2026-04-04 04:00,CCM-OSC-04,163.21,135.83,0.36,46.77
2026-04-04 05:00,CCM-OSC-04,167.26,135.36,1.39,47.4
2026-04-04 06:00,CCM-OSC-04,170.01,132.94,1.38,47.49
2026-04-04 07:00,CCM-OSC-04,173.25,141.02,1.33,46.98
2026-04-04 08:00,CCM-OSC-04,164.61,134.99,1.05,48.71
2026-04-04 09:00,CCM-OSC-04,142.56,133.9,0.28,45.46
2026-04-04 10:00,CCM-OSC-04,158.84,132.82,0.69,45.54
2026-04-04 11:00,CCM-OSC-04,140.95,126.66,-0.03,46.76
2026-04-04 12:00,CCM-OSC-04,146.64,121.82,-0.41,44.09
2026-04-04 13:00,CCM-OSC-04,148.12,127.82,0.32,43.31
2026-04-04 14:00,CCM-OSC-04,140.04,119.09,-0.69,43.31
2026-04-04 15:00,CCM-OSC-04,128.37,121.86,-0.8,42.24
2026-04-04 16:00,CCM-OSC-04,133.66,120.41,-2.06,42.57
2026-04-04 17:00,CCM-OSC-04,133.12,119.16,-1.48,43.11
2026-04-04 18:00,CCM-OSC-04,117.57,115.51,-1.15,40.34
2026-04-04 19:00,CCM-OSC-04,136.95,119.83,-0.05,42.5
2026-04-04 20:00,CCM-OSC-04,141.75,114.36,-1.63,43.03
2026-04-04 21:00,CCM-OSC-04,138.37,123.11,-1.0,43.82
2026-04-04 22:00,CCM-OSC-04,142.58,117.67,0.25,44.45
2026-04-04 23:00,CCM-OSC-04,149.2,123.2,-0.52,44.53
2026-04-05 00:00,CCM-OSC-04,159.76,126.7,0.6,43.72
2026-04-05 01:00,CCM-OSC-04,150.55,128.97,0.32,45.22
2026-04-05 02:00,CCM-OSC-04,170.54,126.84,0.44,46.62
2026-04-05 03:00,CCM-OSC-04,162.03,135.83,1.02,46.43
2026-04-05 04:00,CCM-OSC-04,167.15,134.56,1.79,47.14
2026-04-05 05:00,CCM-OSC-04,164.89,131.42,1.01,46.75
2026-04-05 06:00,CCM-OSC-04,174.77,137.19,0.91,47.14
2026-04-05 07:00,CCM-OSC-04,163.35,132.56,0.51,48.24
2026-04-05 08:00,CCM-OSC-04,163.78,134.06,0.32,46.86
2026-04-05 09:00,CCM-OSC-04,164.66,130.87,1.02,47.33
2026-04-05 10:00,CCM-OSC-04,160.19,132.39,0.68,45.66
2026-04-05 11:00,CCM-OSC-04,148.8,122.26,-0.3,45.28
2026-04-05 12:00,CCM-OSC-04,146.55,126.08,0.26,44.74
2026-04-05 13:00,CCM-OSC-04,153.92,121.44,-0.16,43.58
2026-04-05 14:00,CCM-OSC-04,142.58,126.28,-1.35,42.77
2026-04-05 15:00,CCM-OSC-04,147.34,119.18,-0.47,43.52
2026-04-05 16:00,CCM-OSC-04,143.64,123.15,-1.31,42.78
2026-04-05 17:00,CCM-OSC-04,130.23,112.35,-0.9,41.75
2026-04-05 18:00,CCM-OSC-04,134.69,118.67,-1.72,43.86
2026-04-05 19:00,CCM-OSC-04,132.71,114.05,-0.76,42.59
2026-04-05 20:00,CCM-OSC-04,123.15,117.18,-1.09,42.96
2026-04-05 21:00,CCM-OSC-04,122.68,113.28,-1.08,43.67
2026-04-05 22:00,CCM-OSC-04,133.72,121.84,-1.06,42.79
2026-04-05 23:00,CCM-OSC-04,148.19,124.19,-0.01,45.83
2026-04-06 00:00,CCM-OSC-04,147.45,131.04,-0.62,45.15
2026-04-06 01:00,CCM-OSC-04,154.15,128.63,0.07,45.85
2026-04-06 02:00,CCM-OSC-04,158.28,130.13,-0.13,46.8
2026-04-06 03:00,CCM-OSC-04,154.9,127.2,0.2,47.25
2026-04-06 04:00,CCM-OSC-04,153.82,126.5,1.57,47.87
2026-04-06 05:00,CCM-OSC-04,172.34,132.3,1.52,45.48
2026-04-06 06:00,CCM-OSC-04,161.31,135.29,0.58,46.54
2026-04-06 07:00,CCM-OSC-04,170.2,137.7,2.47,47.79
2026-04-06 08:00,CCM-OSC-04,174.36,138.57,1.22,46.99
2026-04-06 09:00,CCM-OSC-04,172.8,130.91,0.31,47.81
2026-04-06 10:00,CCM-OSC-04,167.38,125.24,0.45,46.76
2026-04-06 11:00,CCM-OSC-04,149.91,121.81,0.45,45.89
2026-04-06 12:00,CCM-OSC-04,170.55,123.12,-0.93,44.82
2026-04-06 13:00,CCM-OSC-04,150.1,116.44,-0.57,43.81
2026-04-06 14:00,CCM-OSC-04,153.28,125.19,-0.72,42.9
2026-04-06 15:00,CCM-OSC-04,130.85,118.32,-1.58,42.33
2026-04-06 16:00,CCM-OSC-04,135.99,116.85,-1.24,42.93
2026-04-06 17:00,CCM-OSC-04,129.81,112.26,-1.73,44.32
2026-04-06 18:00,CCM-OSC-04,140.36,121.31,-1.31,42.54
2026-04-06 19:00,CCM-OSC-04,126.71,118.59,-1.4,43.7
2026-04-06 20:00,CCM-OSC-04,115.37,116.71,-0.38,42.93
2026-04-06 21:00,CCM-OSC-04,129.01,121.99,0.02,43.11
2026-04-06 22:00,CCM-OSC-04,125.46,124.29,-0.76,45.75
2026-04-06 23:00,CCM-OSC-04,158.01,119.2,0.82,44.24
2026-04-07 00:00,CCM-OSC-04,141.87,126.7,-1.16,43.6
2026-04-07 01:00,CCM-OSC-04,148.46,134.07,0.95,44.66
2026-04-07 02:00,CCM-OSC-04,156.02,130.95,0.98,47.17
2026-04-07 03:00,CCM-OSC-04,152.68,129.54,-0.19,46.71
2026-04-07 04:00,CCM-OSC-04,160.0,127.59,1.38,46.39
2026-04-07 05:00,CCM-OSC-04,170.6,128.54,0.91,47.38
2026-04-07 06:00,CCM-OSC-04,170.65,130.02,1.39,46.19
2026-04-07 07:00,CCM-OSC-04,159.45,135.91,0.65,47.69
2026-04-07 08:00,CCM-OSC-04,170.33,130.11,1.1,46.78
2026-04-07 09:00,CCM-OSC-04,173.59,136.7,1.87,47.43
2026-04-07 10:00,CCM-OSC-04,154.48,125.3,1.05,47.45
2026-04-07 11:00,CCM-OSC-04,157.11,134.59,0.36,45.09
2026-04-07 12:00,CCM-OSC-04,161.25,126.06,0.27,45.95
2026-04-07 13:00,CCM-OSC-04,145.7,122.42,-0.14,44.21
2026-04-07 14:00,CCM-OSC-04,141.88,116.6,-0.63,43.46
2026-04-07 15:00,CCM-OSC-04,130.17,117.2,-0.86,44.84
2026-04-07 16:00,CCM-OSC-04,127.75,119.31,-0.6,43.27
2026-04-07 17:00,CCM-OSC-04,136.32,122.79,0.36,42.4
2026-04-07 18:00,CCM-OSC-04,132.97,121.14,-1.31,41.89
2026-04-07 19:00,CCM-OSC-04,127.53,124.82,-0.9,42.96
2026-04-07 20:00,CCM-OSC-04,125.52,116.08,-1.49,43.15
2026-04-07 21:00,CCM-OSC-04,152.32,118.85,0.25,43.43
2026-04-07 22:00,CCM-OSC-04,145.91,126.74,-0.55,41.72
2026-04-07 23:00,CCM-OSC-04,148.64,123.11,-1.18,45.17
2026-04-08 00:00,CCM-OSC-04,146.6,125.11,1.12,46.15
2026-04-08 01:00,CCM-OSC-04,145.83,126.15,-0.41,45.1
2026-04-08 02:00,CCM-OSC-04,160.4,128.58,1.14,47.84
2026-04-08 03:00,CCM-OSC-04,159.97,135.16,1.33,47.15
2026-04-08 04:00,CCM-OSC-04,163.57,134.74,1.03,48.12
2026-04-08 05:00,CCM-OSC-04,162.3,130.49,2.01,47.4
2026-04-08 06:00,CCM-OSC-04,162.11,132.49,0.62,47.21
2026-04-08 07:00,CCM-OSC-04,171.2,135.75,0.24,47.33
2026-04-08 08:00,CCM-OSC-04,161.18,125.05,0.6,47.23
2026-04-08 09:00,CCM-OSC-04,158.04,137.4,0.11,45.59
2026-04-08 10:00,CCM-OSC-04,144.58,130.99,1.85,47.08
2026-04-08 11:00,CCM-OSC-04,160.47,131.4,-0.35,45.96
2026-04-08 12:00,CCM-OSC-04,140.36,125.48,-0.28,45.5
2026-04-08 13:00,CCM-OSC-04,157.21,128.24,-0.58,43.1
2026-04-08 14:00,CCM-OSC-04,135.33,127.01,-0.0,43.99
2026-04-08 15:00,CCM-OSC-04,143.75,116.86,-0.03,43.82
2026-04-08 16:00,CCM-OSC-04,136.57,118.13,-0.54,39.63
2026-04-08 17:00,CCM-OSC-04,129.22,118.04,-1.06,43.08
2026-04-08 18:00,CCM-OSC-04,139.75,115.51,-0.92,41.91
2026-04-08 19:00,CCM-OSC-04,136.7,111.35,-1.23,43.5
2026-04-08 20:00,CCM-OSC-04,140.04,121.64,-1.25,42.41
2026-04-08 21:00,CCM-OSC-04,135.68,125.76,-1.07,43.79
2026-04-08 22:00,CCM-OSC-04,134.07,117.26,-1.31,44.22
2026-04-08 23:00,CCM-OSC-04,144.06,121.0,0.07,44.52
2026-04-09 00:00,CCM-OSC-04,153.91,124.66,0.24,44.63
2026-04-09 01:00,CCM-OSC-04,163.91,126.22,0.48,45.1
2026-04-09 02:00,CCM-OSC-04,153.74,124.28,0.4,45.38
2026-04-09 03:00,CCM-OSC-04,153.6,133.96,1.4,46.82
2026-04-09 04:00,CCM-OSC-04,176.7,138.05,0.71,47.69
2026-04-09 05:00,CCM-OSC-04,173.38,132.04,1.59,47.93
2026-04-09 06:00,CCM-OSC-04,171.92,132.42,0.83,48.46
2026-04-09 07:00,CCM-OSC-04,169.69,129.29,2.39,48.28
2026-04-09 08:00,CCM-OSC-04,164.11,131.57,0.98,47.31
2026-04-09 09:00,CCM-OSC-04,152.96,133.65,0.93,45.63
2026-04-09 10:00,CCM-OSC-04,161.68,124.59,0.83,47.24
2026-04-09 11:00,CCM-OSC-04,166.59,128.82,0.22,43.69
2026-04-09 12:00,CCM-OSC-04,134.87,123.06,0.43,44.41
2026-04-09 13:00,CCM-OSC-04,145.73,127.53,0.14,43.64
2026-04-09 14:00,CCM-OSC-04,152.21,127.08,-0.6,45.08
2026-04-09 15:00,CCM-OSC-04,138.72,118.64,-1.23,41.78
2026-04-09 16:00,CCM-OSC-04,126.28,117.44,-0.58,44.62
2026-04-09 17:00,CCM-OSC-04,121.77,113.6,-1.19,42.69
2026-04-09 18:00,CCM-OSC-04,127.34,112.17,-0.91,43.07
2026-04-09 19:00,CCM-OSC-04,131.31,117.05,-1.28,43.72
2026-04-09 20:00,CCM-OSC-04,138.59,118.81,-1.81,43.1
2026-04-09 21:00,CCM-OSC-04,142.36,119.12,-1.9,43.12
2026-04-09 22:00,CCM-OSC-04,138.83,120.74,-0.56,44.05
2026-04-09 23:00,CCM-OSC-04,143.1,114.55,0.12,44.01
2026-04-10 00:00,CCM-OSC-04,148.07,123.63,-1.15,44.35
2026-04-10 01:00,CCM-OSC-04,141.09,123.63,0.74,45.96
2026-04-10 02:00,CCM-OSC-04,162.42,133.78,0.59,46.96
2026-04-10 03:00,CCM-OSC-04,156.02,135.27,1.13,46.31
2026-04-10 04:00,CCM-OSC-04,168.3,137.11,0.95,46.53
2026-04-10 05:00,CCM-OSC-04,165.11,132.3,1.4,48.17
2026-04-10 06:00,CCM-OSC-04,168.58,131.9,0.54,47.36
2026-04-10 07:00,CCM-OSC-04,170.04,138.59,1.35,48.79
2026-04-10 08:00,CCM-OSC-04,165.42,134.49,0.56,47.22
2026-04-10 09:00,CCM-OSC-04,149.45,127.65,1.21,45.42
2026-04-10 10:00,CCM-OSC-04,148.59,129.9,0.31,48.3
2026-04-10 11:00,CCM-OSC-04,155.27,126.87,-0.08,44.76
2026-04-10 12:00,CCM-OSC-04,151.27,125.6,-0.05,42.81
2026-04-10 13:00,CCM-OSC-04,145.26,122.17,-0.41,43.09
2026-04-10 14:00,CCM-OSC-04,135.26,122.29,-1.07,43.59
2026-04-10 15:00,CCM-OSC-04,142.26,118.63,-1.09,42.74
2026-04-10 16:00,CCM-OSC-04,135.35,122.69,-1.49,43.04
2026-04-10 17:00,CCM-OSC-04,121.37,118.23,-1.46,41.51
2026-04-10 18:00,CCM-OSC-04,134.54,115.91,-0.79,45.21
2026-04-10 19:00,CCM-OSC-04,136.29,114.8,-1.03,44.11
2026-04-10 20:00,CCM-OSC-04,131.47,120.67,-1.22,43.49
2026-04-10 21:00,CCM-OSC-04,153.16,116.67,0.09,44.61
2026-04-10 22:00,CCM-OSC-04,143.28,117.27,-0.38,42.22
2026-04-10 23:00,CCM-OSC-04,146.71,118.32,0.01,43.86
2026-04-11 00:00,CCM-OSC-04,157.11,121.09,-1.19,45.75
2026-04-11 01:00,CCM-OSC-04,142.47,130.96,-0.25,47.2
2026-04-11 02:00,CCM-OSC-04,164.25,129.6,0.09,44.78
2026-04-11 03:00,CCM-OSC-04,162.5,130.89,0.54,47.04
2026-04-11 04:00,CCM-OSC-04,171.47,130.96,0.89,46.81
2026-04-11 05:00,CCM-OSC-04,169.58,132.12,1.09,47.39
2026-04-11 06:00,CCM-OSC-04,169.88,136.47,1.91,47.62
2026-04-11 07:00,CCM-OSC-04,164.03,133.55,1.24,47.36
2026-04-11 08:00,CCM-OSC-04,167.16,134.95,0.55,46.03
2026-04-11 09:00,CCM-OSC-04,171.48,130.72,1.01,45.77
2026-04-11 10:00,CCM-OSC-04,146.8,132.76,-0.42,45.46
2026-04-11 11:00,CCM-OSC-04,150.73,125.2,0.28,44.28
2026-04-11 12:00,CCM-OSC-04,146.1,121.21,0.79,46.03
2026-04-11 13:00,CCM-OSC-04,158.64,125.54,-0.04,44.49
2026-04-11 14:00,CCM-OSC-04,131.03,117.23,-0.71,44.35
2026-04-11 15:00,CCM-OSC-04,140.04,120.91,-0.97,43.88
2026-04-11 16:00,CCM-OSC-04,143.19,121.74,-0.82,42.33
2026-04-11 17:00,CCM-OSC-04,135.52,116.84,-0.44,43.09
2026-04-11 18:00,CCM-OSC-04,135.67,118.96,-1.13,42.5
2026-04-11 19:00,CCM-OSC-04,136.31,118.24,-0.75,42.6
2026-04-11 20:00,CCM-OSC-04,124.81,117.31,-0.97,42.87
2026-04-11 21:00,CCM-OSC-04,133.76,119.4,-0.12,43.42
2026-04-11 22:00,CCM-OSC-04,138.05,123.73,-0.48,44.91
2026-04-11 23:00,CCM-OSC-04,138.66,124.28,0.16,45.92
2026-04-12 00:00,CCM-OSC-04,151.3,122.33,-0.4,44.86
2026-04-12 01:00,CCM-OSC-04,156.16,134.05,0.68,45.68
2026-04-12 02:00,CCM-OSC-04,154.38,132.3,1.11,45.89
2026-04-12 03:00,CCM-OSC-04,173.75,131.7,1.46,46.68
2026-04-12 04:00,CCM-OSC-04,166.62,124.53,0.79,46.5
2026-04-12 05:00,CCM-OSC-04,161.85,134.14,0.75,47.78
2026-04-12 06:00,CCM-OSC-04,172.85,133.33,0.9,47.28
2026-04-12 07:00,CCM-OSC-04,161.96,132.13,1.46,46.9
2026-04-12 08:00,CCM-OSC-04,153.05,132.62,0.76,46.59
2026-04-12 09:00,CCM-OSC-04,163.86,128.65,0.95,46.56
2026-04-12 10:00,CCM-OSC-04,159.58,133.64,-0.01,46.48
2026-04-12 11:00,CCM-OSC-04,159.6,131.36,0.37,47.39
2026-04-12 12:00,CCM-OSC-04,148.57,121.17,-0.66,44.88
2026-04-12 13:00,CCM-OSC-04,154.38,118.94,-0.72,44.17
2026-04-12 14:00,CCM-OSC-04,144.08,115.4,-1.47,43.39
2026-04-12 15:00,CCM-OSC-04,142.58,116.57,-1.16,42.19
2026-04-12 16:00,CCM-OSC-04,138.43,121.43,-1.18,43.16
2026-04-12 17:00,CCM-OSC-04,133.23,115.44,-1.26,43.01
2026-04-12 18:00,CCM-OSC-04,131.55,120.67,-0.98,41.73
2026-04-12 19:00,CCM-OSC-04,145.75,120.73,-1.8,44.16
2026-04-12 20:00,CCM-OSC-04,133.7,125.23,-0.93,42.26
2026-04-12 21:00,CCM-OSC-04,145.93,111.86,-0.97,43.21
2026-04-12 22:00,CCM-OSC-04,132.71,116.93,-0.72,42.5
2026-04-12 23:00,CCM-OSC-04,151.4,119.47,-0.49,46.09
2026-04-13 00:00,CCM-OSC-04,146.71,122.11,-0.03,45.54
2026-04-13 01:00,CCM-OSC-04,156.79,123.84,0.18,45.57
2026-04-13 02:00,CCM-OSC-04,156.38,129.97,0.35,47.08
2026-04-13 03:00,CCM-OSC-04,154.94,122.64,1.06,46.34
2026-04-13 04:00,CCM-OSC-04,162.2,129.16,1.3,48.13
2026-04-13 05:00,CCM-OSC-04,164.57,134.8,0.84,46.15
2026-04-13 06:00,CCM-OSC-04,176.35,138.36,1.35,48.95
2026-04-13 07:00,CCM-OSC-04,178.21,125.75,1.48,48.01
2026-04-13 08:00,CCM-OSC-04,162.95,129.86,1.76,46.5
2026-04-13 09:00,CCM-OSC-04,148.02,132.69,0.54,46.39
2026-04-13 10:00,CCM-OSC-04,162.78,127.39,0.91,46.66
2026-04-13 11:00,CCM-OSC-04,154.88,128.44,0.21,44.86
2026-04-13 12:00,CCM-OSC-04,147.12,130.51,0.8,45.03
2026-04-13 13:00,CCM-OSC-04,144.79,122.76,-0.37,42.84
2026-04-13 14:00,CCM-OSC-04,138.21,121.96,-1.74,43.65
2026-04-13 15:00,CCM-OSC-04,148.23,120.71,-0.17,42.35
2026-04-13 16:00,CCM-OSC-04,140.62,119.74,-1.13,43.15
2026-04-13 17:00,CCM-OSC-04,134.15,110.51,-0.92,43.33
2026-04-13 18:00,CCM-OSC-04,132.68,112.73,-1.76,41.53
2026-04-13 19:00,CCM-OSC-04,131.84,116.51,-1.12,41.36
2026-04-13 20:00,CCM-OSC-04,136.62,116.1,-1.7,42.64
2026-04-13 21:00,CCM-OSC-04,132.13,116.7,-0.47,42.9
2026-04-13 22:00,CCM-OSC-04,143.6,121.21,-0.76,45.31
2026-04-13 23:00,CCM-OSC-04,154.69,121.67,-0.15,44.33
2026-04-14 00:00,CCM-OSC-04,150.29,123.56,0.07,44.38
2026-04-14 01:00,CCM-OSC-04,153.58,123.33,0.79,47.09
2026-04-14 02:00,CCM-OSC-04,157.25,131.18,1.08,46.73
2026-04-14 03:00,CCM-OSC-04,149.59,133.56,1.13,48.82
2026-04-14 04:00,CCM-OSC-04,158.12,130.63,0.58,47.63
2026-04-14 05:00,CCM-OSC-04,164.49,128.97,0.95,46.24
2026-04-14 06:00,CCM-OSC-04,168.94,138.16,1.58,46.19
2026-04-14 07:00,CCM-OSC-04,161.43,137.24,0.98,47.58
2026-04-14 08:00,CCM-OSC-04,166.28,131.26,0.01,46.87
2026-04-14 09:00,CCM-OSC-04,160.45,128.5,0.64,46.71
2026-04-14 10:00,CCM-OSC-04,158.6,128.71,0.3,46.53
2026-04-14 11:00,CCM-OSC-04,145.35,122.41,0.28,46.73
2026-04-14 12:00,CCM-OSC-04,146.92,119.22,-0.32,45.24
2026-04-14 13:00,CCM-OSC-04,151.33,117.73,0.08,45.01
2026-04-14 14:00,CCM-OSC-04,135.94,125.01,-1.0,43.08
2026-04-14 15:00,CCM-OSC-04,147.9,120.39,-0.37,44.38
2026-04-14 16:00,CCM-OSC-04,131.86,115.83,-1.22,42.32
2026-04-14 17:00,CCM-OSC-04,133.89,115.8,-1.78,45.63
2026-04-14 18:00,CCM-OSC-04,138.65,116.02,-1.48,42.07
2026-04-14 19:00,CCM-OSC-04,134.79,115.29,-1.19,44.33
2026-04-14 20:00,CCM-OSC-04,133.09,122.08,-1.17,41.24
2026-04-14 21:00,CCM-OSC-04,138.43,125.27,-1.05,44.71
2026-04-14 22:00,CCM-OSC-04,140.9,122.06,-0.79,44.21
2026-04-14 23:00,CCM-OSC-04,148.63,120.56,-0.19,42.74
2026-04-15 00:00,CCM-OSC-04,148.62,123.4,0.07,45.69
2026-04-15 01:00,CCM-OSC-04,160.42,125.96,1.39,46.44
2026-04-15 02:00,CCM-OSC-04,151.02,132.9,1.16,45.47
2026-04-15 03:00,CCM-OSC-04,168.79,130.74,1.24,47.05
2026-04-15 04:00,CCM-OSC-04,166.23,129.32,0.4,51.05
2026-04-15 05:00,CCM-OSC-04,168.89,128.43,2.2,49.72
2026-04-15 06:00,CCM-OSC-04,171.02,138.01,1.47,48.12
2026-04-15 07:00,CCM-OSC-04,176.1,125.29,1.74,47.26
2026-04-15 08:00,CCM-OSC-04,158.5,134.42,0.65,46.01
2026-04-15 09:00,CCM-OSC-04,160.3,137.72,0.66,47.11
2026-04-15 10:00,CCM-OSC-04,151.1,132.32,-0.33,46.34
2026-04-15 11:00,CCM-OSC-04,166.21,129.02,0.53,46.1
2026-04-15 12:00,CCM-OSC-04,150.39,126.31,-0.71,45.37
2026-04-15 13:00,CCM-OSC-04,136.01,119.85,-0.21,42.67
2026-04-15 14:00,CCM-OSC-04,140.97,111.8,-0.49,43.96
2026-04-15 15:00,CCM-OSC-04,133.81,120.97,-0.57,42.46
2026-04-15 16:00,CCM-OSC-04,132.59,116.35,-1.07,40.89
2026-04-15 17:00,CCM-OSC-04,119.78,117.33,-1.78,42.11
2026-04-15 18:00,CCM-OSC-04,135.9,115.12,-1.14,41.08
2026-04-15 19:00,CCM-OSC-04,128.97,115.5,-0.95,42.92
2026-04-15 20:00,CCM-OSC-04,145.24,120.84,-0.81,41.56
2026-04-15 21:00,CCM-OSC-04,129.73,119.07,-1.4,43.08
2026-04-15 22:00,CCM-OSC-04,147.3,127.39,0.13,43.48
2026-04-15 23:00,CCM-OSC-04,151.51,124.66,-0.88,44.94
2026-04-16 00:00,CCM-OSC-04,133.31,131.18,-0.56,45.97
2026-04-16 01:00,CCM-OSC-04,151.08,124.98,0.03,46.82
2026-04-16 02:00,CCM-OSC-04,170.36,129.57,0.89,46.0
2026-04-16 03:00,CCM-OSC-04,158.3,133.98,1.18,45.48
2026-04-16 04:00,CCM-OSC-04,162.87,126.2,0.58,46.38
2026-04-16 05:00,CCM-OSC-04,169.73,129.4,1.75,47.13
2026-04-16 06:00,CCM-OSC-04,178.07,136.5,1.38,46.88
2026-04-16 07:00,CCM-OSC-04,165.56,130.99,1.25,46.77
2026-04-16 08:00,CCM-OSC-04,169.03,134.33,1.65,48.2
2026-04-16 09:00,CCM-OSC-04,159.24,127.45,1.64,47.28
2026-04-16 10:00,CCM-OSC-04,157.4,132.31,1.08,45.43
