timestamp,asset_id,discharge_pressure,flow_rate,bearing_temperature,vibration,motor_current
2026-04-06 11:00,CWP-02,6.52,557.78,63.14,2.39,149.44
2026-04-06 12:00,CWP-02,6.16,518.93,60.52,2.73,159.15
2026-04-06 13:00,CWP-02,6.52,494.5,55.8,2.43,137.95
2026-04-06 14:00,CWP-02,6.06,486.76,58.17,2.19,139.84
2026-04-06 15:00,CWP-02,6.06,432.61,53.13,2.32,139.16
2026-04-06 16:00,CWP-02,6.52,457.92,53.49,1.8,139.45
2026-04-06 17:00,CWP-02,6.18,474.07,57.96,2.41,128.22
2026-04-06 18:00,CWP-02,5.62,474.45,55.62,2.23,121.34
2026-04-06 19:00,CWP-02,6.2,466.26,56.87,1.95,128.4
2026-04-06 20:00,CWP-02,6.32,477.82,56.75,2.19,134.29
2026-04-06 21:00,CWP-02,6.07,449.08,56.3,2.26,153.2
2026-04-06 22:00,CWP-02,6.17,479.41,55.05,2.19,140.91
2026-04-06 23:00,CWP-02,6.97,490.11,62.39,2.58,149.17
2026-04-07 00:00,CWP-02,6.79,500.75,59.87,2.6,138.18
2026-04-07 01:00,CWP-02,6.73,536.22,61.35,2.83,153.59
2026-04-07 02:00,CWP-02,6.46,497.01,62.0,2.58,164.01
2026-04-07 03:00,CWP-02,6.75,518.36,61.21,3.05,165.98
2026-04-07 04:00,CWP-02,7.06,543.45,61.63,3.16,173.59
2026-04-07 05:00,CWP-02,7.1,518.58,65.14,2.67,163.77
2026-04-07 06:00,CWP-02,7.12,532.35,66.75,3.49,175.81
2026-04-07 07:00,CWP-02,7.53,543.88,66.69,3.35,164.63
2026-04-07 08:00,CWP-02,7.12,560.24,64.19,2.79,157.47
2026-04-07 09:00,CWP-02,6.69,532.38,61.8,2.91,156.05
2026-04-07 10:00,CWP-02,6.93,561.5,64.2,3.2,162.88
2026-04-07 11:00,CWP-02,6.8,534.38,60.31,3.04,157.07
2026-04-07 12:00,CWP-02,6.14,545.21,63.01,2.57,144.22
2026-04-07 13:00,CWP-02,6.34,496.74,56.81,2.48,152.62
2026-04-07 14:00,CWP-02,6.45,459.05,59.26,2.44,141.11
2026-04-07 15:00,CWP-02,5.67,455.83,57.55,2.16,129.4
2026-04-07 16:00,CWP-02,5.6,479.06,55.7,2.3,145.93
2026-04-07 17:00,CWP-02,5.53,451.83,54.68,2.05,127.4
2026-04-07 18:00,CWP-02,5.7,412.27,55.52,2.18,136.55
2026-04-07 19:00,CWP-02,6.24,488.33,56.45,2.29,122.36
2026-04-07 20:00,CWP-02,6.05,439.32,54.57,2.31,130.87
2026-04-07 21:00,CWP-02,5.85,494.6,56.84,2.06,134.21
2026-04-07 22:00,CWP-02,6.26,456.62,57.4,2.54,142.33
2026-04-07 23:00,CWP-02,6.23,519.85,62.19,2.59,147.72
2026-04-08 00:00,CWP-02,6.58,508.22,56.21,2.76,147.71
2026-04-08 01:00,CWP-02,6.66,479.96,59.76,2.81,153.08
2026-04-08 02:00,CWP-02,6.25,486.8,62.91,2.7,170.27
2026-04-08 03:00,CWP-02,6.69,533.58,62.92,2.66,159.61
2026-04-08 04:00,CWP-02,6.69,518.68,66.78,3.08,174.32
2026-04-08 05:00,CWP-02,6.94,551.98,65.05,3.14,168.29
2026-04-08 06:00,CWP-02,6.93,583.85,66.63,3.22,172.42
2026-04-08 07:00,CWP-02,6.55,549.72,61.13,3.19,166.99
2026-04-08 08:00,CWP-02,6.78,545.24,66.85,3.13,177.12
2026-04-08 09:00,CWP-02,6.92,523.19,62.87,2.89,157.24
2026-04-08 10:00,CWP-02,6.28,472.98,64.51,2.69,162.64
2026-04-08 11:00,CWP-02,6.47,526.94,60.78,2.65,160.85
2026-04-08 12:00,CWP-02,6.89,516.88,61.99,2.29,159.28
2026-04-08 13:00,CWP-02,6.5,493.26,59.79,2.65,150.37
2026-04-08 14:00,CWP-02,6.29,472.18,57.32,2.46,122.44
2026-04-08 15:00,CWP-02,6.03,434.86,55.7,2.45,129.57
2026-04-08 16:00,CWP-02,6.06,403.87,50.63,2.34,132.26
2026-04-08 17:00,CWP-02,5.78,482.37,57.12,2.42,142.12
2026-04-08 18:00,CWP-02,6.13,441.41,50.95,2.37,126.71
2026-04-08 19:00,CWP-02,5.92,435.0,58.96,2.23,130.26
2026-04-08 20:00,CWP-02,5.95,436.28,58.82,2.33,116.35
2026-04-08 21:00,CWP-02,6.75,418.18,55.75,2.15,138.57
2026-04-08 22:00,CWP-02,6.56,478.37,56.99,2.28,137.64
2026-04-08 23:00,CWP-02,6.05,467.53,60.01,2.69,148.88
2026-04-09 00:00,CWP-02,5.84,554.5,56.29,2.71,152.43
2026-04-09 01:00,CWP-02,6.52,517.51,61.21,2.74,171.41
2026-04-09 02:00,CWP-02,6.89,507.72,63.18,2.81,156.0
2026-04-09 03:00,CWP-02,7.3,541.99,64.02,2.72,160.17
2026-04-09 04:00,CWP-02,7.07,568.4,63.38,3.21,167.83
2026-04-09 05:00,CWP-02,7.23,558.83,66.65,2.77,163.85
2026-04-09 06:00,CWP-02,6.62,580.42,66.79,3.36,168.0
2026-04-09 07:00,CWP-02,6.9,551.91,68.13,3.18,169.57
2026-04-09 08:00,CWP-02,7.13,543.93,61.62,2.96,165.31
2026-04-09 09:00,CWP-02,6.92,554.66,64.83,2.81,160.47
2026-04-09 10:00,CWP-02,7.06,546.94,63.45,2.83,152.9
2026-04-09 11:00,CWP-02,7.08,544.72,60.9,2.87,159.57
2026-04-09 12:00,CWP-02,6.53,520.99,59.74,2.65,150.59
2026-04-09 13:00,CWP-02,6.21,488.28,57.02,2.38,151.26
2026-04-09 14:00,CWP-02,6.2,460.85,55.62,2.46,138.04
2026-04-09 15:00,CWP-02,5.35,460.23,57.6,2.27,126.21
2026-04-09 16:00,CWP-02,6.3,445.44,55.36,2.22,141.88
2026-04-09 17:00,CWP-02,5.98,433.66,53.05,1.82,126.37
2026-04-09 18:00,CWP-02,6.27,448.41,55.37,2.15,135.51
2026-04-09 19:00,CWP-02,6.22,451.21,55.7,2.25,129.67
2026-04-09 20:00,CWP-02,5.69,443.21,59.27,2.24,124.26
2026-04-09 21:00,CWP-02,5.65,471.49,56.58,2.46,137.16
2026-04-09 22:00,CWP-02,5.9,473.98,62.69,2.18,147.96
2026-04-09 23:00,CWP-02,6.25,466.01,58.91,2.78,153.49
2026-04-10 00:00,CWP-02,6.73,503.79,62.53,2.81,142.55
2026-04-10 01:00,CWP-02,6.77,530.53,59.8,2.55,143.09
2026-04-10 02:00,CWP-02,6.85,482.69,63.97,2.79,158.46
2026-04-10 03:00,CWP-02,6.91,510.95,65.33,2.79,159.65
2026-04-10 04:00,CWP-02,6.5,535.45,66.86,2.73,168.03
2026-04-10 05:00,CWP-02,7.1,537.73,62.04,3.1,157.81
2026-04-10 06:00,CWP-02,7.08,539.41,65.96,2.77,175.72
2026-04-10 07:00,CWP-02,7.55,534.43,63.79,3.06,162.54
2026-04-10 08:00,CWP-02,6.69,560.46,66.14,2.78,168.58
2026-04-10 09:00,CWP-02,6.77,562.35,63.79,3.14,167.46
2026-04-10 10:00,CWP-02,7.18,533.12,62.76,2.94,161.43
2026-04-10 11:00,CWP-02,6.89,537.66,61.23,2.71,166.11
2026-04-10 12:00,CWP-02,6.3,481.18,57.64,2.62,162.34
2026-04-10 13:00,CWP-02,6.82,501.93,59.13,2.74,139.72
2026-04-10 14:00,CWP-02,6.31,504.59,60.63,2.31,141.63
2026-04-10 15:00,CWP-02,5.84,476.0,57.05,2.28,143.44
2026-04-10 16:00,CWP-02,5.89,471.19,57.96,2.1,136.45
2026-04-10 17:00,CWP-02,6.01,503.26,54.93,2.32,137.42
2026-04-10 18:00,CWP-02,5.7,412.28,54.42,2.32,131.78
2026-04-10 19:00,CWP-02,6.32,453.84,52.61,2.39,137.47
2026-04-10 20:00,CWP-02,5.73,462.19,57.08,2.19,138.34
2026-04-10 21:00,CWP-02,6.35,463.13,54.95,2.11,136.51
2026-04-10 22:00,CWP-02,6.13,484.79,56.67,2.3,145.79
2026-04-10 23:00,CWP-02,6.54,513.82,60.74,2.49,137.97
2026-04-11 00:00,CWP-02,6.72,495.18,63.07,2.71,149.63
2026-04-11 01:00,CWP-02,6.49,529.09,62.16,2.8,149.45
2026-04-11 02:00,CWP-02,6.9,526.16,63.99,2.91,150.02
2026-04-11 03:00,CWP-02,6.72,548.64,64.02,2.89,155.68
2026-04-11 04:00,CWP-02,7.1,591.11,67.36,3.27,154.44
2026-04-11 05:00,CWP-02,7.53,556.14,65.63,3.27,152.89
2026-04-11 06:00,CWP-02,6.97,562.51,64.56,3.31,166.06
2026-04-11 07:00,CWP-02,7.15,524.54,62.76,3.11,167.29
2026-04-11 08:00,CWP-02,6.84,545.22,63.72,3.26,169.32
2026-04-11 09:00,CWP-02,6.72,529.56,61.53,3.12,165.3
2026-04-11 10:00,CWP-02,6.44,521.89,63.54,2.97,163.64
2026-04-11 11:00,CWP-02,6.86,512.84,66.83,2.74,164.27
2026-04-11 12:00,CWP-02,6.49,478.05,61.55,2.97,154.03
2026-04-11 13:00,CWP-02,6.45,461.73,63.17,2.44,149.88
2026-04-11 14:00,CWP-02,6.38,439.87,59.72,2.55,138.65
2026-04-11 15:00,CWP-02,6.22,478.65,53.97,2.15,129.91
2026-04-11 16:00,CWP-02,5.54,460.6,56.33,1.99,154.78
2026-04-11 17:00,CWP-02,5.71,458.28,54.71,2.43,134.88
2026-04-11 18:00,CWP-02,5.74,457.91,54.63,2.38,131.07
2026-04-11 19:00,CWP-02,5.62,478.27,55.08,1.95,132.98
2026-04-11 20:00,CWP-02,6.07,450.45,56.69,2.28,123.53
2026-04-11 21:00,CWP-02,6.51,467.39,55.6,2.31,130.33
2026-04-11 22:00,CWP-02,6.41,439.0,57.83,2.16,140.81
2026-04-11 23:00,CWP-02,6.55,492.21,55.57,2.68,142.24
2026-04-12 00:00,CWP-02,6.36,485.69,60.72,2.52,142.49
2026-04-12 01:00,CWP-02,7.01,497.0,62.6,2.64,167.06
2026-04-12 02:00,CWP-02,6.84,539.35,60.36,2.85,166.94
2026-04-12 03:00,CWP-02,6.99,538.64,62.42,2.51,166.63
2026-04-12 04:00,CWP-02,6.82,517.1,61.05,3.13,158.4
2026-04-12 05:00,CWP-02,7.21,521.2,61.06,2.9,176.4
2026-04-12 06:00,CWP-02,7.04,558.99,63.63,3.27,169.09
2026-04-12 07:00,CWP-02,7.2,518.34,64.3,3.17,165.45
2026-04-12 08:00,CWP-02,7.48,549.5,64.1,2.86,159.92
2026-04-12 09:00,CWP-02,7.48,553.81,63.95,2.85,167.81
2026-04-12 10:00,CWP-02,7.18,507.27,57.96,2.76,170.81
2026-04-12 11:00,CWP-02,6.77,530.47,58.02,3.02,154.97
2026-04-12 12:00,CWP-02,6.54,527.49,60.46,2.85,143.63
2026-04-12 13:00,CWP-02,6.31,491.91,55.47,2.46,154.37
2026-04-12 14:00,CWP-02,6.06,448.12,53.81,2.36,135.33
2026-04-12 15:00,CWP-02,6.02,454.56,60.39,2.32,141.1
2026-04-12 16:00,CWP-02,5.89,454.21,54.52,2.19,132.02
2026-04-12 17:00,CWP-02,5.76,439.74,55.8,2.25,138.12
2026-04-12 18:00,CWP-02,5.75,447.98,57.09,2.08,131.23
2026-04-12 19:00,CWP-02,5.19,481.07,54.7,1.87,134.99
2026-04-12 20:00,CWP-02,6.15,446.12,55.41,2.31,148.95
2026-04-12 21:00,CWP-02,5.76,443.71,55.99,2.02,139.27
2026-04-12 22:00,CWP-02,6.0,443.62,58.55,2.53,140.94
2026-04-12 23:00,CWP-02,6.29,497.27,59.96,2.62,145.49
2026-04-13 00:00,CWP-02,6.76,523.09,64.51,2.41,153.12
2026-04-13 01:00,CWP-02,6.88,502.23,60.2,3.0,167.91
2026-04-13 02:00,CWP-02,6.94,568.04,63.68,2.51,146.02
2026-04-13 03:00,CWP-02,6.93,516.48,64.71,2.68,173.53
2026-04-13 04:00,CWP-02,7.02,554.72,67.07,3.24,158.62
2026-04-13 05:00,CWP-02,7.1,555.39,64.06,3.03,159.12
2026-04-13 06:00,CWP-02,7.88,556.51,67.21,2.96,164.0
2026-04-13 07:00,CWP-02,7.12,543.45,65.26,3.09,173.24
2026-04-13 08:00,CWP-02,7.26,541.36,64.37,2.84,164.53
2026-04-13 09:00,CWP-02,6.71,541.82,63.54,2.83,164.97
2026-04-13 10:00,CWP-02,7.27,520.93,65.54,2.56,152.56
2026-04-13 11:00,CWP-02,6.85,515.0,60.12,2.61,147.68
2026-04-13 12:00,CWP-02,6.71,481.94,57.62,2.77,157.09
2026-04-13 13:00,CWP-02,6.32,459.44,60.9,2.53,158.47
2026-04-13 14:00,CWP-02,6.23,456.71,54.97,2.82,134.44
2026-04-13 15:00,CWP-02,5.78,448.32,55.66,2.35,131.09
2026-04-13 16:00,CWP-02,6.01,462.15,54.06,2.44,129.99
2026-04-13 17:00,CWP-02,6.33,425.71,54.13,2.35,133.75
2026-04-13 18:00,CWP-02,5.95,451.14,55.01,2.04,142.47
2026-04-13 19:00,CWP-02,5.99,472.03,54.73,2.28,139.29
2026-04-13 20:00,CWP-02,5.84,477.83,57.54,2.26,133.25
2026-04-13 21:00,CWP-02,6.23,455.12,52.16,2.41,128.84
2026-04-13 22:00,CWP-02,6.07,499.37,57.11,2.38,139.97
2026-04-13 23:00,CWP-02,6.39,538.57,59.97,2.43,141.35
2026-04-14 00:00,CWP-02,6.56,528.71,60.89,2.69,152.67
2026-04-14 01:00,CWP-02,6.27,503.63,61.22,2.71,149.06
2026-04-14 02:00,CWP-02,7.21,556.07,61.84,3.08,152.23
2026-04-14 03:00,CWP-02,7.14,539.47,64.77,2.68,151.97
2026-04-14 04:00,CWP-02,6.77,535.52,63.83,3.14,179.12
2026-04-14 05:00,CWP-02,6.88,524.89,67.27,3.07,163.48
2026-04-14 06:00,CWP-02,6.91,526.28,65.97,2.98,171.18
2026-04-14 07:00,CWP-02,7.44,533.3,67.59,3.07,164.1
2026-04-14 08:00,CWP-02,7.02,550.4,65.22,2.88,156.47
2026-04-14 09:00,CWP-02,6.86,541.59,63.9,2.9,150.81
2026-04-14 10:00,CWP-02,7.05,518.6,65.5,2.86,152.05
2026-04-14 11:00,CWP-02,6.6,535.62,63.08,2.52,162.61
2026-04-14 12:00,CWP-02,6.08,490.93,59.69,2.66,157.08
2026-04-14 13:00,CWP-02,6.28,491.06,58.3,2.39,147.05
2026-04-14 14:00,CWP-02,6.59,463.88,60.64,2.55,125.44
2026-04-14 15:00,CWP-02,5.6,454.09,60.99,2.56,141.34
2026-04-14 16:00,CWP-02,5.89,435.14,58.66,2.36,135.02
2026-04-14 17:00,CWP-02,6.13,427.6,53.51,2.45,133.31
2026-04-14 18:00,CWP-02,5.63,422.32,56.82,1.97,122.25
2026-04-14 19:00,CWP-02,6.08,454.82,56.43,2.38,127.67
2026-04-14 20:00,CWP-02,5.54,454.71,55.05,2.03,128.46
2026-04-14 21:00,CWP-02,6.01,452.11,54.92,2.12,130.41
2026-04-14 22:00,CWP-02,6.38,454.3,60.04,2.21,146.76
2026-04-14 23:00,CWP-02,6.19,450.02,59.42,2.6,144.05
2026-04-15 00:00,CWP-02,6.43,484.91,59.17,2.6,166.25
2026-04-15 01:00,CWP-02,6.72,511.56,61.17,2.9,151.6
2026-04-15 02:00,CWP-02,7.27,507.81,68.34,3.09,163.38
2026-04-15 03:00,CWP-02,6.83,526.58,62.29,2.97,145.4
2026-04-15 04:00,CWP-02,7.24,566.74,65.35,3.27,158.31
2026-04-15 05:00,CWP-02,6.89,538.68,67.02,2.99,165.37
2026-04-15 06:00,CWP-02,6.88,522.61,64.01,3.03,165.31
2026-04-15 07:00,CWP-02,7.35,572.09,68.27,3.12,174.62
2026-04-15 08:00,CWP-02,7.08,535.84,64.25,2.87,169.69
2026-04-15 09:00,CWP-02,7.0,564.06,61.94,2.7,163.99
2026-04-15 10:00,CWP-02,6.91,579.07,63.74,2.85,143.21
2026-04-15 11:00,CWP-02,6.75,500.09,63.72,2.49,161.63
2026-04-15 12:00,CWP-02,6.53,505.23,61.89,2.69,141.5
2026-04-15 13:00,CWP-02,5.98,459.18,59.28,2.67,145.97
2026-04-15 14:00,CWP-02,6.05,466.01,59.02,2.48,139.82
2026-04-15 15:00,CWP-02,6.26,428.47,56.0,2.32,136.93
2026-04-15 16:00,CWP-02,5.88,460.16,55.35,2.47,130.33
2026-04-15 17:00,CWP-02,5.98,442.98,53.08,2.37,129.21
2026-04-15 18:00,CWP-02,6.0,436.84,56.36,2.41,143.46
2026-04-15 19:00,CWP-02,5.94,496.97,53.92,2.42,128.39
2026-04-15 20:00,CWP-02,5.97,457.06,57.8,2.08,131.73
2026-04-15 21:00,CWP-02,6.22,439.61,55.93,2.52,150.26
2026-04-15 22:00,CWP-02,6.32,470.62,57.15,2.46,138.42
2026-04-15 23:00,CWP-02,6.5,462.7,58.03,2.53,152.46
2026-04-16 00:00,CWP-02,6.71,481.26,61.9,2.87,148.73
2026-04-16 01:00,CWP-02,6.66,501.98,63.84,2.71,152.95
2026-04-16 02:00,CWP-02,6.9,548.13,63.29,2.74,160.69
2026-04-16 03:00,CWP-02,7.17,491.38,59.7,2.79,174.21
2026-04-16 04:00,CWP-02,6.95,567.64,63.88,3.16,169.06
2026-04-16 05:00,CWP-02,7.33,535.37,62.39,2.79,174.36
2026-04-16 06:00,CWP-02,7.0,526.4,63.29,3.05,171.79
2026-04-16 07:00,CWP-02,7.32,518.68,64.33,3.27,168.85
2026-04-16 08:00,CWP-02,7.73,546.46,64.44,2.88,163.3
2026-04-16 09:00,CWP-02,7.02,545.41,63.66,2.79,161.27
2026-04-16 10:00,CWP-02,6.85,510.72,60.38,2.5,158.02
2026-04-16 11:00,CWP-02,6.76,534.39,62.21,2.88,144.03
2026-04-16 12:00,CWP-02,6.61,502.47,60.11,2.47,152.85
2026-04-16 13:00,CWP-02,6.23,464.27,59.06,2.42,142.16
2026-04-16 14:00,CWP-02,6.11,481.24,62.43,2.35,153.22
2026-04-16 15:00,CWP-02,6.07,454.07,53.9,2.36,140.42
