timestamp,asset_id,dome_temperature,waste_gas_temp,combustion_air_flow,shell_temperature
2026-04-02 03:00,BFS-03,1278.77,338.02,50923.26,95.68
2026-04-02 04:00,BFS-03,1323.65,338.17,52014.13,97.54
2026-04-02 05:00,BFS-03,1331.66,357.97,52515.44,97.62
2026-04-02 06:00,BFS-03,1303.17,344.82,52844.27,99.61
2026-04-02 07:00,BFS-03,1340.62,348.37,53224.97,94.03
2026-04-02 08:00,BFS-03,1335.62,339.35,51412.95,96.66
2026-04-02 09:00,BFS-03,1330.94,347.06,48987.31,91.55
2026-04-02 10:00,BFS-03,1307.79,326.51,51529.56,95.22
2026-04-02 11:00,BFS-03,1298.72,333.41,50551.88,88.66
2026-04-02 12:00,BFS-03,1269.95,302.39,49946.78,93.46
2026-04-02 13:00,BFS-03,1261.77,321.08,48407.01,91.83
2026-04-02 14:00,BFS-03,1276.56,307.46,50092.36,81.19
2026-04-02 15:00,BFS-03,1237.01,309.67,47598.48,80.24
2026-04-02 16:00,BFS-03,1285.24,311.46,48743.64,80.05
2026-04-02 17:00,BFS-03,1245.67,313.73,47643.34,87.68
2026-04-02 18:00,BFS-03,1247.53,305.07,47476.76,80.53
2026-04-02 19:00,BFS-03,1256.71,303.89,49584.93,81.43
2026-04-02 20:00,BFS-03,1220.89,294.28,45441.05,85.87
2026-04-02 21:00,BFS-03,1230.52,310.75,47330.21,79.03
2026-04-02 22:00,BFS-03,1239.04,320.55,49609.71,86.15
2026-04-02 23:00,BFS-03,1284.18,322.47,48591.5,91.5
2026-04-03 00:00,BFS-03,1257.38,328.36,51737.67,88.94
2026-04-03 01:00,BFS-03,1275.28,349.09,49125.99,91.97
2026-04-03 02:00,BFS-03,1287.11,335.27,52617.75,92.88
2026-04-03 03:00,BFS-03,1298.3,332.78,51340.75,100.53
2026-04-03 04:00,BFS-03,1317.93,341.45,51888.86,100.43
2026-04-03 05:00,BFS-03,1331.38,345.21,51084.0,99.11
2026-04-03 06:00,BFS-03,1332.07,343.77,52019.37,99.48
2026-04-03 07:00,BFS-03,1333.64,334.52,52483.53,95.52
2026-04-03 08:00,BFS-03,1324.81,344.3,52826.75,96.44
2026-04-03 09:00,BFS-03,1299.76,336.69,51987.89,98.63
2026-04-03 10:00,BFS-03,1277.33,345.22,50567.1,91.37
2026-04-03 11:00,BFS-03,1294.11,329.15,50587.1,94.48
2026-04-03 12:00,BFS-03,1266.6,333.97,49618.9,87.61
2026-04-03 13:00,BFS-03,1240.28,314.78,49521.43,89.6
2026-04-03 14:00,BFS-03,1239.17,313.5,49860.67,88.24
2026-04-03 15:00,BFS-03,1228.84,304.94,46778.9,89.0
2026-04-03 16:00,BFS-03,1228.29,310.34,47025.11,84.43
2026-04-03 17:00,BFS-03,1258.09,302.18,46549.52,83.38
2026-04-03 18:00,BFS-03,1215.46,309.94,48760.16,83.16
2026-04-03 19:00,BFS-03,1250.38,304.82,47636.03,78.61
2026-04-03 20:00,BFS-03,1232.89,314.05,47314.68,83.38
2026-04-03 21:00,BFS-03,1222.3,309.14,47780.88,89.55
2026-04-03 22:00,BFS-03,1239.24,320.38,50563.98,86.45
2026-04-03 23:00,BFS-03,1277.41,314.25,49668.98,88.4
2026-04-04 00:00,BFS-03,1287.2,315.47,49773.27,91.18
2026-04-04 01:00,BFS-03,1281.27,338.17,50473.77,92.87
2026-04-04 02:00,BFS-03,1295.31,323.16,51227.96,92.76
2026-04-04 03:00,BFS-03,1308.66,342.28,51697.45,91.8
2026-04-04 04:00,BFS-03,1317.23,352.34,52672.05,94.46
2026-04-04 05:00,BFS-03,1297.61,364.04,53565.82,97.38
2026-04-04 06:00,BFS-03,1315.46,340.33,53860.74,97.5
2026-04-04 07:00,BFS-03,1322.98,345.44,52735.77,100.5
2026-04-04 08:00,BFS-03,1322.3,334.19,52643.91,97.02
2026-04-04 09:00,BFS-03,1264.79,350.32,52588.26,90.1
2026-04-04 10:00,BFS-03,1265.77,330.35,50421.63,88.35
2026-04-04 11:00,BFS-03,1272.52,324.49,50227.91,90.49
2026-04-04 12:00,BFS-03,1285.7,315.02,50785.59,94.34
2026-04-04 13:00,BFS-03,1244.63,317.68,48983.55,92.37
2026-04-04 14:00,BFS-03,1272.85,313.4,48257.49,83.65
2026-04-04 15:00,BFS-03,1241.37,308.36,47320.63,86.27
2026-04-04 16:00,BFS-03,1256.16,310.21,47698.02,83.33
2026-04-04 17:00,BFS-03,1224.54,317.1,48674.59,80.16
2026-04-04 18:00,BFS-03,1268.04,310.58,48592.78,81.72
2026-04-04 19:00,BFS-03,1230.37,300.94,48520.04,82.43
2026-04-04 20:00,BFS-03,1249.88,301.78,46924.23,87.32
2026-04-04 21:00,BFS-03,1239.19,313.45,47713.22,82.38
2026-04-04 22:00,BFS-03,1250.06,308.92,48368.5,81.1
2026-04-04 23:00,BFS-03,1258.42,332.67,49026.23,90.9
2026-04-05 00:00,BFS-03,1296.78,319.57,49193.53,92.37
2026-04-05 01:00,BFS-03,1273.91,321.59,52198.64,89.66
2026-04-05 02:00,BFS-03,1287.78,333.75,50131.49,100.43
2026-04-05 03:00,BFS-03,1291.91,346.74,51518.3,95.82
2026-04-05 04:00,BFS-03,1319.05,337.7,52554.43,97.31
2026-04-05 05:00,BFS-03,1335.49,339.69,52590.38,88.8
2026-04-05 06:00,BFS-03,1328.97,332.38,52680.15,103.91
2026-04-05 07:00,BFS-03,1334.24,357.18,52452.94,94.11
2026-04-05 08:00,BFS-03,1335.02,345.3,53622.27,100.32
2026-04-05 09:00,BFS-03,1332.59,343.89,50264.68,91.74
2026-04-05 10:00,BFS-03,1310.54,331.32,50941.65,90.98
2026-04-05 11:00,BFS-03,1309.12,329.17,50884.01,94.12
2026-04-05 12:00,BFS-03,1261.73,327.36,50179.53,91.7
2026-04-05 13:00,BFS-03,1276.1,307.59,49821.48,91.76
2026-04-05 14:00,BFS-03,1235.21,307.54,49274.5,91.49
2026-04-05 15:00,BFS-03,1257.01,307.34,47178.73,86.76
2026-04-05 16:00,BFS-03,1247.19,310.86,47558.95,76.96
2026-04-05 17:00,BFS-03,1219.9,300.04,48228.53,79.37
2026-04-05 18:00,BFS-03,1215.17,307.4,46559.26,79.9
2026-04-05 19:00,BFS-03,1236.97,309.02,46712.82,84.04
2026-04-05 20:00,BFS-03,1243.48,310.07,48005.02,81.03
2026-04-05 21:00,BFS-03,1253.41,315.41,47511.92,83.1
2026-04-05 22:00,BFS-03,1259.88,333.21,49422.0,85.18
2026-04-05 23:00,BFS-03,1261.78,317.45,51167.6,82.37
2026-04-06 00:00,BFS-03,1295.42,329.44,51399.57,84.46
2026-04-06 01:00,BFS-03,1268.66,329.85,52096.56,93.56
2026-04-06 02:00,BFS-03,1312.02,339.81,51928.42,92.59
2026-04-06 03:00,BFS-03,1321.55,339.53,51706.11,98.0
2026-04-06 04:00,BFS-03,1313.77,337.15,50608.63,95.07
2026-04-06 05:00,BFS-03,1340.21,338.04,52943.7,95.72
2026-04-06 06:00,BFS-03,1356.92,351.82,53785.2,94.86
2026-04-06 07:00,BFS-03,1317.72,341.11,54844.49,96.37
2026-04-06 08:00,BFS-03,1293.23,335.27,53272.39,98.34
2026-04-06 09:00,BFS-03,1319.06,336.3,52027.82,95.51
2026-04-06 10:00,BFS-03,1271.53,333.86,50477.14,94.81
2026-04-06 11:00,BFS-03,1313.72,313.66,50981.47,92.08
2026-04-06 12:00,BFS-03,1279.72,311.45,48061.55,88.73
2026-04-06 13:00,BFS-03,1251.8,308.98,49043.34,87.74
2026-04-06 14:00,BFS-03,1255.78,304.12,47796.15,87.6
2026-04-06 15:00,BFS-03,1256.24,317.87,50503.68,79.56
2026-04-06 16:00,BFS-03,1229.37,312.4,47516.6,83.91
2026-04-06 17:00,BFS-03,1235.37,316.82,47822.81,87.68
2026-04-06 18:00,BFS-03,1254.98,297.66,44708.94,78.68
2026-04-06 19:00,BFS-03,1260.53,308.01,47738.26,81.65
2026-04-06 20:00,BFS-03,1244.84,312.15,48727.81,84.26
2026-04-06 21:00,BFS-03,1236.72,307.1,47872.75,88.65
2026-04-06 22:00,BFS-03,1244.26,316.14,49422.22,87.31
2026-04-06 23:00,BFS-03,1243.99,317.77,49265.8,85.25
2026-04-07 00:00,BFS-03,1285.63,322.31,49453.11,83.04
2026-04-07 01:00,BFS-03,1289.07,323.72,49950.81,88.92
2026-04-07 02:00,BFS-03,1293.9,345.91,50916.88,93.73
2026-04-07 03:00,BFS-03,1328.12,331.39,51183.73,93.62
2026-04-07 04:00,BFS-03,1315.62,345.14,52880.77,96.17
2026-04-07 05:00,BFS-03,1316.65,337.96,51134.46,101.21
2026-04-07 06:00,BFS-03,1349.09,359.87,52037.96,93.38
2026-04-07 07:00,BFS-03,1309.0,344.17,52152.76,97.25
2026-04-07 08:00,BFS-03,1309.88,348.51,52360.93,95.38
2026-04-07 09:00,BFS-03,1301.57,348.38,49775.57,95.48
2026-04-07 10:00,BFS-03,1292.93,335.87,51425.33,95.59
2026-04-07 11:00,BFS-03,1281.12,330.88,50222.9,95.47
2026-04-07 12:00,BFS-03,1272.68,326.41,48359.77,85.99
2026-04-07 13:00,BFS-03,1297.44,312.51,49847.08,84.33
2026-04-07 14:00,BFS-03,1253.85,308.78,49259.58,83.44
2026-04-07 15:00,BFS-03,1218.66,317.07,48200.85,83.67
2026-04-07 16:00,BFS-03,1250.53,313.47,47564.91,79.06
2026-04-07 17:00,BFS-03,1258.75,293.16,46315.45,83.64
2026-04-07 18:00,BFS-03,1212.0,302.47,48011.75,85.01
2026-04-07 19:00,BFS-03,1231.65,289.84,47703.42,83.14
2026-04-07 20:00,BFS-03,1250.29,291.23,48486.43,84.67
2026-04-07 21:00,BFS-03,1228.75,309.93,47141.81,87.25
2026-04-07 22:00,BFS-03,1236.55,324.03,49118.9,80.89
2026-04-07 23:00,BFS-03,1256.66,317.72,48553.16,86.96
2026-04-08 00:00,BFS-03,1274.0,329.69,48952.68,90.75
2026-04-08 01:00,BFS-03,1241.84,333.93,48733.22,92.66
2026-04-08 02:00,BFS-03,1298.1,336.93,51995.78,92.85
2026-04-08 03:00,BFS-03,1294.25,334.1,52347.1,96.04
2026-04-08 04:00,BFS-03,1314.3,335.24,52519.91,95.35
2026-04-08 05:00,BFS-03,1310.52,340.02,52179.55,96.6
2026-04-08 06:00,BFS-03,1322.44,345.13,51705.26,92.04
2026-04-08 07:00,BFS-03,1312.77,342.05,52342.67,96.2
2026-04-08 08:00,BFS-03,1309.9,335.57,52094.63,101.01
2026-04-08 09:00,BFS-03,1316.15,332.79,51499.86,91.32
2026-04-08 10:00,BFS-03,1292.75,336.81,50127.56,94.99
2026-04-08 11:00,BFS-03,1287.59,336.49,49362.23,95.98
2026-04-08 12:00,BFS-03,1253.34,330.41,50395.05,88.83
2026-04-08 13:00,BFS-03,1249.41,331.86,48831.68,90.7
2026-04-08 14:00,BFS-03,1241.72,308.72,50125.45,85.56
2026-04-08 15:00,BFS-03,1246.89,313.66,50228.35,81.89
2026-04-08 16:00,BFS-03,1260.79,310.4,48261.38,80.15
2026-04-08 17:00,BFS-03,1236.76,298.12,46784.6,81.41
2026-04-08 18:00,BFS-03,1238.47,320.04,49076.06,83.48
2026-04-08 19:00,BFS-03,1187.79,324.73,47938.59,83.33
2026-04-08 20:00,BFS-03,1248.58,306.65,46528.08,83.42
2026-04-08 21:00,BFS-03,1226.68,309.41,48025.99,78.91
2026-04-08 22:00,BFS-03,1247.52,315.2,47549.14,86.88
2026-04-08 23:00,BFS-03,1250.76,322.3,49781.44,85.92
2026-04-09 00:00,BFS-03,1275.49,330.59,50104.88,87.17
2026-04-09 01:00,BFS-03,1258.37,333.27,51202.88,93.42
2026-04-09 02:00,BFS-03,1292.99,319.01,50647.8,95.88
2026-04-09 03:00,BFS-03,1267.14,337.67,50989.63,91.94
2026-04-09 04:00,BFS-03,1295.59,343.7,50467.45,94.12
2026-04-09 05:00,BFS-03,1332.6,349.71,52584.09,94.22
2026-04-09 06:00,BFS-03,1310.53,341.67,52446.93,99.96
2026-04-09 07:00,BFS-03,1314.44,345.96,49899.95,101.33
2026-04-09 08:00,BFS-03,1290.89,336.36,52469.28,90.12
2026-04-09 09:00,BFS-03,1308.14,337.33,52335.08,96.92
2026-04-09 10:00,BFS-03,1258.85,328.56,51226.67,92.19
2026-04-09 11:00,BFS-03,1304.5,331.55,49531.47,83.48
2026-04-09 12:00,BFS-03,1298.67,336.13,51889.12,86.82
2026-04-09 13:00,BFS-03,1252.85,326.18,47875.05,86.4
2026-04-09 14:00,BFS-03,1280.5,326.51,49824.33,83.86
2026-04-09 15:00,BFS-03,1202.36,295.66,49804.95,86.08
2026-04-09 16:00,BFS-03,1225.41,315.23,46916.2,85.28
2026-04-09 17:00,BFS-03,1240.09,301.55,47053.02,82.99
2026-04-09 18:00,BFS-03,1243.36,317.93,49531.79,78.96
2026-04-09 19:00,BFS-03,1264.9,314.9,46785.42,81.16
2026-04-09 20:00,BFS-03,1227.01,302.85,46730.43,84.85
2026-04-09 21:00,BFS-03,1208.23,302.25,48921.39,86.14
2026-04-09 22:00,BFS-03,1240.91,323.75,49802.11,83.87
2026-04-09 23:00,BFS-03,1273.96,313.58,48966.14,90.42
2026-04-10 00:00,BFS-03,1279.23,328.76,50637.38,85.5
2026-04-10 01:00,BFS-03,1298.33,329.5,49348.07,91.47
2026-04-10 02:00,BFS-03,1290.88,332.1,51141.06,95.22
2026-04-10 03:00,BFS-03,1303.13,346.23,52387.84,93.67
2026-04-10 04:00,BFS-03,1358.48,330.12,52214.61,89.68
2026-04-10 05:00,BFS-03,1312.42,339.53,52926.55,102.77
2026-04-10 06:00,BFS-03,1318.88,341.98,54575.09,93.13
2026-04-10 07:00,BFS-03,1286.89,339.78,54303.55,97.48
2026-04-10 08:00,BFS-03,1324.53,342.05,53380.33,95.1
2026-04-10 09:00,BFS-03,1303.55,329.22,52175.3,93.11
2026-04-10 10:00,BFS-03,1318.03,341.84,51857.95,91.06
2026-04-10 11:00,BFS-03,1273.87,332.27,52725.23,84.82
2026-04-10 12:00,BFS-03,1274.0,321.29,49753.82,90.97
2026-04-10 13:00,BFS-03,1271.26,308.5,48798.92,91.22
2026-04-10 14:00,BFS-03,1249.09,326.07,47023.13,85.83
2026-04-10 15:00,BFS-03,1239.99,305.46,49181.13,83.24
2026-04-10 16:00,BFS-03,1265.46,303.26,47044.88,88.75
2026-04-10 17:00,BFS-03,1213.74,293.85,48968.56,83.7
2026-04-10 18:00,BFS-03,1240.73,306.45,45793.8,87.54
2026-04-10 19:00,BFS-03,1226.38,301.67,48649.63,87.24
2026-04-10 20:00,BFS-03,1235.64,302.68,48483.57,89.32
2026-04-10 21:00,BFS-03,1276.95,307.24,48231.95,84.46
2026-04-10 22:00,BFS-03,1273.51,319.55,48911.3,88.07
2026-04-10 23:00,BFS-03,1251.77,323.03,48385.96,90.77
2026-04-11 00:00,BFS-03,1261.94,318.43,49652.2,88.42
2026-04-11 01:00,BFS-03,1282.39,335.03,50345.71,95.28
2026-04-11 02:00,BFS-03,1301.93,327.21,50536.05,96.44
2026-04-11 03:00,BFS-03,1312.96,340.35,52996.76,91.88
2026-04-11 04:00,BFS-03,1302.17,360.5,51492.73,100.43
2026-04-11 05:00,BFS-03,1331.87,348.69,52208.84,98.58
2026-04-11 06:00,BFS-03,1309.81,332.68,52670.47,94.09
2026-04-11 07:00,BFS-03,1324.1,334.93,51792.13,98.4
2026-04-11 08:00,BFS-03,1307.59,349.87,53510.29,93.15
2026-04-11 09:00,BFS-03,1333.85,343.06,51704.07,97.92
2026-04-11 10:00,BFS-03,1282.21,339.48,49475.62,97.69
2026-04-11 11:00,BFS-03,1283.08,341.88,49658.66,96.62
2026-04-11 12:00,BFS-03,1268.54,332.19,49457.96,89.2
2026-04-11 13:00,BFS-03,1270.34,330.26,50658.18,86.73
2026-04-11 14:00,BFS-03,1241.68,324.59,50338.08,86.85
2026-04-11 15:00,BFS-03,1246.53,308.65,47613.22,78.34
2026-04-11 16:00,BFS-03,1239.46,299.3,47154.8,80.51
2026-04-11 17:00,BFS-03,1225.2,310.69,48268.57,85.86
2026-04-11 18:00,BFS-03,1239.28,302.07,48196.03,76.25
2026-04-11 19:00,BFS-03,1226.76,311.45,47337.24,75.68
2026-04-11 20:00,BFS-03,1240.54,309.1,48267.77,82.99
2026-04-11 21:00,BFS-03,1227.91,316.91,48699.76,86.82
2026-04-11 22:00,BFS-03,1256.9,328.43,48763.49,88.64
2026-04-11 23:00,BFS-03,1285.53,329.35,49055.61,86.74
2026-04-12 00:00,BFS-03,1274.17,319.06,50337.36,90.6
2026-04-12 01:00,BFS-03,1281.15,317.33,50498.49,92.2
2026-04-12 02:00,BFS-03,1308.4,325.43,52193.74,97.74
2026-04-12 03:00,BFS-03,1308.98,333.5,51086.47,93.7
2026-04-12 04:00,BFS-03,1303.52,349.28,52956.75,96.85
2026-04-12 05:00,BFS-03,1321.28,348.73,51786.3,94.43
2026-04-12 06:00,BFS-03,1316.77,346.95,53755.49,96.7
2026-04-12 07:00,BFS-03,1279.27,344.82,51682.02,96.78
2026-04-12 08:00,BFS-03,1333.29,342.19,51406.99,98.29
2026-04-12 09:00,BFS-03,1297.91,337.22,52208.95,103.35
2026-04-12 10:00,BFS-03,1286.71,337.65,50370.05,96.57
2026-04-12 11:00,BFS-03,1276.51,324.58,51646.35,84.32
2026-04-12 12:00,BFS-03,1283.8,327.58,50766.28,87.39
2026-04-12 13:00,BFS-03,1263.68,324.29,48510.33,85.79
2026-04-12 14:00,BFS-03,1249.31,306.06,48938.17,91.34
2026-04-12 15:00,BFS-03,1243.87,318.22,47932.56,86.16
2026-04-12 16:00,BFS-03,1227.31,317.48,47746.94,83.68
2026-04-12 17:00,BFS-03,1222.0,295.18,47933.29,79.14
2026-04-12 18:00,BFS-03,1221.44,316.3,46814.74,86.74
2026-04-12 19:00,BFS-03,1198.27,305.55,47996.93,82.7
2026-04-12 20:00,BFS-03,1258.54,315.89,46640.61,87.06
2026-04-12 21:00,BFS-03,1259.31,322.34,48771.42,87.48
2026-04-12 22:00,BFS-03,1257.99,315.25,48206.24,87.09
2026-04-12 23:00,BFS-03,1270.31,311.96,49344.99,84.28
2026-04-13 00:00,BFS-03,1263.15,328.72,49232.85,90.99
2026-04-13 01:00,BFS-03,1309.52,324.55,49278.95,91.36
2026-04-13 02:00,BFS-03,1279.32,342.22,52016.88,96.59
2026-04-13 03:00,BFS-03,1312.75,348.19,51499.8,91.76
2026-04-13 04:00,BFS-03,1312.74,349.6,54272.06,93.82
2026-04-13 05:00,BFS-03,1310.87,328.7,53219.09,99.99
2026-04-13 06:00,BFS-03,1319.93,342.82,52006.29,98.36
2026-04-13 07:00,BFS-03,1361.12,351.53,52170.55,99.03
2026-04-13 08:00,BFS-03,1305.4,332.49,51991.96,97.43
2026-04-13 09:00,BFS-03,1295.92,339.11,51012.52,98.4
2026-04-13 10:00,BFS-03,1300.57,344.81,51970.39,92.7
2026-04-13 11:00,BFS-03,1301.47,316.22,49910.26,90.64
2026-04-13 12:00,BFS-03,1262.39,319.63,49962.76,93.74
2026-04-13 13:00,BFS-03,1259.89,317.61,50284.96,92.03
2026-04-13 14:00,BFS-03,1250.56,321.38,50179.02,89.46
2026-04-13 15:00,BFS-03,1218.61,305.07,47402.35,89.21
2026-04-13 16:00,BFS-03,1225.31,305.45,48548.38,77.82
2026-04-13 17:00,BFS-03,1223.03,299.48,48446.03,87.32
2026-04-13 18:00,BFS-03,1238.89,306.03,47685.17,80.91
2026-04-13 19:00,BFS-03,1250.93,320.04,46639.21,88.47
2026-04-13 20:00,BFS-03,1256.95,311.65,46461.22,85.15
2026-04-13 21:00,BFS-03,1234.46,319.56,49181.28,87.28
2026-04-13 22:00,BFS-03,1240.74,320.78,47896.66,86.66
2026-04-13 23:00,BFS-03,1242.36,318.88,50780.63,84.2
2026-04-14 00:00,BFS-03,1315.56,319.99,50790.53,85.91
2026-04-14 01:00,BFS-03,1298.33,321.73,48886.53,92.27
2026-04-14 02:00,BFS-03,1288.04,325.57,50399.95,94.85
2026-04-14 03:00,BFS-03,1322.42,339.39,50312.32,96.25
2026-04-14 04:00,BFS-03,1311.25,336.08,48898.34,92.63
2026-04-14 05:00,BFS-03,1333.21,340.37,53130.73,101.74
2026-04-14 06:00,BFS-03,1337.61,344.29,52395.3,97.45
2026-04-14 07:00,BFS-03,1314.38,346.21,51895.03,98.93
2026-04-14 08:00,BFS-03,1333.95,336.39,52949.23,97.0
2026-04-14 09:00,BFS-03,1300.74,338.56,51511.27,93.14
2026-04-14 10:00,BFS-03,1263.98,320.23,52136.76,88.39
2026-04-14 11:00,BFS-03,1340.27,318.54,49864.29,89.37
2026-04-14 12:00,BFS-03,1239.81,327.54,50006.69,84.55
2026-04-14 13:00,BFS-03,1267.79,320.58,49806.98,86.99
2026-04-14 14:00,BFS-03,1250.06,300.51,49456.11,88.55
2026-04-14 15:00,BFS-03,1247.43,309.64,47999.2,83.88
2026-04-14 16:00,BFS-03,1255.06,314.17,48488.48,83.3
2026-04-14 17:00,BFS-03,1230.32,305.99,48597.44,77.78
2026-04-14 18:00,BFS-03,1220.09,317.03,48603.09,80.27
2026-04-14 19:00,BFS-03,1252.55,303.79,48531.11,81.64
2026-04-14 20:00,BFS-03,1250.75,299.25,49548.79,85.73
2026-04-14 21:00,BFS-03,1215.79,311.63,49167.54,86.33
2026-04-14 22:00,BFS-03,1251.26,320.55,48134.06,86.19
2026-04-14 23:00,BFS-03,1263.01,305.84,50152.64,88.11
2026-04-15 00:00,BFS-03,1265.54,330.53,48595.66,88.08
2026-04-15 01:00,BFS-03,1268.47,326.47,50971.6,92.81
2026-04-15 02:00,BFS-03,1295.44,329.61,49066.63,89.53
2026-04-15 03:00,BFS-03,1309.17,325.11,51964.07,98.15
2026-04-15 04:00,BFS-03,1337.4,347.12,52204.19,102.21
2026-04-15 05:00,BFS-03,1293.67,330.52,53022.31,101.94
2026-04-15 06:00,BFS-03,1322.64,345.59,52328.77,95.69
2026-04-15 07:00,BFS-03,1326.94,348.15,52512.0,99.16
2026-04-15 08:00,BFS-03,1321.02,338.11,51734.23,100.95
2026-04-15 09:00,BFS-03,1304.08,346.92,50952.4,93.98
2026-04-15 10:00,BFS-03,1284.85,328.0,49966.51,89.6
2026-04-15 11:00,BFS-03,1318.65,333.11,49711.42,94.39
2026-04-15 12:00,BFS-03,1281.66,336.32,48955.98,94.49
2026-04-15 13:00,BFS-03,1267.1,315.25,48984.69,84.68
2026-04-15 14:00,BFS-03,1268.09,303.93,50200.49,89.04
2026-04-15 15:00,BFS-03,1243.05,320.15,48717.59,84.99
2026-04-15 16:00,BFS-03,1230.99,304.72,48683.62,86.58
2026-04-15 17:00,BFS-03,1220.89,312.14,47362.19,82.34
2026-04-15 18:00,BFS-03,1223.82,296.17,47585.82,82.22
2026-04-15 19:00,BFS-03,1218.83,310.1,47310.15,81.65
2026-04-15 20:00,BFS-03,1249.9,305.43,47206.96,83.9
2026-04-15 21:00,BFS-03,1275.62,313.6,46971.06,85.76
2026-04-15 22:00,BFS-03,1236.91,318.63,49134.69,84.27
2026-04-15 23:00,BFS-03,1252.57,325.02,48986.29,85.78
2026-04-16 00:00,BFS-03,1310.25,322.19,50177.75,83.57
2026-04-16 01:00,BFS-03,1268.05,329.51,51020.94,84.58
2026-04-16 02:00,BFS-03,1293.46,335.43,48995.85,93.23
2026-04-16 03:00,BFS-03,1340.26,325.55,52390.5,94.6
2026-04-16 04:00,BFS-03,1341.67,339.08,52781.75,98.46
2026-04-16 05:00,BFS-03,1362.21,338.15,51794.8,102.01
2026-04-16 06:00,BFS-03,1324.91,335.87,52520.83,97.61
2026-04-16 07:00,BFS-03,1339.03,355.53,52285.18,98.41
2026-04-16 08:00,BFS-03,1313.91,346.28,52797.25,97.7
2026-04-16 09:00,BFS-03,1292.44,324.96,50966.03,97.73
2026-04-16 10:00,BFS-03,1285.81,341.38,50650.76,89.46
2026-04-16 11:00,BFS-03,1308.52,324.05,51412.67,87.85
2026-04-16 12:00,BFS-03,1275.64,321.64,51173.26,93.68
2026-04-16 13:00,BFS-03,1283.82,329.76,50837.03,84.74
2026-04-16 14:00,BFS-03,1250.86,307.8,48447.01,86.97
2026-04-16 15:00,BFS-03,1215.4,312.65,47626.08,83.6
2026-04-16 16:00,BFS-03,1213.89,300.68,47214.7,85.51
2026-04-16 17:00,BFS-03,1243.41,297.66,47608.66,76.1
2026-04-16 18:00,BFS-03,1225.43,303.01,47761.74,84.41
2026-04-16 19:00,BFS-03,1218.09,309.59,46987.98,80.15
2026-04-16 20:00,BFS-03,1233.34,316.0,47950.23,82.78
2026-04-16 21:00,BFS-03,1261.76,309.72,49015.05,88.59
2026-04-16 22:00,BFS-03,1263.01,308.38,50071.58,88.52
2026-04-16 23:00,BFS-03,1291.7,329.03,49404.73,87.61
2026-04-17 00:00,BFS-03,1265.38,333.9,49178.56,92.2
2026-04-17 01:00,BFS-03,1242.1,331.51,49246.5,94.93
2026-04-17 02:00,BFS-03,1292.45,339.86,50344.67,90.7
2026-04-17 03:00,BFS-03,1312.13,330.49,50977.79,97.74
2026-04-17 04:00,BFS-03,1301.86,349.23,51005.83,100.45
2026-04-17 05:00,BFS-03,1338.66,342.0,51300.18,100.25
2026-04-17 06:00,BFS-03,1328.05,349.26,53723.03,95.89
2026-04-17 07:00,BFS-03,1327.62,356.1,52260.46,93.97
2026-04-17 08:00,BFS-03,1326.47,343.07,53002.76,98.9
2026-04-17 09:00,BFS-03,1281.3,349.92,51471.01,93.2
2026-04-17 10:00,BFS-03,1289.21,339.74,51776.74,90.35
2026-04-17 11:00,BFS-03,1293.44,336.21,51527.69,92.23
2026-04-17 12:00,BFS-03,1259.53,317.39,49829.57,90.64
