timestamp,asset_id,ram_force,drive_motor_current,rail_temperature,ram_speed
2026-04-03 17:00,COR-01,186.59,190.61,54.98,12.56
2026-04-03 18:00,COR-01,196.49,192.02,56.68,12.62
2026-04-03 19:00,COR-01,182.43,199.13,57.77,11.69
2026-04-03 20:00,COR-01,203.73,214.97,61.72,12.31
2026-04-03 21:00,COR-01,213.43,207.26,58.45,12.21
2026-04-03 22:00,COR-01,214.74,206.65,60.73,12.91
2026-04-03 23:00,COR-01,210.33,223.08,64.52,12.73
2026-04-04 00:00,COR-01,225.58,234.66,69.22,13.12
2026-04-04 01:00,COR-01,239.36,217.86,64.54,12.72
2026-04-04 02:00,COR-01,223.79,226.09,71.11,14.24
2026-04-04 03:00,COR-01,245.54,245.7,72.85,13.48
2026-04-04 04:00,COR-01,253.55,249.2,71.14,14.07
2026-04-04 05:00,COR-01,252.68,247.75,75.1,13.82
2026-04-04 06:00,COR-01,250.27,261.86,68.47,13.85
2026-04-04 07:00,COR-01,244.82,249.69,72.25,14.5
2026-04-04 08:00,COR-01,253.21,248.44,71.46,14.29
2026-04-04 09:00,COR-01,240.28,240.88,72.01,13.4
2026-04-04 10:00,COR-01,236.54,253.44,67.81,13.2
2026-04-04 11:00,COR-01,230.08,217.18,63.22,13.62
2026-04-04 12:00,COR-01,236.77,229.86,60.67,13.18
2026-04-04 13:00,COR-01,207.25,206.9,60.69,11.65
2026-04-04 14:00,COR-01,201.63,210.87,63.99,11.88
2026-04-04 15:00,COR-01,190.82,207.81,59.89,12.47
2026-04-04 16:00,COR-01,179.07,203.1,58.74,11.91
2026-04-04 17:00,COR-01,204.1,184.84,57.05,12.48
2026-04-04 18:00,COR-01,196.34,197.83,58.49,11.83
2026-04-04 19:00,COR-01,199.54,178.94,56.66,12.2
2026-04-04 20:00,COR-01,205.66,218.21,58.25,11.43
2026-04-04 21:00,COR-01,209.81,198.23,63.26,12.33
2026-04-04 22:00,COR-01,211.61,212.04,63.86,12.31
2026-04-04 23:00,COR-01,182.49,212.57,66.07,12.54
2026-04-05 00:00,COR-01,228.36,237.53,66.27,12.99
2026-04-05 01:00,COR-01,219.68,223.62,63.77,14.11
2026-04-05 02:00,COR-01,208.41,240.06,67.01,13.25
2026-04-05 03:00,COR-01,249.23,242.06,70.04,13.49
2026-04-05 04:00,COR-01,250.37,237.75,72.06,13.43
2026-04-05 05:00,COR-01,255.18,265.12,69.76,14.62
2026-04-05 06:00,COR-01,265.29,233.4,73.43,14.6
2026-04-05 07:00,COR-01,251.43,236.68,73.22,14.54
2026-04-05 08:00,COR-01,235.45,248.01,70.52,13.44
2026-04-05 09:00,COR-01,251.16,245.01,68.94,13.59
2026-04-05 10:00,COR-01,229.51,224.1,66.98,13.75
2026-04-05 11:00,COR-01,243.7,238.8,69.54,12.53
2026-04-05 12:00,COR-01,223.93,214.37,65.61,13.71
2026-04-05 13:00,COR-01,213.75,203.42,59.63,12.51
2026-04-05 14:00,COR-01,201.49,197.61,63.54,12.93
2026-04-05 15:00,COR-01,187.46,197.32,57.96,12.56
2026-04-05 16:00,COR-01,208.77,161.15,61.88,11.42
2026-04-05 17:00,COR-01,179.1,196.31,54.28,10.92
2026-04-05 18:00,COR-01,194.07,202.76,60.49,12.24
2026-04-05 19:00,COR-01,197.83,176.23,55.88,11.37
2026-04-05 20:00,COR-01,189.16,191.89,56.48,12.17
2026-04-05 21:00,COR-01,198.36,191.31,59.41,12.45
2026-04-05 22:00,COR-01,199.63,207.38,63.21,12.03
2026-04-05 23:00,COR-01,203.66,224.4,64.07,12.46
2026-04-06 00:00,COR-01,226.31,234.87,62.58,13.19
2026-04-06 01:00,COR-01,240.05,235.54,60.96,13.73
2026-04-06 02:00,COR-01,255.29,233.89,67.69,13.19
2026-04-06 03:00,COR-01,235.18,241.66,70.81,13.01
2026-04-06 04:00,COR-01,274.95,249.83,71.91,13.8
2026-04-06 05:00,COR-01,245.83,237.83,66.05,15.0
2026-04-06 06:00,COR-01,248.57,248.27,75.82,13.65
2026-04-06 07:00,COR-01,242.26,239.71,70.85,14.18
2026-04-06 08:00,COR-01,250.94,242.0,72.93,14.08
2026-04-06 09:00,COR-01,229.81,245.6,71.78,13.17
2026-04-06 10:00,COR-01,234.06,218.31,71.92,14.47
2026-04-06 11:00,COR-01,230.79,207.69,67.68,12.44
2026-04-06 12:00,COR-01,216.79,220.61,66.64,12.7
2026-04-06 13:00,COR-01,226.78,213.72,67.33,12.81
2026-04-06 14:00,COR-01,205.19,206.09,59.44,11.73
2026-04-06 15:00,COR-01,212.26,187.75,62.5,11.79
2026-04-06 16:00,COR-01,187.84,195.0,63.01,11.9
2026-04-06 17:00,COR-01,194.05,193.77,61.05,12.46
2026-04-06 18:00,COR-01,199.48,188.63,62.03,11.87
2026-04-06 19:00,COR-01,186.1,212.17,61.27,12.14
2026-04-06 20:00,COR-01,200.94,204.9,56.92,11.52
2026-04-06 21:00,COR-01,179.92,207.58,59.36,13.01
2026-04-06 22:00,COR-01,213.72,217.13,63.41,12.29
2026-04-06 23:00,COR-01,208.38,214.81,67.49,13.06
2026-04-07 00:00,COR-01,227.73,231.65,66.25,12.33
2026-04-07 01:00,COR-01,207.29,227.38,65.54,13.81
2026-04-07 02:00,COR-01,247.97,215.08,66.01,14.22
2026-04-07 03:00,COR-01,239.23,241.91,72.78,13.54
2026-04-07 04:00,COR-01,271.31,233.34,67.01,13.64
2026-04-07 05:00,COR-01,262.1,250.62,73.28,14.53
2026-04-07 06:00,COR-01,257.8,231.45,72.46,14.18
2026-04-07 07:00,COR-01,235.75,241.61,72.53,13.87
2026-04-07 08:00,COR-01,244.89,239.51,70.38,13.73
2026-04-07 09:00,COR-01,257.0,234.27,66.29,13.51
2026-04-07 10:00,COR-01,233.96,245.23,70.12,13.43
2026-04-07 11:00,COR-01,236.47,237.32,67.41,12.62
2026-04-07 12:00,COR-01,216.66,207.2,64.22,12.94
2026-04-07 13:00,COR-01,207.97,207.97,64.06,12.8
2026-04-07 14:00,COR-01,208.5,228.71,64.67,12.68
2026-04-07 15:00,COR-01,199.97,179.68,61.18,11.84
2026-04-07 16:00,COR-01,195.83,197.54,62.98,11.36
2026-04-07 17:00,COR-01,186.87,197.93,59.42,12.04
2026-04-07 18:00,COR-01,180.1,205.78,55.77,12.05
2026-04-07 19:00,COR-01,196.83,180.72,58.39,11.21
2026-04-07 20:00,COR-01,193.0,192.95,59.36,11.93
2026-04-07 21:00,COR-01,190.08,196.72,60.8,12.35
2026-04-07 22:00,COR-01,230.23,207.01,58.58,11.71
2026-04-07 23:00,COR-01,206.39,205.4,62.26,12.68
2026-04-08 00:00,COR-01,204.53,212.87,63.12,13.21
2026-04-08 01:00,COR-01,239.84,228.5,65.05,13.54
2026-04-08 02:00,COR-01,258.94,242.52,69.77,13.46
2026-04-08 03:00,COR-01,271.0,249.86,68.67,13.86
2026-04-08 04:00,COR-01,248.55,264.43,69.06,14.03
2026-04-08 05:00,COR-01,248.68,252.53,69.63,14.36
2026-04-08 06:00,COR-01,227.96,239.1,71.36,13.83
2026-04-08 07:00,COR-01,258.98,239.35,71.8,13.68
2026-04-08 08:00,COR-01,258.36,239.88,69.08,13.77
2026-04-08 09:00,COR-01,258.93,235.38,64.82,13.89
2026-04-08 10:00,COR-01,227.34,230.29,68.06,14.04
2026-04-08 11:00,COR-01,244.22,231.49,70.46,13.44
2026-04-08 12:00,COR-01,246.74,214.54,59.51,13.14
2026-04-08 13:00,COR-01,207.72,204.4,63.31,13.0
2026-04-08 14:00,COR-01,229.91,206.51,61.49,12.47
2026-04-08 15:00,COR-01,223.69,206.47,61.09,11.74
2026-04-08 16:00,COR-01,200.21,207.21,59.45,11.93
2026-04-08 17:00,COR-01,203.33,189.86,59.91,10.95
2026-04-08 18:00,COR-01,192.13,210.1,59.55,12.06
2026-04-08 19:00,COR-01,182.83,199.84,59.31,11.13
2026-04-08 20:00,COR-01,201.65,206.21,62.09,12.48
2026-04-08 21:00,COR-01,186.73,195.27,61.22,12.31
2026-04-08 22:00,COR-01,201.5,218.95,59.0,12.07
2026-04-08 23:00,COR-01,200.5,223.53,62.74,12.72
2026-04-09 00:00,COR-01,213.24,219.5,64.54,13.81
2026-04-09 01:00,COR-01,244.44,234.25,63.52,13.6
2026-04-09 02:00,COR-01,231.27,220.53,71.88,13.69
2026-04-09 03:00,COR-01,247.02,253.26,67.94,14.19
2026-04-09 04:00,COR-01,260.52,249.71,71.36,14.9
2026-04-09 05:00,COR-01,250.15,255.91,70.41,13.27
2026-04-09 06:00,COR-01,238.77,236.49,71.13,14.39
2026-04-09 07:00,COR-01,245.71,240.55,69.33,13.8
2026-04-09 08:00,COR-01,235.39,250.0,66.68,14.12
2026-04-09 09:00,COR-01,237.65,250.89,74.47,14.59
2026-04-09 10:00,COR-01,234.98,230.34,68.13,12.61
2026-04-09 11:00,COR-01,222.25,209.96,64.44,13.51
2026-04-09 12:00,COR-01,220.08,209.42,65.7,13.82
2026-04-09 13:00,COR-01,224.04,214.59,61.77,12.21
2026-04-09 14:00,COR-01,203.16,218.05,63.19,12.67
2026-04-09 15:00,COR-01,226.01,197.37,59.08,11.99
2026-04-09 16:00,COR-01,184.37,209.76,56.79,11.92
2026-04-09 17:00,COR-01,205.41,186.38,59.66,11.94
2026-04-09 18:00,COR-01,194.19,221.39,57.05,11.88
2026-04-09 19:00,COR-01,193.37,189.19,61.72,11.33
2026-04-09 20:00,COR-01,199.08,168.72,60.33,11.95
2026-04-09 21:00,COR-01,211.81,207.84,62.11,11.83
2026-04-09 22:00,COR-01,227.2,207.88,63.72,12.28
2026-04-09 23:00,COR-01,211.56,219.08,63.31,13.22
2026-04-10 00:00,COR-01,207.37,235.45,66.12,13.71
2026-04-10 01:00,COR-01,240.83,231.77,68.12,13.22
2026-04-10 02:00,COR-01,230.2,226.11,72.06,13.38
2026-04-10 03:00,COR-01,213.7,211.1,71.43,13.21
2026-04-10 04:00,COR-01,235.38,252.36,69.09,13.98
2026-04-10 05:00,COR-01,232.83,242.98,68.17,13.97
2026-04-10 06:00,COR-01,252.54,255.96,75.21,13.26
2026-04-10 07:00,COR-01,262.75,247.17,71.87,14.12
2026-04-10 08:00,COR-01,263.35,240.05,72.88,14.38
2026-04-10 09:00,COR-01,245.25,235.53,72.92,13.73
2026-04-10 10:00,COR-01,260.41,259.48,71.05,13.69
2026-04-10 11:00,COR-01,243.13,210.77,67.06,13.11
2026-04-10 12:00,COR-01,237.7,233.7,66.09,12.86
2026-04-10 13:00,COR-01,218.43,197.25,63.84,12.79
2026-04-10 14:00,COR-01,186.76,218.2,57.3,12.04
2026-04-10 15:00,COR-01,215.33,222.69,62.02,11.39
2026-04-10 16:00,COR-01,193.98,189.35,58.2,11.48
2026-04-10 17:00,COR-01,203.92,183.76,57.31,11.39
2026-04-10 18:00,COR-01,196.06,203.41,63.41,11.46
2026-04-10 19:00,COR-01,196.2,195.83,58.65,10.48
2026-04-10 20:00,COR-01,202.18,189.47,57.31,12.17
2026-04-10 21:00,COR-01,198.52,207.99,61.28,12.28
2026-04-10 22:00,COR-01,224.97,216.4,59.08,11.2
2026-04-10 23:00,COR-01,221.58,206.91,59.75,12.57
2026-04-11 00:00,COR-01,265.35,229.89,67.31,12.51
2026-04-11 01:00,COR-01,237.03,227.49,64.83,13.4
2026-04-11 02:00,COR-01,214.77,221.51,63.91,12.85
2026-04-11 03:00,COR-01,253.81,248.66,73.97,14.75
2026-04-11 04:00,COR-01,258.31,241.85,76.16,14.0
2026-04-11 05:00,COR-01,261.53,258.5,66.0,14.04
2026-04-11 06:00,COR-01,237.44,249.09,72.67,14.48
2026-04-11 07:00,COR-01,260.66,240.1,70.01,14.28
2026-04-11 08:00,COR-01,246.78,242.93,68.87,14.48
2026-04-11 09:00,COR-01,277.88,257.87,68.82,13.55
2026-04-11 10:00,COR-01,253.02,234.01,72.16,12.91
2026-04-11 11:00,COR-01,240.77,232.04,65.83,12.74
2026-04-11 12:00,COR-01,233.19,221.58,70.9,12.94
2026-04-11 13:00,COR-01,212.68,196.54,60.89,13.18
2026-04-11 14:00,COR-01,232.61,197.23,58.65,11.29
2026-04-11 15:00,COR-01,194.95,205.13,60.57,11.86
2026-04-11 16:00,COR-01,199.42,202.8,58.4,11.72
2026-04-11 17:00,COR-01,188.03,191.65,59.75,12.12
2026-04-11 18:00,COR-01,189.27,206.08,58.41,11.63
2026-04-11 19:00,COR-01,195.76,192.76,63.15,11.95
2026-04-11 20:00,COR-01,187.01,201.97,57.78,12.28
2026-04-11 21:00,COR-01,188.45,212.57,57.81,12.38
2026-04-11 22:00,COR-01,213.56,208.86,57.57,11.91
2026-04-11 23:00,COR-01,194.58,199.42,61.69,12.69
2026-04-12 00:00,COR-01,217.18,218.63,66.93,13.12
2026-04-12 01:00,COR-01,244.88,227.1,67.61,14.12
2026-04-12 02:00,COR-01,235.08,227.54,67.22,13.85
2026-04-12 03:00,COR-01,236.69,248.19,72.36,14.67
2026-04-12 04:00,COR-01,252.86,243.78,71.52,12.88
2026-04-12 05:00,COR-01,248.3,257.85,69.19,14.12
2026-04-12 06:00,COR-01,248.18,255.69,72.76,15.46
2026-04-12 07:00,COR-01,255.31,242.94,67.6,13.72
2026-04-12 08:00,COR-01,240.89,227.47,69.27,13.86
2026-04-12 09:00,COR-01,273.1,238.77,64.45,14.12
2026-04-12 10:00,COR-01,239.02,219.1,65.81,13.61
2026-04-12 11:00,COR-01,243.61,222.26,67.74,12.58
2026-04-12 12:00,COR-01,232.04,219.91,67.5,12.64
2026-04-12 13:00,COR-01,221.77,205.98,59.0,12.44
2026-04-12 14:00,COR-01,203.27,185.59,63.3,12.72
2026-04-12 15:00,COR-01,189.28,209.79,57.75,11.92
2026-04-12 16:00,COR-01,209.48,222.7,60.24,12.11
2026-04-12 17:00,COR-01,211.41,198.31,57.98,11.87
2026-04-12 18:00,COR-01,203.07,208.53,55.12,11.52
2026-04-12 19:00,COR-01,218.72,182.78,61.24,11.65
2026-04-12 20:00,COR-01,190.06,210.29,60.95,11.55
2026-04-12 21:00,COR-01,201.63,208.31,61.99,11.57
2026-04-12 22:00,COR-01,205.37,211.11,60.78,12.51
2026-04-12 23:00,COR-01,221.35,211.52,65.74,12.59
2026-04-13 00:00,COR-01,213.47,213.75,61.4,12.67
2026-04-13 01:00,COR-01,244.13,246.79,66.62,12.44
2026-04-13 02:00,COR-01,246.19,235.92,70.15,14.28
2026-04-13 03:00,COR-01,255.95,249.53,65.41,13.69
2026-04-13 04:00,COR-01,247.67,245.13,69.12,14.44
2026-04-13 05:00,COR-01,251.93,259.26,70.79,14.24
2026-04-13 06:00,COR-01,249.08,252.96,70.07,14.02
2026-04-13 07:00,COR-01,253.61,234.51,71.92,14.16
2026-04-13 08:00,COR-01,271.33,235.23,68.17,13.41
2026-04-13 09:00,COR-01,229.62,260.05,63.0,14.02
2026-04-13 10:00,COR-01,226.93,225.12,68.5,13.77
2026-04-13 11:00,COR-01,251.02,241.74,65.23,12.92
2026-04-13 12:00,COR-01,217.25,220.63,62.25,13.34
2026-04-13 13:00,COR-01,213.98,213.26,68.36,13.11
2026-04-13 14:00,COR-01,228.86,206.39,59.45,12.65
2026-04-13 15:00,COR-01,215.57,197.25,58.94,12.0
2026-04-13 16:00,COR-01,183.65,200.44,61.1,13.22
2026-04-13 17:00,COR-01,199.37,178.36,57.04,11.37
2026-04-13 18:00,COR-01,191.03,191.29,62.6,10.97
2026-04-13 19:00,COR-01,204.92,206.38,61.38,12.11
2026-04-13 20:00,COR-01,182.75,185.81,59.65,12.4
2026-04-13 21:00,COR-01,212.16,217.74,62.24,12.64
2026-04-13 22:00,COR-01,206.58,209.13,62.85,12.52
2026-04-13 23:00,COR-01,223.02,220.42,65.92,12.63
2026-04-14 00:00,COR-01,222.86,227.77,62.9,12.45
2026-04-14 01:00,COR-01,220.37,233.07,68.35,13.85
2026-04-14 02:00,COR-01,241.1,239.11,74.08,14.3
2026-04-14 03:00,COR-01,246.07,250.1,68.48,14.45
2026-04-14 04:00,COR-01,250.95,236.84,70.66,14.15
2026-04-14 05:00,COR-01,264.69,272.71,64.45,14.51
2026-04-14 06:00,COR-01,241.64,221.0,66.85,14.12
2026-04-14 07:00,COR-01,285.37,258.48,68.19,14.31
2026-04-14 08:00,COR-01,231.72,240.17,71.15,13.4
2026-04-14 09:00,COR-01,232.13,238.57,69.94,14.28
2026-04-14 10:00,COR-01,229.16,224.33,66.58,13.91
2026-04-14 11:00,COR-01,239.84,234.36,70.65,13.3
2026-04-14 12:00,COR-01,216.99,234.57,66.5,12.63
2026-04-14 13:00,COR-01,198.1,225.85,67.56,12.61
2026-04-14 14:00,COR-01,214.98,218.71,60.68,12.24
2026-04-14 15:00,COR-01,224.03,215.86,56.25,11.61
2026-04-14 16:00,COR-01,191.38,180.77,62.68,12.01
2026-04-14 17:00,COR-01,200.44,194.65,59.58,11.5
2026-04-14 18:00,COR-01,203.46,204.41,60.63,11.83
2026-04-14 19:00,COR-01,217.59,206.74,56.76,11.4
2026-04-14 20:00,COR-01,209.89,201.14,60.5,12.03
2026-04-14 21:00,COR-01,209.42,210.31,62.67,11.45
2026-04-14 22:00,COR-01,197.65,204.48,64.07,12.75
2026-04-14 23:00,COR-01,218.96,211.25,57.7,12.64
2026-04-15 00:00,COR-01,216.79,219.71,66.51,13.59
2026-04-15 01:00,COR-01,254.21,235.68,68.76,12.57
2026-04-15 02:00,COR-01,246.4,228.26,66.38,13.19
2026-04-15 03:00,COR-01,236.87,235.34,65.14,14.83
2026-04-15 04:00,COR-01,257.89,247.28,70.65,13.41
2026-04-15 05:00,COR-01,270.02,241.45,68.91,14.76
2026-04-15 06:00,COR-01,242.9,238.79,70.82,13.44
2026-04-15 07:00,COR-01,262.16,241.31,73.23,14.37
2026-04-15 08:00,COR-01,254.76,234.05,74.56,13.75
2026-04-15 09:00,COR-01,248.88,236.75,69.84,14.09
2026-04-15 10:00,COR-01,246.89,214.42,64.16,13.7
2026-04-15 11:00,COR-01,234.01,235.66,66.51,12.7
2026-04-15 12:00,COR-01,208.2,223.98,64.24,13.22
2026-04-15 13:00,COR-01,232.47,203.01,62.95,12.22
2026-04-15 14:00,COR-01,213.21,217.46,59.3,12.06
2026-04-15 15:00,COR-01,176.82,199.38,57.03,11.89
2026-04-15 16:00,COR-01,213.06,183.51,57.95,10.98
2026-04-15 17:00,COR-01,208.35,196.98,59.31,11.67
2026-04-15 18:00,COR-01,211.13,193.07,57.2,11.92
2026-04-15 19:00,COR-01,211.53,205.39,57.05,11.38
2026-04-15 20:00,COR-01,193.48,187.17,58.1,12.19
2026-04-15 21:00,COR-01,189.51,192.18,62.57,12.64
2026-04-15 22:00,COR-01,210.45,209.94,66.0,11.94
2026-04-15 23:00,COR-01,221.17,219.08,61.6,12.56
2026-04-16 00:00,COR-01,225.52,217.2,59.88,12.49
2026-04-16 01:00,COR-01,220.49,223.79,66.41,13.45
2026-04-16 02:00,COR-01,265.46,227.43,71.61,14.45
2026-04-16 03:00,COR-01,250.29,247.97,68.47,13.11
2026-04-16 04:00,COR-01,260.97,248.14,71.9,14.65
2026-04-16 05:00,COR-01,262.17,256.25,71.08,14.5
2026-04-16 06:00,COR-01,262.66,232.47,74.05,14.63
2026-04-16 07:00,COR-01,278.18,254.05,69.64,14.51
2026-04-16 08:00,COR-01,259.44,245.38,68.02,14.04
2026-04-16 09:00,COR-01,263.58,243.62,70.42,13.92
2026-04-16 10:00,COR-01,250.65,228.43,65.34,13.04
2026-04-16 11:00,COR-01,232.73,221.71,67.96,12.46
2026-04-16 12:00,COR-01,227.6,211.83,66.06,12.23
2026-04-16 13:00,COR-01,227.56,223.47,62.58,13.85
2026-04-16 14:00,COR-01,208.83,202.39,65.79,11.76
2026-04-16 15:00,COR-01,208.39,193.65,58.09,11.91
2026-04-16 16:00,COR-01,203.39,188.14,56.14,12.21
2026-04-16 17:00,COR-01,211.67,208.67,54.56,11.42
2026-04-16 18:00,COR-01,201.02,165.87,57.77,12.43
2026-04-16 19:00,COR-01,185.54,191.96,60.31,11.87
2026-04-16 20:00,COR-01,214.21,213.55,58.23,11.28
2026-04-16 21:00,COR-01,222.86,195.58,59.97,12.12
2026-04-16 22:00,COR-01,183.38,206.35,60.07,12.47
2026-04-16 23:00,COR-01,225.84,216.65,62.35,13.26
2026-04-17 00:00,COR-01,221.06,210.16,67.26,12.87
2026-04-17 01:00,COR-01,219.58,228.23,62.5,13.51
2026-04-17 02:00,COR-01,242.22,236.16,67.86,13.02
2026-04-17 03:00,COR-01,227.34,251.39,70.17,14.4
2026-04-17 04:00,COR-01,232.58,256.33,69.74,13.78
2026-04-17 05:00,COR-01,257.21,247.08,70.82,14.39
2026-04-17 06:00,COR-01,246.83,250.94,72.77,13.63
2026-04-17 07:00,COR-01,248.57,254.07,69.2,13.44
2026-04-17 08:00,COR-01,257.59,247.41,68.3,13.0
2026-04-17 09:00,COR-01,250.58,235.89,70.55,14.08
2026-04-17 10:00,COR-01,235.3,232.92,63.57,13.01
2026-04-17 11:00,COR-01,237.24,222.37,65.72,12.81
2026-04-17 12:00,COR-01,228.85,224.35,69.83,14.2
2026-04-17 13:00,COR-01,215.93,231.59,62.77,12.56
2026-04-17 14:00,COR-01,202.2,209.82,64.35,13.01
2026-04-17 15:00,COR-01,224.27,205.66,60.67,12.19
2026-04-17 16:00,COR-01,234.57,199.04,61.35,11.86
2026-04-17 17:00,COR-01,209.54,211.5,57.69,11.49
2026-04-17 18:00,COR-01,201.23,189.58,59.73,11.63
2026-04-17 19:00,COR-01,187.67,186.57,58.35,12.41
2026-04-17 20:00,COR-01,186.8,201.37,59.41,13.02
2026-04-17 21:00,COR-01,214.63,203.03,60.31,11.11
2026-04-17 22:00,COR-01,211.63,189.15,60.74,12.07
2026-04-17 23:00,COR-01,213.84,211.34,60.46,12.39
2026-04-18 00:00,COR-01,218.48,202.97,67.19,14.26
2026-04-18 01:00,COR-01,229.84,205.62,63.43,14.21
2026-04-18 02:00,COR-01,253.14,250.06,69.91,14.42
2026-04-18 03:00,COR-01,248.0,255.11,71.65,14.15
2026-04-18 04:00,COR-01,275.65,256.84,70.98,13.8
2026-04-18 05:00,COR-01,247.71,237.03,68.52,14.64
2026-04-18 06:00,COR-01,270.88,248.2,72.0,14.4
2026-04-18 07:00,COR-01,271.99,249.86,72.11,12.9
2026-04-18 08:00,COR-01,228.2,243.3,69.86,14.38
2026-04-18 09:00,COR-01,251.46,226.64,70.69,13.67
2026-04-18 10:00,COR-01,227.0,207.8,70.07,12.97
2026-04-18 11:00,COR-01,225.64,225.97,70.57,12.35
2026-04-18 12:00,COR-01,250.69,218.91,66.34,12.76
2026-04-18 13:00,COR-01,213.94,210.22,67.66,12.42
2026-04-18 14:00,COR-01,183.0,212.57,61.16,12.42
2026-04-18 15:00,COR-01,206.29,217.91,59.15,12.57
2026-04-18 16:00,COR-01,190.67,189.76,59.79,11.57
2026-04-18 17:00,COR-01,204.48,177.61,60.58,11.85
2026-04-18 18:00,COR-01,178.24,188.41,55.3,11.21
2026-04-18 19:00,COR-01,171.9,203.34,61.68,12.42
2026-04-18 20:00,COR-01,213.47,186.6,62.53,12.09
2026-04-18 21:00,COR-01,212.21,203.09,61.35,12.29
2026-04-18 22:00,COR-01,240.13,206.46,64.15,12.85
2026-04-18 23:00,COR-01,192.23,238.21,64.34,12.82
2026-04-19 00:00,COR-01,207.08,212.81,64.24,13.37
2026-04-19 01:00,COR-01,262.94,240.31,66.09,13.92
2026-04-19 02:00,COR-01,243.71,236.34,68.68,13.15
