timestamp,asset_id,vibration,bearing_temperature,motor_current,inlet_pressure
2026-04-03 15:00,SP-IDF-02,3.19,57.23,314.35,-1003.11
2026-04-03 16:00,SP-IDF-02,3.41,56.85,310.05,-956.34
2026-04-03 17:00,SP-IDF-02,2.53,55.44,311.76,-1026.81
2026-04-03 18:00,SP-IDF-02,2.84,52.76,326.51,-1061.8
2026-04-03 19:00,SP-IDF-02,2.99,53.04,307.56,-980.25
2026-04-03 20:00,SP-IDF-02,2.91,55.88,332.89,-991.28
2026-04-03 21:00,SP-IDF-02,3.3,56.86,318.47,-949.1
2026-04-03 22:00,SP-IDF-02,2.87,54.87,301.49,-975.42
2026-04-03 23:00,SP-IDF-02,3.67,57.15,339.34,-1029.26
2026-04-04 00:00,SP-IDF-02,3.52,59.37,338.2,-962.56
2026-04-04 01:00,SP-IDF-02,3.73,60.46,324.49,-910.29
2026-04-04 02:00,SP-IDF-02,4.19,61.1,360.47,-933.13
2026-04-04 03:00,SP-IDF-02,4.11,61.11,346.15,-908.88
2026-04-04 04:00,SP-IDF-02,3.81,67.2,364.18,-875.54
2026-04-04 05:00,SP-IDF-02,3.67,64.17,368.95,-860.26
2026-04-04 06:00,SP-IDF-02,3.96,63.26,411.98,-958.76
2026-04-04 07:00,SP-IDF-02,4.26,68.75,373.72,-871.61
2026-04-04 08:00,SP-IDF-02,4.16,63.46,377.06,-880.26
2026-04-04 09:00,SP-IDF-02,4.03,58.24,389.49,-910.91
2026-04-04 10:00,SP-IDF-02,3.93,62.61,342.33,-937.2
2026-04-04 11:00,SP-IDF-02,3.74,63.47,336.69,-964.12
2026-04-04 12:00,SP-IDF-02,3.29,57.72,340.44,-977.93
2026-04-04 13:00,SP-IDF-02,3.49,58.3,335.78,-975.82
2026-04-04 14:00,SP-IDF-02,2.99,54.62,325.58,-964.31
2026-04-04 15:00,SP-IDF-02,2.84,55.61,316.23,-982.54
2026-04-04 16:00,SP-IDF-02,3.0,59.46,309.59,-1023.47
2026-04-04 17:00,SP-IDF-02,3.49,50.37,327.7,-1021.4
2026-04-04 18:00,SP-IDF-02,2.81,55.79,313.53,-1019.82
2026-04-04 19:00,SP-IDF-02,2.77,53.1,306.27,-1045.74
2026-04-04 20:00,SP-IDF-02,3.04,55.6,321.9,-961.74
2026-04-04 21:00,SP-IDF-02,2.99,56.1,305.53,-987.41
2026-04-04 22:00,SP-IDF-02,2.95,54.49,316.19,-960.07
2026-04-04 23:00,SP-IDF-02,3.37,54.53,327.95,-1011.22
2026-04-05 00:00,SP-IDF-02,3.37,60.79,341.75,-952.39
2026-04-05 01:00,SP-IDF-02,3.55,59.47,333.96,-953.66
2026-04-05 02:00,SP-IDF-02,3.58,62.8,359.65,-925.19
2026-04-05 03:00,SP-IDF-02,3.73,61.41,377.06,-931.13
2026-04-05 04:00,SP-IDF-02,3.95,60.42,371.46,-891.08
2026-04-05 05:00,SP-IDF-02,4.02,64.74,381.56,-882.98
2026-04-05 06:00,SP-IDF-02,3.8,66.77,380.82,-881.78
2026-04-05 07:00,SP-IDF-02,4.23,64.38,367.91,-899.28
2026-04-05 08:00,SP-IDF-02,3.7,62.99,361.37,-957.47
2026-04-05 09:00,SP-IDF-02,3.51,62.66,350.14,-959.21
2026-04-05 10:00,SP-IDF-02,3.64,64.29,371.13,-928.71
2026-04-05 11:00,SP-IDF-02,3.71,59.82,360.94,-927.16
2026-04-05 12:00,SP-IDF-02,3.39,56.83,344.61,-948.93
2026-04-05 13:00,SP-IDF-02,3.23,56.7,347.62,-979.75
2026-04-05 14:00,SP-IDF-02,3.54,56.18,300.36,-1004.11
2026-04-05 15:00,SP-IDF-02,3.2,56.79,315.7,-1049.1
2026-04-05 16:00,SP-IDF-02,2.94,55.63,308.1,-1006.95
2026-04-05 17:00,SP-IDF-02,2.62,52.31,315.24,-1026.55
2026-04-05 18:00,SP-IDF-02,2.91,53.37,312.32,-974.19
2026-04-05 19:00,SP-IDF-02,3.5,51.14,300.03,-979.67
2026-04-05 20:00,SP-IDF-02,3.04,57.18,313.96,-985.48
2026-04-05 21:00,SP-IDF-02,3.08,59.24,293.82,-1010.27
2026-04-05 22:00,SP-IDF-02,3.41,56.91,285.95,-1020.38
2026-04-05 23:00,SP-IDF-02,3.23,59.61,343.34,-1004.91
2026-04-06 00:00,SP-IDF-02,3.84,61.75,359.08,-911.42
2026-04-06 01:00,SP-IDF-02,3.65,59.59,360.17,-892.98
2026-04-06 02:00,SP-IDF-02,3.46,63.26,351.68,-906.27
2026-04-06 03:00,SP-IDF-02,4.31,61.47,370.87,-924.51
2026-04-06 04:00,SP-IDF-02,3.88,63.73,367.4,-855.1
2026-04-06 05:00,SP-IDF-02,3.85,66.6,362.61,-875.51
2026-04-06 06:00,SP-IDF-02,4.16,60.98,362.11,-872.21
2026-04-06 07:00,SP-IDF-02,3.72,66.88,370.71,-911.61
2026-04-06 08:00,SP-IDF-02,4.61,65.99,359.97,-857.69
2026-04-06 09:00,SP-IDF-02,4.11,61.8,362.47,-893.03
2026-04-06 10:00,SP-IDF-02,3.95,62.26,355.44,-935.07
2026-04-06 11:00,SP-IDF-02,3.63,62.11,344.71,-950.22
2026-04-06 12:00,SP-IDF-02,3.58,59.39,343.3,-942.35
2026-04-06 13:00,SP-IDF-02,3.52,57.48,337.64,-962.78
2026-04-06 14:00,SP-IDF-02,2.97,55.58,328.95,-962.29
2026-04-06 15:00,SP-IDF-02,3.12,53.24,277.33,-953.6
2026-04-06 16:00,SP-IDF-02,3.21,56.72,340.72,-1046.88
2026-04-06 17:00,SP-IDF-02,3.01,56.48,315.23,-1051.2
2026-04-06 18:00,SP-IDF-02,2.44,53.86,312.26,-1033.21
2026-04-06 19:00,SP-IDF-02,2.62,52.61,310.5,-1010.94
2026-04-06 20:00,SP-IDF-02,2.74,55.45,330.29,-1001.98
2026-04-06 21:00,SP-IDF-02,3.52,56.45,300.44,-1012.44
2026-04-06 22:00,SP-IDF-02,3.36,57.12,316.77,-949.6
2026-04-06 23:00,SP-IDF-02,3.5,57.34,342.45,-992.83
2026-04-07 00:00,SP-IDF-02,3.35,59.88,344.27,-962.06
2026-04-07 01:00,SP-IDF-02,3.44,67.12,358.38,-922.88
2026-04-07 02:00,SP-IDF-02,4.14,65.15,350.11,-914.18
2026-04-07 03:00,SP-IDF-02,4.23,62.61,383.96,-894.49
2026-04-07 04:00,SP-IDF-02,4.15,61.98,382.92,-830.76
2026-04-07 05:00,SP-IDF-02,4.21,67.19,388.62,-887.18
2026-04-07 06:00,SP-IDF-02,4.0,65.76,382.09,-935.76
2026-04-07 07:00,SP-IDF-02,4.07,66.23,394.48,-928.71
2026-04-07 08:00,SP-IDF-02,3.7,63.08,347.95,-865.62
2026-04-07 09:00,SP-IDF-02,3.79,62.23,385.47,-915.14
2026-04-07 10:00,SP-IDF-02,3.4,63.43,360.64,-910.76
2026-04-07 11:00,SP-IDF-02,3.41,59.43,351.31,-935.04
2026-04-07 12:00,SP-IDF-02,3.55,64.12,325.42,-967.78
2026-04-07 13:00,SP-IDF-02,3.08,57.31,338.9,-985.19
2026-04-07 14:00,SP-IDF-02,3.3,59.07,337.49,-951.45
2026-04-07 15:00,SP-IDF-02,2.57,57.09,322.02,-983.9
2026-04-07 16:00,SP-IDF-02,3.28,53.42,299.02,-1014.5
2026-04-07 17:00,SP-IDF-02,2.99,52.48,311.34,-1004.94
2026-04-07 18:00,SP-IDF-02,3.01,51.32,275.23,-1021.49
2026-04-07 19:00,SP-IDF-02,2.83,56.11,309.19,-1025.91
2026-04-07 20:00,SP-IDF-02,2.9,54.51,312.84,-993.33
2026-04-07 21:00,SP-IDF-02,3.34,56.6,322.23,-991.64
2026-04-07 22:00,SP-IDF-02,3.5,55.3,322.47,-1004.22
2026-04-07 23:00,SP-IDF-02,3.32,58.05,351.93,-966.26
2026-04-08 00:00,SP-IDF-02,3.89,61.91,340.87,-992.95
2026-04-08 01:00,SP-IDF-02,3.78,60.33,352.7,-938.31
2026-04-08 02:00,SP-IDF-02,4.22,61.71,343.8,-920.2
2026-04-08 03:00,SP-IDF-02,4.06,63.11,342.67,-900.61
2026-04-08 04:00,SP-IDF-02,4.37,69.82,360.98,-900.69
2026-04-08 05:00,SP-IDF-02,4.33,66.76,390.75,-894.83
2026-04-08 06:00,SP-IDF-02,4.14,63.33,382.54,-880.36
2026-04-08 07:00,SP-IDF-02,3.84,65.36,391.34,-874.23
2026-04-08 08:00,SP-IDF-02,4.24,65.03,361.62,-892.53
2026-04-08 09:00,SP-IDF-02,4.01,66.2,355.2,-889.43
2026-04-08 10:00,SP-IDF-02,4.01,61.26,353.27,-942.64
2026-04-08 11:00,SP-IDF-02,3.6,56.44,351.92,-918.18
2026-04-08 12:00,SP-IDF-02,3.57,58.29,339.62,-922.05
2026-04-08 13:00,SP-IDF-02,3.35,57.1,348.26,-952.51
2026-04-08 14:00,SP-IDF-02,2.94,59.91,350.72,-944.88
2026-04-08 15:00,SP-IDF-02,2.96,54.55,315.13,-1029.7
2026-04-08 16:00,SP-IDF-02,3.0,53.73,329.83,-973.13
2026-04-08 17:00,SP-IDF-02,2.59,57.76,303.96,-1001.3
2026-04-08 18:00,SP-IDF-02,3.1,54.84,303.96,-1027.34
2026-04-08 19:00,SP-IDF-02,3.1,53.62,290.06,-993.16
2026-04-08 20:00,SP-IDF-02,2.84,53.05,297.68,-1018.08
2026-04-08 21:00,SP-IDF-02,3.04,60.11,292.01,-992.67
2026-04-08 22:00,SP-IDF-02,2.99,56.9,306.05,-1013.0
2026-04-08 23:00,SP-IDF-02,3.23,57.72,329.5,-941.26
2026-04-09 00:00,SP-IDF-02,4.11,56.0,324.69,-943.01
2026-04-09 01:00,SP-IDF-02,3.93,58.63,348.53,-936.63
2026-04-09 02:00,SP-IDF-02,3.51,62.85,370.93,-896.22
2026-04-09 03:00,SP-IDF-02,4.06,66.94,367.52,-918.79
2026-04-09 04:00,SP-IDF-02,3.85,65.17,376.11,-888.92
2026-04-09 05:00,SP-IDF-02,3.96,63.47,367.92,-891.44
2026-04-09 06:00,SP-IDF-02,4.02,63.69,390.81,-850.17
2026-04-09 07:00,SP-IDF-02,4.69,66.4,390.93,-895.32
2026-04-09 08:00,SP-IDF-02,3.89,62.14,374.62,-921.72
2026-04-09 09:00,SP-IDF-02,3.92,63.49,378.14,-907.36
2026-04-09 10:00,SP-IDF-02,4.16,61.31,361.83,-962.97
2026-04-09 11:00,SP-IDF-02,4.17,61.84,350.11,-909.89
2026-04-09 12:00,SP-IDF-02,3.65,59.02,339.28,-924.37
2026-04-09 13:00,SP-IDF-02,2.74,58.75,326.2,-998.97
2026-04-09 14:00,SP-IDF-02,3.61,60.83,317.44,-947.65
2026-04-09 15:00,SP-IDF-02,3.05,56.2,307.51,-993.56
2026-04-09 16:00,SP-IDF-02,2.91,54.22,304.27,-992.61
2026-04-09 17:00,SP-IDF-02,3.15,57.1,309.53,-972.95
2026-04-09 18:00,SP-IDF-02,3.04,58.18,285.63,-1031.12
2026-04-09 19:00,SP-IDF-02,2.71,54.46,296.96,-1002.42
2026-04-09 20:00,SP-IDF-02,2.98,56.51,307.84,-1001.81
2026-04-09 21:00,SP-IDF-02,2.66,54.65,322.65,-974.51
2026-04-09 22:00,SP-IDF-02,3.54,57.39,322.65,-987.78
2026-04-09 23:00,SP-IDF-02,2.9,58.31,323.81,-1019.0
2026-04-10 00:00,SP-IDF-02,4.01,63.2,335.47,-933.3
2026-04-10 01:00,SP-IDF-02,3.7,57.54,358.95,-976.7
2026-04-10 02:00,SP-IDF-02,3.69,60.98,349.16,-906.55
2026-04-10 03:00,SP-IDF-02,4.15,61.27,358.69,-911.58
2026-04-10 04:00,SP-IDF-02,3.84,62.95,391.99,-897.03
2026-04-10 05:00,SP-IDF-02,4.17,65.97,381.88,-879.34
2026-04-10 06:00,SP-IDF-02,4.25,64.75,367.62,-877.72
2026-04-10 07:00,SP-IDF-02,4.21,63.22,386.11,-887.5
2026-04-10 08:00,SP-IDF-02,3.49,61.78,367.45,-910.29
2026-04-10 09:00,SP-IDF-02,3.97,62.35,349.52,-909.83
2026-04-10 10:00,SP-IDF-02,3.82,62.76,341.93,-900.59
2026-04-10 11:00,SP-IDF-02,3.27,58.92,356.52,-890.75
2026-04-10 12:00,SP-IDF-02,3.3,60.74,385.14,-926.04
2026-04-10 13:00,SP-IDF-02,3.65,64.0,347.13,-987.85
2026-04-10 14:00,SP-IDF-02,3.6,57.17,308.2,-977.82
2026-04-10 15:00,SP-IDF-02,2.95,54.94,331.53,-952.43
2026-04-10 16:00,SP-IDF-02,2.95,53.38,303.31,-1006.63
2026-04-10 17:00,SP-IDF-02,2.6,57.74,310.17,-1033.54
2026-04-10 18:00,SP-IDF-02,2.92,54.83,297.62,-1012.73
2026-04-10 19:00,SP-IDF-02,2.83,58.36,292.01,-1038.86
2026-04-10 20:00,SP-IDF-02,3.04,56.16,292.01,-1024.77
2026-04-10 21:00,SP-IDF-02,3.16,58.55,323.81,-973.03
2026-04-10 22:00,SP-IDF-02,2.9,59.39,350.58,-1036.39
2026-04-10 23:00,SP-IDF-02,3.44,57.0,337.14,-946.24
2026-04-11 00:00,SP-IDF-02,3.84,59.03,348.59,-1012.81
2026-04-11 01:00,SP-IDF-02,3.56,59.31,331.98,-1002.02
2026-04-11 02:00,SP-IDF-02,3.92,63.82,330.71,-940.55
2026-04-11 03:00,SP-IDF-02,4.06,66.9,346.68,-849.31
2026-04-11 04:00,SP-IDF-02,3.86,63.93,374.2,-895.0
2026-04-11 05:00,SP-IDF-02,4.14,61.29,376.05,-928.55
2026-04-11 06:00,SP-IDF-02,3.96,66.24,351.1,-889.3
2026-04-11 07:00,SP-IDF-02,3.85,67.93,369.17,-909.38
2026-04-11 08:00,SP-IDF-02,4.37,63.35,385.62,-884.52
2026-04-11 09:00,SP-IDF-02,3.81,63.33,368.88,-880.08
2026-04-11 10:00,SP-IDF-02,3.78,59.38,336.16,-915.08
2026-04-11 11:00,SP-IDF-02,3.63,60.82,358.26,-953.69
2026-04-11 12:00,SP-IDF-02,3.65,62.03,337.55,-961.04
2026-04-11 13:00,SP-IDF-02,3.38,59.25,320.48,-964.87
2026-04-11 14:00,SP-IDF-02,3.64,61.19,336.52,-972.13
2026-04-11 15:00,SP-IDF-02,2.92,52.64,326.37,-975.82
2026-04-11 16:00,SP-IDF-02,2.8,56.6,308.71,-991.71
2026-04-11 17:00,SP-IDF-02,2.73,50.03,311.3,-1013.26
2026-04-11 18:00,SP-IDF-02,3.0,59.5,305.01,-1052.06
2026-04-11 19:00,SP-IDF-02,2.7,55.0,297.9,-1029.54
2026-04-11 20:00,SP-IDF-02,2.58,51.06,334.09,-949.38
2026-04-11 21:00,SP-IDF-02,3.08,57.39,305.44,-979.52
2026-04-11 22:00,SP-IDF-02,3.19,59.41,316.55,-1020.44
2026-04-11 23:00,SP-IDF-02,3.39,59.86,339.8,-937.26
2026-04-12 00:00,SP-IDF-02,3.65,59.92,336.19,-909.66
2026-04-12 01:00,SP-IDF-02,3.3,62.19,349.44,-945.73
2026-04-12 02:00,SP-IDF-02,4.26,65.15,335.34,-931.45
2026-04-12 03:00,SP-IDF-02,3.83,59.96,362.5,-890.88
2026-04-12 04:00,SP-IDF-02,4.09,64.33,390.71,-925.55
2026-04-12 05:00,SP-IDF-02,3.98,66.79,370.8,-905.29
2026-04-12 06:00,SP-IDF-02,3.76,62.28,376.0,-908.16
2026-04-12 07:00,SP-IDF-02,4.11,66.26,365.48,-917.85
2026-04-12 08:00,SP-IDF-02,4.31,64.71,353.28,-862.88
2026-04-12 09:00,SP-IDF-02,3.88,64.47,384.28,-897.47
2026-04-12 10:00,SP-IDF-02,3.91,61.0,374.67,-889.9
2026-04-12 11:00,SP-IDF-02,3.8,63.19,355.59,-903.68
2026-04-12 12:00,SP-IDF-02,3.26,56.91,346.87,-947.49
2026-04-12 13:00,SP-IDF-02,3.29,60.13,346.22,-948.77
2026-04-12 14:00,SP-IDF-02,3.1,59.66,306.44,-1015.15
2026-04-12 15:00,SP-IDF-02,2.66,52.68,317.33,-983.0
2026-04-12 16:00,SP-IDF-02,3.06,57.53,306.71,-982.1
2026-04-12 17:00,SP-IDF-02,2.72,54.15,307.07,-1011.62
2026-04-12 18:00,SP-IDF-02,3.07,54.31,300.41,-1001.0
2026-04-12 19:00,SP-IDF-02,3.19,56.73,298.66,-982.23
2026-04-12 20:00,SP-IDF-02,2.62,56.14,314.21,-989.02
2026-04-12 21:00,SP-IDF-02,3.09,55.21,314.16,-980.68
2026-04-12 22:00,SP-IDF-02,3.03,56.97,296.62,-954.47
2026-04-12 23:00,SP-IDF-02,4.37,60.04,302.75,-992.65
2026-04-13 00:00,SP-IDF-02,3.34,57.32,331.54,-925.74
2026-04-13 01:00,SP-IDF-02,3.97,61.32,334.28,-982.06
2026-04-13 02:00,SP-IDF-02,3.79,64.55,353.95,-906.67
2026-04-13 03:00,SP-IDF-02,3.8,64.35,354.34,-911.28
2026-04-13 04:00,SP-IDF-02,4.15,65.67,379.14,-937.42
2026-04-13 05:00,SP-IDF-02,4.18,65.23,375.27,-872.15
2026-04-13 06:00,SP-IDF-02,4.17,66.89,359.85,-869.66
2026-04-13 07:00,SP-IDF-02,4.01,63.38,367.03,-912.93
2026-04-13 08:00,SP-IDF-02,3.64,63.07,378.32,-881.75
2026-04-13 09:00,SP-IDF-02,4.31,63.68,359.21,-886.42
2026-04-13 10:00,SP-IDF-02,3.49,60.27,363.63,-918.32
2026-04-13 11:00,SP-IDF-02,3.95,59.7,346.41,-950.08
2026-04-13 12:00,SP-IDF-02,3.83,61.12,334.33,-956.39
2026-04-13 13:00,SP-IDF-02,3.41,55.88,308.7,-978.08
2026-04-13 14:00,SP-IDF-02,3.03,55.11,343.96,-991.89
2026-04-13 15:00,SP-IDF-02,2.97,58.28,305.82,-961.42
2026-04-13 16:00,SP-IDF-02,2.66,53.57,305.31,-1010.13
2026-04-13 17:00,SP-IDF-02,2.8,56.96,304.1,-1002.52
2026-04-13 18:00,SP-IDF-02,3.05,51.15,304.83,-979.76
2026-04-13 19:00,SP-IDF-02,2.56,53.32,312.24,-1020.33
2026-04-13 20:00,SP-IDF-02,2.93,57.02,293.35,-982.46
2026-04-13 21:00,SP-IDF-02,3.22,57.86,318.74,-1014.93
2026-04-13 22:00,SP-IDF-02,2.99,60.47,296.95,-919.49
2026-04-13 23:00,SP-IDF-02,3.68,61.2,337.42,-984.85
2026-04-14 00:00,SP-IDF-02,3.48,60.84,329.5,-964.99
2026-04-14 01:00,SP-IDF-02,3.93,60.12,336.78,-959.97
2026-04-14 02:00,SP-IDF-02,3.87,69.21,349.0,-916.82
2026-04-14 03:00,SP-IDF-02,3.99,63.08,379.67,-858.23
2026-04-14 04:00,SP-IDF-02,3.87,65.88,370.54,-887.15
2026-04-14 05:00,SP-IDF-02,4.26,64.08,393.53,-938.96
2026-04-14 06:00,SP-IDF-02,4.24,65.84,386.97,-934.56
2026-04-14 07:00,SP-IDF-02,4.54,66.64,356.24,-885.88
2026-04-14 08:00,SP-IDF-02,4.01,64.12,362.57,-936.64
2026-04-14 09:00,SP-IDF-02,4.23,64.7,368.17,-940.61
2026-04-14 10:00,SP-IDF-02,3.84,61.89,323.85,-897.58
2026-04-14 11:00,SP-IDF-02,3.62,60.04,351.54,-933.24
2026-04-14 12:00,SP-IDF-02,3.64,61.19,318.07,-930.59
2026-04-14 13:00,SP-IDF-02,3.17,54.41,331.2,-950.41
2026-04-14 14:00,SP-IDF-02,4.0,60.62,319.81,-954.91
2026-04-14 15:00,SP-IDF-02,3.07,56.18,298.32,-1014.89
2026-04-14 16:00,SP-IDF-02,2.58,55.74,306.43,-1014.2
2026-04-14 17:00,SP-IDF-02,2.94,56.89,302.98,-1050.67
2026-04-14 18:00,SP-IDF-02,2.76,54.76,298.38,-1007.78
2026-04-14 19:00,SP-IDF-02,2.76,55.84,312.36,-1011.79
2026-04-14 20:00,SP-IDF-02,2.81,57.79,333.67,-1002.28
2026-04-14 21:00,SP-IDF-02,2.93,62.11,334.33,-1025.46
2026-04-14 22:00,SP-IDF-02,3.25,59.74,314.28,-1006.63
2026-04-14 23:00,SP-IDF-02,3.68,59.53,350.15,-934.92
2026-04-15 00:00,SP-IDF-02,4.36,61.21,338.13,-944.79
2026-04-15 01:00,SP-IDF-02,3.42,59.76,347.85,-948.96
2026-04-15 02:00,SP-IDF-02,3.7,63.27,347.37,-906.81
2026-04-15 03:00,SP-IDF-02,3.98,63.09,363.05,-892.14
2026-04-15 04:00,SP-IDF-02,3.94,65.37,357.35,-902.17
2026-04-15 05:00,SP-IDF-02,4.17,62.75,399.69,-925.38
2026-04-15 06:00,SP-IDF-02,3.91,65.48,382.34,-912.67
2026-04-15 07:00,SP-IDF-02,3.87,64.62,360.65,-924.41
2026-04-15 08:00,SP-IDF-02,4.01,65.04,390.26,-899.18
2026-04-15 09:00,SP-IDF-02,4.07,59.93,359.21,-931.85
2026-04-15 10:00,SP-IDF-02,3.63,62.37,367.29,-923.79
2026-04-15 11:00,SP-IDF-02,3.64,60.81,370.18,-913.54
2026-04-15 12:00,SP-IDF-02,3.6,61.35,351.87,-945.29
2026-04-15 13:00,SP-IDF-02,3.66,59.66,311.41,-972.06
2026-04-15 14:00,SP-IDF-02,3.13,57.85,321.97,-991.7
2026-04-15 15:00,SP-IDF-02,3.05,58.46,313.85,-1014.87
2026-04-15 16:00,SP-IDF-02,3.06,48.01,280.01,-1046.03
2026-04-15 17:00,SP-IDF-02,3.1,54.03,290.84,-1018.35
2026-04-15 18:00,SP-IDF-02,2.8,57.29,274.6,-989.35
2026-04-15 19:00,SP-IDF-02,2.8,56.12,307.72,-1030.45
2026-04-15 20:00,SP-IDF-02,2.82,57.92,310.46,-1033.71
2026-04-15 21:00,SP-IDF-02,3.18,54.26,308.98,-1010.33
2026-04-15 22:00,SP-IDF-02,2.65,55.75,328.1,-975.11
2026-04-15 23:00,SP-IDF-02,3.4,59.07,325.18,-992.21
2026-04-16 00:00,SP-IDF-02,3.68,62.22,337.69,-912.69
2026-04-16 01:00,SP-IDF-02,3.49,57.71,369.39,-955.46
2026-04-16 02:00,SP-IDF-02,3.71,59.9,339.61,-897.23
2026-04-16 03:00,SP-IDF-02,4.16,61.21,361.66,-826.71
2026-04-16 04:00,SP-IDF-02,3.91,64.64,368.06,-889.25
2026-04-16 05:00,SP-IDF-02,4.23,67.48,367.2,-927.21
2026-04-16 06:00,SP-IDF-02,4.31,66.44,385.53,-862.64
2026-04-16 07:00,SP-IDF-02,4.27,64.01,389.78,-918.86
2026-04-16 08:00,SP-IDF-02,4.03,65.49,377.8,-871.97
2026-04-16 09:00,SP-IDF-02,4.03,60.68,337.49,-853.99
2026-04-16 10:00,SP-IDF-02,4.18,63.22,375.75,-925.04
2026-04-16 11:00,SP-IDF-02,3.24,59.54,358.03,-937.28
2026-04-16 12:00,SP-IDF-02,3.81,61.17,322.22,-958.68
2026-04-16 13:00,SP-IDF-02,3.15,56.18,330.98,-1008.11
